plant_ID,Family,Population,Location,Region,Latitude,Longitude,Elevation,Garden,Bed,BedRow,BedCol,Rack,RackRow,RackCol,DOY,cGDD
XBM_03_NC_D,XBM_03,XBM,PA,Margin,40.73457,77.75919,561,North_Carolina,D,6,29,3,6,1,98,580.3
XBM_03_VT_B,XBM_03,XBM,PA,Margin,40.73457,77.75919,561,Vermont,B,6,29,3,6,1,146,591.2
XBM_04_VT_B,XBM_04,XBM,PA,Margin,40.73425,77.75865,556,Vermont,B,3,50,4,3,8,146,591.2
XBM_04_NC_E,XBM_04,XBM,PA,Margin,40.73425,77.75865,556,North_Carolina,E,2,61,5,2,5,111,684.95
XBM_04_NC_C,XBM_04,XBM,PA,Margin,40.73425,77.75865,556,North_Carolina,C,2,68,5,2,12,105,634.4
XBM_04_VT_E,XBM_04,XBM,PA,Margin,40.73425,77.75865,556,Vermont,E,5,59,5,5,3,141,554.55
XBM_04_MD_A,XBM_04,XBM,PA,Margin,40.73425,77.75865,556,Maryland,A,3,36,3,3,8,137,657.5
XBM_04_MD_B,XBM_04,XBM,PA,Margin,40.73425,77.75865,556,Maryland,B,3,7,1,3,7,139,665.65
XBM_04_MD_D,XBM_04,XBM,PA,Margin,40.73425,77.75865,556,Maryland,D,2,68,5,2,12,138,662.4
XBM_04_VT_D,XBM_04,XBM,PA,Margin,40.73425,77.75865,556,Vermont,D,5,64,5,5,8,141,554.55
XBM_04_VT_C,XBM_04,XBM,PA,Margin,40.73425,77.75865,556,Vermont,C,2,61,5,2,5,146,591.2
XBM_04_MD_E,XBM_04,XBM,PA,Margin,40.73425,77.75865,556,Maryland,E,2,61,5,2,5,138,662.4
XBM_04_NC_D,XBM_04,XBM,PA,Margin,40.73425,77.75865,556,North_Carolina,D,3,22,2,3,8,105,634.4
XBM_04_VT_A,XBM_04,XBM,PA,Margin,40.73425,77.75865,556,Vermont,A,6,3,1,6,3,148,601.1
XBM_04_NC_A,XBM_04,XBM,PA,Margin,40.73425,77.75865,556,North_Carolina,A,5,64,5,5,8,111,684.95
XBM_04_MD_C,XBM_04,XBM,PA,Margin,40.73425,77.75865,556,Maryland,C,3,12,1,3,12,141,674.8
XBM_04_NC_B,XBM_04,XBM,PA,Margin,40.73425,77.75865,556,North_Carolina,B,3,12,1,3,12,104,626.35
XBM_05_NC_B,XBM_05,XBM,PA,Margin,40.73351,77.75858,555,North_Carolina,B,2,18,2,2,4,118,725.5
XBM_05_NC_C,XBM_05,XBM,PA,Margin,40.73351,77.75858,555,North_Carolina,C,2,8,1,2,8,105,634.4
XBM_05_VT_C,XBM_05,XBM,PA,Margin,40.73351,77.75858,555,Vermont,C,3,30,3,3,2,139,538.3
XBM_05_MD_E,XBM_05,XBM,PA,Margin,40.73351,77.75858,555,Maryland,E,3,44,4,3,2,135,642.5
XBM_05_MD_C,XBM_05,XBM,PA,Margin,40.73351,77.75858,555,Maryland,C,2,18,2,2,4,117,549.55
XBM_05_NC_A,XBM_05,XBM,PA,Margin,40.73351,77.75858,555,North_Carolina,A,5,66,5,5,10,104,626.35
XBM_05_MD_B,XBM_05,XBM,PA,Margin,40.73351,77.75858,555,Maryland,B,3,5,1,3,5,133,629.9
XBM_05_NC_D,XBM_05,XBM,PA,Margin,40.73351,77.75858,555,North_Carolina,D,6,7,1,6,7,97,570.9
XBM_05_MD_A,XBM_05,XBM,PA,Margin,40.73351,77.75858,555,Maryland,A,6,7,1,6,7,121,564.95
XBM_05_NC_E,XBM_05,XBM,PA,Margin,40.73351,77.75858,555,North_Carolina,E,3,16,2,3,2,98,580.3
XBM_05_VT_D,XBM_05,XBM,PA,Margin,40.73351,77.75858,555,Vermont,D,5,66,5,5,10,143,568.5
XBM_05_VT_B,XBM_05,XBM,PA,Margin,40.73351,77.75858,555,Vermont,B,2,64,5,2,8,146,591.2
XBM_05_MD_D,XBM_05,XBM,PA,Margin,40.73351,77.75858,555,Maryland,D,2,8,1,2,8,124,579.6
XBM_05_VT_A,XBM_05,XBM,PA,Margin,40.73351,77.75858,555,Vermont,A,6,63,5,6,7,134,512.05
XBM_05_VT_E,XBM_05,XBM,PA,Margin,40.73351,77.75858,555,Vermont,E,2,32,3,2,4,143,568.5
XBM_05_VT_D,XBM_05,XBM,PA,Margin,40.73351,77.75858,555,Vermont,D,5,66,5,5,10,141,554.55
XBM_06_MD_C,XBM_06,XBM,PA,Margin,40.73287,77.75868,553,Maryland,C,4,21,2,4,7,135,642.5
XBM_06_NC_A,XBM_06,XBM,PA,Margin,40.73287,77.75868,553,North_Carolina,A,3,19,2,3,5,90,526.4
XBM_06_VT_A,XBM_06,XBM,PA,Margin,40.73287,77.75868,553,Vermont,A,5,5,1,5,5,139,538.3
XBM_06_VT_D,XBM_06,XBM,PA,Margin,40.73287,77.75868,553,Vermont,D,3,47,4,3,5,141,554.55
XBM_06_NC_B,XBM_06,XBM,PA,Margin,40.73287,77.75868,553,North_Carolina,B,4,21,2,4,7,101,604.35
XBM_06_NC_D,XBM_06,XBM,PA,Margin,40.73287,77.75868,553,North_Carolina,D,3,69,5,3,13,111,684.95
XBM_06_MD_E,XBM_06,XBM,PA,Margin,40.73287,77.75868,553,Maryland,E,3,29,3,3,1,140,669.6
XBM_06_NC_C,XBM_06,XBM,PA,Margin,40.73287,77.75868,553,North_Carolina,C,3,66,5,3,10,111,684.95
XBM_06_VT_B,XBM_06,XBM,PA,Margin,40.73287,77.75868,553,Vermont,B,5,2,1,5,2,139,538.3
XBM_06_MD_D,XBM_06,XBM,PA,Margin,40.73287,77.75868,553,Maryland,D,3,66,5,3,10,146,696.9
XBM_06_MD_A,XBM_06,XBM,PA,Margin,40.73287,77.75868,553,Maryland,A,3,69,5,3,13,144,687.4
XBM_06_VT_D,XBM_06,XBM,PA,Margin,40.73287,77.75868,553,Vermont,D,3,47,4,3,5,143,568.5
XBM_06_MD_B,XBM_06,XBM,PA,Margin,40.73287,77.75868,553,Maryland,B,3,47,4,3,5,124,579.6
XBM_06_VT_B,XBM_06,XBM,PA,Margin,40.73287,77.75868,553,Vermont,B,5,2,1,5,2,146,591.2
XBM_06_VT_E,XBM_06,XBM,PA,Margin,40.73287,77.75868,553,Vermont,E,4,35,3,4,7,146,591.2
XBM_06_NC_E,XBM_06,XBM,PA,Margin,40.73287,77.75868,553,North_Carolina,E,3,43,4,3,1,118,725.5
XBM_07_MD_C,XBM_07,XBM,PA,Margin,40.73135,77.7608,566,Maryland,C,3,8,1,3,8,130,613.55
XBM_07_VT_A,XBM_07,XBM,PA,Margin,40.73135,77.7608,566,Vermont,A,2,61,5,2,5,146,591.2
XBM_07_NC_A,XBM_07,XBM,PA,Margin,40.73135,77.7608,566,North_Carolina,A,5,33,3,5,5,104,626.35
XBM_07_VT_D,XBM_07,XBM,PA,Margin,40.73135,77.7608,566,Vermont,D,5,33,3,5,5,141,554.55
XBM_07_NC_C,XBM_07,XBM,PA,Margin,40.73135,77.7608,566,North_Carolina,C,6,10,1,6,10,105,634.4
XBM_07_VT_B,XBM_07,XBM,PA,Margin,40.73135,77.7608,566,Vermont,B,6,53,4,6,11,139,538.3
XBM_07_NC_D,XBM_07,XBM,PA,Margin,40.73135,77.7608,566,North_Carolina,D,6,25,2,6,11,97,570.9
XBM_07_MD_B,XBM_07,XBM,PA,Margin,40.73135,77.7608,566,Maryland,B,5,33,3,5,5,130,613.55
XBM_07_MD_E,XBM_07,XBM,PA,Margin,40.73135,77.7608,566,Maryland,E,3,63,5,3,7,130,613.55
XBM_07_NC_E,XBM_07,XBM,PA,Margin,40.73135,77.7608,566,North_Carolina,E,3,63,5,3,7,105,634.4
XBM_07_VT_E,XBM_07,XBM,PA,Margin,40.73135,77.7608,566,Vermont,E,5,63,5,5,7,146,591.2
XBM_07_MD_A,XBM_07,XBM,PA,Margin,40.73135,77.7608,566,Maryland,A,6,39,3,6,11,125,585.4
XBM_07_MD_D,XBM_07,XBM,PA,Margin,40.73135,77.7608,566,Maryland,D,6,10,1,6,10,NA,NA
XBM_07_VT_C,XBM_07,XBM,PA,Margin,40.73135,77.7608,566,Vermont,C,3,63,5,3,7,139,538.3
XBM_07_NC_B,XBM_07,XBM,PA,Margin,40.73135,77.7608,566,North_Carolina,B,3,8,1,3,8,111,684.95
XCS_01_MD_D,XCS_01,XCS,WV,Edge,39.53417,79.48211,777,Maryland,D,4,23,2,4,9,151,729
XCS_01_MD_A,XCS_01,XCS,WV,Edge,39.53417,79.48211,777,Maryland,A,4,49,4,4,7,147,703.95
XCS_01_NC_E,XCS_01,XCS,WV,Edge,39.53417,79.48211,777,North_Carolina,E,4,3,1,4,3,122,750.9
XCS_01_VT_B,XCS_01,XCS,WV,Edge,39.53417,79.48211,777,Vermont,B,4,21,2,4,7,146,591.2
XCS_01_VT_A,XCS_01,XCS,WV,Edge,39.53417,79.48211,777,Vermont,A,4,37,3,4,9,150,610.9
XCS_01_NC_D,XCS_01,XCS,WV,Edge,39.53417,79.48211,777,North_Carolina,D,4,49,4,4,7,111,684.95
XCS_03_VT_C,XCS_03,XCS,WV,Edge,39.53408,79.4812,776,Vermont,C,4,39,3,4,11,146,591.2
XCS_03_NC_A,XCS_03,XCS,WV,Edge,39.53408,79.4812,776,North_Carolina,A,3,5,1,3,5,118,725.5
XCS_03_VT_E,XCS_03,XCS,WV,Edge,39.53408,79.4812,776,Vermont,E,5,41,3,5,13,141,554.55
XCS_03_MD_D,XCS_03,XCS,WV,Edge,39.53408,79.4812,776,Maryland,D,3,24,2,3,10,146,696.9
XCS_03_VT_D,XCS_03,XCS,WV,Edge,39.53408,79.4812,776,Vermont,D,3,5,1,3,5,146,591.2
XCS_03_NC_B,XCS_03,XCS,WV,Edge,39.53408,79.4812,776,North_Carolina,B,5,27,2,5,13,122,750.9
XCS_03_MD_B,XCS_03,XCS,WV,Edge,39.53408,79.4812,776,Maryland,B,5,66,5,5,10,146,696.9
XCS_03_MD_A,XCS_03,XCS,WV,Edge,39.53408,79.4812,776,Maryland,A,2,39,3,2,11,144,687.4
XCS_03_NC_E,XCS_03,XCS,WV,Edge,39.53408,79.4812,776,North_Carolina,E,4,25,2,4,11,122,750.9
XCS_03_MD_E,XCS_03,XCS,WV,Edge,39.53408,79.4812,776,Maryland,E,4,53,4,4,11,145,693.8
XCS_03_NC_C,XCS_03,XCS,WV,Edge,39.53408,79.4812,776,North_Carolina,C,3,24,2,3,10,122,750.9
XCS_03_VT_B,XCS_03,XCS,WV,Edge,39.53408,79.4812,776,Vermont,B,2,53,4,2,11,146,591.2
XCS_03_VT_A,XCS_03,XCS,WV,Edge,39.53408,79.4812,776,Vermont,A,3,38,3,3,10,146,591.2
XCV_01_MD_E,XCV_01,XCV,WV,Edge,39.09184,79.44985,1141,Maryland,E,6,37,3,6,9,138,662.4
XCV_01_MD_B,XCV_01,XCV,WV,Edge,39.09184,79.44985,1141,Maryland,B,4,56,4,4,14,146,696.9
XCV_01_NC_C,XCV_01,XCV,WV,Edge,39.09184,79.44985,1141,North_Carolina,C,3,64,5,3,8,122,750.9
XCV_01_NC_A,XCV_01,XCV,WV,Edge,39.09184,79.44985,1141,North_Carolina,A,4,28,2,4,14,122,750.9
XCV_01_MD_D,XCV_01,XCV,WV,Edge,39.09184,79.44985,1141,Maryland,D,3,64,5,3,8,146,696.9
XCV_01_NC_E,XCV_01,XCV,WV,Edge,39.09184,79.44985,1141,North_Carolina,E,6,51,4,6,9,122,750.9
XCV_01_VT_B,XCV_01,XCV,WV,Edge,39.09184,79.44985,1141,Vermont,B,5,45,4,5,3,136,523.95
XCV_01_VT_D,XCV_01,XCV,WV,Edge,39.09184,79.44985,1141,Vermont,D,4,56,4,4,14,146,591.2
XCV_01_MD_A,XCV_01,XCV,WV,Edge,39.09184,79.44985,1141,Maryland,A,5,31,3,5,3,139,665.65
XCV_01_NC_D,XCV_01,XCV,WV,Edge,39.09184,79.44985,1141,North_Carolina,D,5,17,2,5,3,111,684.95
XCV_01_VT_E,XCV_01,XCV,WV,Edge,39.09184,79.44985,1141,Vermont,E,4,65,5,4,9,141,554.55
XCV_01_MD_C,XCV_01,XCV,WV,Edge,39.09184,79.44985,1141,Maryland,C,4,6,1,4,6,141,674.8
XCV_01_VT_C,XCV_01,XCV,WV,Edge,39.09184,79.44985,1141,Vermont,C,6,23,2,6,9,146,591.2
XCV_01_NC_B,XCV_01,XCV,WV,Edge,39.09184,79.44985,1141,North_Carolina,B,4,6,1,4,6,111,684.95
XCV_01_VT_A,XCV_01,XCV,WV,Edge,39.09184,79.44985,1141,Vermont,A,5,7,1,5,7,136,523.95
XCV_02_NC_E,XCV_02,XCV,WV,Edge,39.08964,79.45225,1129,North_Carolina,E,3,33,3,3,5,105,634.4
XCV_02_NC_B,XCV_02,XCV,WV,Edge,39.08964,79.45225,1129,North_Carolina,B,3,61,5,3,5,111,684.95
XCV_02_VT_B,XCV_02,XCV,WV,Edge,39.08964,79.45225,1129,Vermont,B,6,18,2,6,4,143,568.5
XCV_02_MD_D,XCV_02,XCV,WV,Edge,39.08964,79.45225,1129,Maryland,D,5,37,3,5,9,141,674.8
XCV_02_VT_C,XCV_02,XCV,WV,Edge,39.08964,79.45225,1129,Vermont,C,3,47,4,3,5,146,591.2
XCV_02_NC_D,XCV_02,XCV,WV,Edge,39.08964,79.45225,1129,North_Carolina,D,6,46,4,6,4,122,750.9
XCV_02_VT_E,XCV_02,XCV,WV,Edge,39.08964,79.45225,1129,Vermont,E,5,10,1,5,10,141,554.55
XCV_02_MD_E,XCV_02,XCV,WV,Edge,39.08964,79.45225,1129,Maryland,E,3,19,2,3,5,138,662.4
XCV_02_MD_A,XCV_02,XCV,WV,Edge,39.08964,79.45225,1129,Maryland,A,6,46,4,6,4,144,687.4
XCV_02_VT_A,XCV_02,XCV,WV,Edge,39.08964,79.45225,1129,Vermont,A,5,51,4,5,9,146,591.2
XCV_02_NC_C,XCV_02,XCV,WV,Edge,39.08964,79.45225,1129,North_Carolina,C,5,51,4,5,9,122,750.9
XCV_02_VT_D,XCV_02,XCV,WV,Edge,39.08964,79.45225,1129,Vermont,D,4,46,4,4,4,146,591.2
XCV_02_NC_A,XCV_02,XCV,WV,Edge,39.08964,79.45225,1129,North_Carolina,A,4,18,2,4,4,111,684.95
XCV_02_MD_B,XCV_02,XCV,WV,Edge,39.08964,79.45225,1129,Maryland,B,4,46,4,4,4,146,696.9
XCV_02_MD_C,XCV_02,XCV,WV,Edge,39.08964,79.45225,1129,Maryland,C,3,61,5,3,5,143,683.5
XCV_03_NC_A,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,North_Carolina,A,2,15,2,2,1,111,684.95
XCV_03_VT_C,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,Vermont,C,6,3,1,6,3,141,554.55
XCV_03_VT_D,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,Vermont,D,2,43,4,2,1,143,568.5
XCV_03_MD_B,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,Maryland,B,2,43,4,2,1,133,629.9
XCV_03_VT_E,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,Vermont,E,3,35,3,3,7,146,591.2
XCV_03_NC_D,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,North_Carolina,D,2,64,5,2,8,105,634.4
XCV_03_MD_E,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,Maryland,E,6,3,1,6,3,140,669.6
XCV_03_VT_B,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,Vermont,B,6,7,1,6,7,143,568.5
XCV_03_VT_A,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,Vermont,A,6,22,2,6,8,143,568.5
XCV_03_NC_E,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,North_Carolina,E,6,3,1,6,3,111,684.95
XCV_03_NC_B,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,North_Carolina,B,3,21,2,3,7,122,750.9
XCV_03_MD_A,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,Maryland,A,2,64,5,2,8,139,665.65
XCV_03_MD_D,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,Maryland,D,6,50,4,6,8,141,674.8
XCV_03_VT_C,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,Vermont,C,6,3,1,6,3,143,568.5
XCV_03_MD_C,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,Maryland,C,3,21,2,3,7,146,696.9
XCV_03_VT_A,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,Vermont,A,6,22,2,6,8,139,538.3
XCV_03_VT_D,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,Vermont,D,2,43,4,2,1,141,554.55
XCV_03_NC_C,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,North_Carolina,C,6,36,3,6,8,122,750.9
XCV_04_MD_E,XCV_04,XCV,WV,Edge,39.08291,79.46288,1130,Maryland,E,2,23,2,2,9,138,662.4
XCV_04_VT_D,XCV_04,XCV,WV,Edge,39.08291,79.46288,1130,Vermont,D,3,41,3,3,13,150,610.9
XCV_04_NC_A,XCV_04,XCV,WV,Edge,39.08291,79.46288,1130,North_Carolina,A,3,41,3,3,13,122,750.9
XCV_04_VT_C,XCV_04,XCV,WV,Edge,39.08291,79.46288,1130,Vermont,C,2,51,4,2,9,141,554.55
XCV_04_NC_D,XCV_04,XCV,WV,Edge,39.08291,79.46288,1130,North_Carolina,D,4,20,2,4,6,122,750.9
XCV_04_MD_B,XCV_04,XCV,WV,Edge,39.08291,79.46288,1130,Maryland,B,3,41,3,3,13,139,665.65
XCV_04_NC_C,XCV_04,XCV,WV,Edge,39.08291,79.46288,1130,North_Carolina,C,3,19,2,3,5,111,684.95
XCV_04_NC_B,XCV_04,XCV,WV,Edge,39.08291,79.46288,1130,North_Carolina,B,6,67,5,6,11,105,634.4
XCV_04_NC_E,XCV_04,XCV,WV,Edge,39.08291,79.46288,1130,North_Carolina,E,2,37,3,2,9,118,725.5
XCV_04_MD_A,XCV_04,XCV,WV,Edge,39.08291,79.46288,1130,Maryland,A,4,34,3,4,6,141,674.8
XCV_04_MD_C,XCV_04,XCV,WV,Edge,39.08291,79.46288,1130,Maryland,C,6,67,5,6,11,NA,NA
XCV_04_VT_A,XCV_04,XCV,WV,Edge,39.08291,79.46288,1130,Vermont,A,3,33,3,3,5,143,568.5
XCV_04_VT_B,XCV_04,XCV,WV,Edge,39.08291,79.46288,1130,Vermont,B,4,48,4,4,6,143,568.5
XCV_04_VT_E,XCV_04,XCV,WV,Edge,39.08291,79.46288,1130,Vermont,E,2,4,1,2,4,146,591.2
XCV_04_MD_D,XCV_04,XCV,WV,Edge,39.08291,79.46288,1130,Maryland,D,3,19,2,3,5,138,662.4
XCV_05_VT_D,XCV_05,XCV,WV,Edge,39.07191,79.47373,1113,Vermont,D,3,58,5,3,2,141,554.55
XCV_05_NC_C,XCV_05,XCV,WV,Edge,39.07191,79.47373,1113,North_Carolina,C,4,64,5,4,8,111,684.95
XCV_05_MD_E,XCV_05,XCV,WV,Edge,39.07191,79.47373,1113,Maryland,E,3,56,4,3,14,138,662.4
XCV_05_MD_C,XCV_05,XCV,WV,Edge,39.07191,79.47373,1113,Maryland,C,5,16,2,5,2,141,674.8
XCV_05_NC_D,XCV_05,XCV,WV,Edge,39.07191,79.47373,1113,North_Carolina,D,5,45,4,5,3,111,684.95
XCV_05_VT_C,XCV_05,XCV,WV,Edge,39.07191,79.47373,1113,Vermont,C,3,42,3,3,14,146,591.2
XCV_05_MD_D,XCV_05,XCV,WV,Edge,39.07191,79.47373,1113,Maryland,D,4,64,5,4,8,149,715.1
XCV_05_NC_E,XCV_05,XCV,WV,Edge,39.07191,79.47373,1113,North_Carolina,E,3,28,2,3,14,111,684.95
XCV_05_VT_A,XCV_05,XCV,WV,Edge,39.07191,79.47373,1113,Vermont,A,4,7,1,4,7,143,568.5
XCV_05_VT_B,XCV_05,XCV,WV,Edge,39.07191,79.47373,1113,Vermont,B,5,17,2,5,3,143,568.5
XCV_05_VT_D,XCV_05,XCV,WV,Edge,39.07191,79.47373,1113,Vermont,D,3,58,5,3,2,143,568.5
XCV_05_MD_B,XCV_05,XCV,WV,Edge,39.07191,79.47373,1113,Maryland,B,5,13,1,5,13,135,642.5
XCV_05_MD_A,XCV_05,XCV,WV,Edge,39.07191,79.47373,1113,Maryland,A,5,45,4,5,3,139,665.65
XCV_05_NC_A,XCV_05,XCV,WV,Edge,39.07191,79.47373,1113,North_Carolina,A,3,58,5,3,2,125,777.7
XCV_05_NC_B,XCV_05,XCV,WV,Edge,39.07191,79.47373,1113,North_Carolina,B,5,16,2,5,2,122,750.9
XCV_05_VT_E,XCV_05,XCV,WV,Edge,39.07191,79.47373,1113,Vermont,E,5,30,3,5,2,146,591.2
XDS_01_VT_D,XDS_01,XDS,WV,Edge,38.97031,79.34267,1201,Vermont,D,3,33,3,3,5,146,591.2
XDS_01_NC_E,XDS_01,XDS,WV,Edge,38.97031,79.34267,1201,North_Carolina,E,4,12,1,4,12,122,750.9
XDS_01_VT_E,XDS_01,XDS,WV,Edge,38.97031,79.34267,1201,Vermont,E,6,68,5,6,12,136,523.95
XDS_01_MD_A,XDS_01,XDS,WV,Edge,38.97031,79.34267,1201,Maryland,A,4,62,5,4,6,141,674.8
XDS_01_MD_E,XDS_01,XDS,WV,Edge,38.97031,79.34267,1201,Maryland,E,4,12,1,4,12,138,662.4
XDS_01_MD_C,XDS_01,XDS,WV,Edge,38.97031,79.34267,1201,Maryland,C,2,3,1,2,3,139,665.65
XDS_01_VT_C,XDS_01,XDS,WV,Edge,38.97031,79.34267,1201,Vermont,C,4,12,1,4,12,148,601.1
XDS_01_VT_B,XDS_01,XDS,WV,Edge,38.97031,79.34267,1201,Vermont,B,4,9,1,4,9,136,523.95
XDS_01_MD_B,XDS_01,XDS,WV,Edge,38.97031,79.34267,1201,Maryland,B,3,33,3,3,5,146,696.9
XDS_01_MD_D,XDS_01,XDS,WV,Edge,38.97031,79.34267,1201,Maryland,D,6,39,3,6,11,135,642.5
XDS_01_NC_D,XDS_01,XDS,WV,Edge,38.97031,79.34267,1201,North_Carolina,D,4,62,5,4,6,111,684.95
XDS_01_NC_C,XDS_01,XDS,WV,Edge,38.97031,79.34267,1201,North_Carolina,C,6,53,4,6,11,111,684.95
XDS_01_NC_B,XDS_01,XDS,WV,Edge,38.97031,79.34267,1201,North_Carolina,B,2,3,1,2,3,111,684.95
XDS_01_VT_A,XDS_01,XDS,WV,Edge,38.97031,79.34267,1201,Vermont,A,6,53,4,6,11,146,591.2
XDS_02_MD_E,XDS_02,XDS,WV,Edge,38.97128,79.34201,1191,Maryland,E,3,13,1,3,13,142,679.3
XDS_02_MD_D,XDS_02,XDS,WV,Edge,38.97128,79.34201,1191,Maryland,D,6,9,1,6,9,146,696.9
XDS_02_NC_B,XDS_02,XDS,WV,Edge,38.97128,79.34201,1191,North_Carolina,B,5,11,1,5,11,122,750.9
XDS_02_VT_E,XDS_02,XDS,WV,Edge,38.97128,79.34201,1191,Vermont,E,3,60,5,3,4,146,591.2
XDS_02_NC_D,XDS_02,XDS,WV,Edge,38.97128,79.34201,1191,North_Carolina,D,2,10,1,2,10,122,750.9
XDS_02_MD_A,XDS_02,XDS,WV,Edge,38.97128,79.34201,1191,Maryland,A,2,10,1,2,10,141,674.8
XDS_02_NC_E,XDS_02,XDS,WV,Edge,38.97128,79.34201,1191,North_Carolina,E,3,13,1,3,13,122,750.9
XDS_02_MD_B,XDS_02,XDS,WV,Edge,38.97128,79.34201,1191,Maryland,B,6,31,3,6,3,137,657.5
XDS_02_NC_C,XDS_02,XDS,WV,Edge,38.97128,79.34201,1191,North_Carolina,C,6,9,1,6,9,122,750.9
XDS_02_VT_D,XDS_02,XDS,WV,Edge,38.97128,79.34201,1191,Vermont,D,6,31,3,6,3,150,610.9
XDS_02_MD_C,XDS_02,XDS,WV,Edge,38.97128,79.34201,1191,Maryland,C,5,11,1,5,11,146,696.9
XDS_02_VT_C,XDS_02,XDS,WV,Edge,38.97128,79.34201,1191,Vermont,C,3,13,1,3,13,146,591.2
XDS_02_VT_B,XDS_02,XDS,WV,Edge,38.97128,79.34201,1191,Vermont,B,6,61,5,6,5,146,591.2
XDS_02_VT_A,XDS_02,XDS,WV,Edge,38.97128,79.34201,1191,Vermont,A,2,62,5,2,6,146,591.2
XDS_03_NC_E,XDS_03,XDS,WV,Edge,38.97446,79.33907,1203,North_Carolina,E,2,28,2,2,14,111,684.95
XDS_03_VT_A,XDS_03,XDS,WV,Edge,38.97446,79.33907,1203,Vermont,A,2,52,4,2,10,150,610.9
XDS_03_MD_D,XDS_03,XDS,WV,Edge,38.97446,79.33907,1203,Maryland,D,2,38,3,2,10,138,662.4
XDS_03_MD_C,XDS_03,XDS,WV,Edge,38.97446,79.33907,1203,Maryland,C,2,20,2,2,6,124,579.6
XDS_03_VT_E,XDS_03,XDS,WV,Edge,38.97446,79.33907,1203,Vermont,E,2,34,3,2,6,143,568.5
XDS_03_MD_E,XDS_03,XDS,WV,Edge,38.97446,79.33907,1203,Maryland,E,2,56,4,2,14,142,679.3
XDS_03_NC_A,XDS_03,XDS,WV,Edge,38.97446,79.33907,1203,North_Carolina,A,6,52,4,6,10,104,626.35
XDS_03_MD_A,XDS_03,XDS,WV,Edge,38.97446,79.33907,1203,Maryland,A,2,18,2,2,4,141,674.8
XDS_03_NC_B,XDS_03,XDS,WV,Edge,38.97446,79.33907,1203,North_Carolina,B,2,20,2,2,6,118,725.5
XDS_03_NC_C,XDS_03,XDS,WV,Edge,38.97446,79.33907,1203,North_Carolina,C,2,52,4,2,10,111,684.95
XDS_03_MD_B,XDS_03,XDS,WV,Edge,38.97446,79.33907,1203,Maryland,B,6,24,2,6,10,143,683.5
XDS_03_VT_D,XDS_03,XDS,WV,Edge,38.97446,79.33907,1203,Vermont,D,6,24,2,6,10,141,554.55
XDS_03_VT_B,XDS_03,XDS,WV,Edge,38.97446,79.33907,1203,Vermont,B,2,32,3,2,4,146,591.2
XDS_03_VT_C,XDS_03,XDS,WV,Edge,38.97446,79.33907,1203,Vermont,C,2,42,3,2,14,148,601.1
XDS_04_VT_B,XDS_04,XDS,WV,Edge,38.98078,79.33386,1213,Vermont,B,4,12,1,4,12,146,591.2
XDS_04_NC_A,XDS_04,XDS,WV,Edge,38.98078,79.33386,1213,North_Carolina,A,5,13,1,5,13,111,684.95
XDS_04_VT_E,XDS_04,XDS,WV,Edge,38.98078,79.33386,1213,Vermont,E,4,45,4,4,3,143,568.5
XDS_04_NC_D,XDS_04,XDS,WV,Edge,38.98078,79.33386,1213,North_Carolina,D,4,59,5,4,3,105,634.4
XDS_04_NC_B,XDS_04,XDS,WV,Edge,38.98078,79.33386,1213,North_Carolina,B,4,31,3,4,3,111,684.95
XDS_04_NC_E,XDS_04,XDS,WV,Edge,38.98078,79.33386,1213,North_Carolina,E,3,11,1,3,11,122,750.9
XDS_04_VT_D,XDS_04,XDS,WV,Edge,38.98078,79.33386,1213,Vermont,D,5,13,1,5,13,146,591.2
XDS_04_MD_A,XDS_04,XDS,WV,Edge,38.98078,79.33386,1213,Maryland,A,4,59,5,4,3,135,642.5
XDS_04_VT_A,XDS_04,XDS,WV,Edge,38.98078,79.33386,1213,Vermont,A,2,21,2,2,7,143,568.5
XDS_04_MD_B,XDS_04,XDS,WV,Edge,38.98078,79.33386,1213,Maryland,B,3,58,5,3,2,135,642.5
XDS_04_NC_C,XDS_04,XDS,WV,Edge,38.98078,79.33386,1213,North_Carolina,C,2,35,3,2,7,122,750.9
XDS_04_MD_C,XDS_04,XDS,WV,Edge,38.98078,79.33386,1213,Maryland,C,4,45,4,4,3,130,613.55
