plant_ID,Family,Population,Location,Region,Latitude,Longitude,Elevation,Garden,Bed,BedRow,BedCol,Rack,RackRow,RackCol,BudSet
ASC_01_NC_E,ASC_01,ASC,VT,Core,43.43787,72.45218,883,North_Carolina,E,5,22,2,5,8,210
ASC_01_NC_B,ASC_01,ASC,VT,Core,43.43787,72.45218,883,North_Carolina,B,3,64,5,3,8,283
ASC_01_NC_C,ASC_01,ASC,VT,Core,43.43787,72.45218,883,North_Carolina,C,5,29,3,5,1,252
ASC_01_NC_D,ASC_01,ASC,VT,Core,43.43787,72.45218,883,North_Carolina,D,2,14,1,2,14,252
ASC_02_MD_B,ASC_02,ASC,VT,Core,43.43983,72.45328,847,Maryland,B,2,47,4,2,5,261
ASC_02_MD_D,ASC_02,ASC,VT,Core,43.43983,72.45328,847,Maryland,D,3,54,4,3,12,256
ASC_02_MD_E,ASC_02,ASC,VT,Core,43.43983,72.45328,847,Maryland,E,2,32,3,2,4,255
ASC_02_MD_A,ASC_02,ASC,VT,Core,43.43983,72.45328,847,Maryland,A,3,57,5,3,1,260
ASC_02_VT_E,ASC_02,ASC,VT,Core,43.43983,72.45328,847,Vermont,E,6,65,5,6,9,246
ASC_02_VT_A,ASC_02,ASC,VT,Core,43.43983,72.45328,847,Vermont,A,3,26,2,3,12,253
ASC_02_VT_B,ASC_02,ASC,VT,Core,43.43983,72.45328,847,Vermont,B,5,14,1,5,14,242
ASC_02_VT_C,ASC_02,ASC,VT,Core,43.43983,72.45328,847,Vermont,C,2,18,2,2,4,218
ASC_02_VT_D,ASC_02,ASC,VT,Core,43.43983,72.45328,847,Vermont,D,2,47,4,2,5,260
ASC_02_NC_D,ASC_02,ASC,VT,Core,43.43983,72.45328,847,North_Carolina,D,3,57,5,3,1,238
ASC_02_NC_C,ASC_02,ASC,VT,Core,43.43983,72.45328,847,North_Carolina,C,3,40,3,3,12,210
ASC_02_NC_B,ASC_02,ASC,VT,Core,43.43983,72.45328,847,North_Carolina,B,2,6,1,2,6,210
ASC_02_NC_A,ASC_02,ASC,VT,Core,43.43983,72.45328,847,North_Carolina,A,2,19,2,2,5,288
ASC_02_NC_E,ASC_02,ASC,VT,Core,43.43983,72.45328,847,North_Carolina,E,2,46,4,2,4,206
ASC_03_VT_A,ASC_03,ASC,VT,Core,43.44192,72.45589,861,Vermont,A,5,30,3,5,2,288
ASC_03_VT_B,ASC_03,ASC,VT,Core,43.44192,72.45589,861,Vermont,B,2,55,4,2,13,260
ASC_03_MD_B,ASC_03,ASC,VT,Core,43.44192,72.45589,861,Maryland,B,3,2,1,3,2,274
ASC_03_MD_C,ASC_03,ASC,VT,Core,43.44192,72.45589,861,Maryland,C,2,63,5,2,7,274
ASC_03_MD_D,ASC_03,ASC,VT,Core,43.44192,72.45589,861,Maryland,D,5,16,2,5,2,274
ASC_03_MD_A,ASC_03,ASC,VT,Core,43.44192,72.45589,861,Maryland,A,2,41,3,2,13,203
ASC_03_NC_D,ASC_03,ASC,VT,Core,43.44192,72.45589,861,North_Carolina,D,2,27,2,2,13,276
ASC_03_VT_E,ASC_03,ASC,VT,Core,43.44192,72.45589,861,Vermont,E,6,8,1,6,8,288
ASC_03_VT_D,ASC_03,ASC,VT,Core,43.44192,72.45589,861,Vermont,D,5,69,5,5,13,249
ASC_03_VT_C,ASC_03,ASC,VT,Core,43.44192,72.45589,861,Vermont,C,5,57,5,5,1,281
ASC_03_MD_E,ASC_03,ASC,VT,Core,43.44192,72.45589,861,Maryland,E,5,57,5,5,1,252
ASC_03_NC_B,ASC_03,ASC,VT,Core,43.44192,72.45589,861,North_Carolina,B,2,63,5,2,7,280
ASC_03_NC_C,ASC_03,ASC,VT,Core,43.44192,72.45589,861,North_Carolina,C,5,16,2,5,2,252
ASC_03_NC_E,ASC_03,ASC,VT,Core,43.44192,72.45589,861,North_Carolina,E,5,57,5,5,1,266
ASC_03_NC_A,ASC_03,ASC,VT,Core,43.44192,72.45589,861,North_Carolina,A,5,69,5,5,13,260
ASC_04_MD_E,ASC_04,ASC,VT,Core,43.4426,72.45713,870,Maryland,E,6,17,2,6,3,267
ASC_04_VT_C,ASC_04,ASC,VT,Core,43.4426,72.45713,870,Vermont,C,6,45,4,6,3,284
ASC_04_VT_D,ASC_04,ASC,VT,Core,43.4426,72.45713,870,Vermont,D,6,20,2,6,6,256
ASC_04_VT_A,ASC_04,ASC,VT,Core,43.4426,72.45713,870,Vermont,A,6,2,1,6,2,294
ASC_04_NC_A,ASC_04,ASC,VT,Core,43.4426,72.45713,870,North_Carolina,A,6,48,4,6,6,252
ASC_04_NC_B,ASC_04,ASC,VT,Core,43.4426,72.45713,870,North_Carolina,B,5,36,3,5,8,206
ASC_04_NC_E,ASC_04,ASC,VT,Core,43.4426,72.45713,870,North_Carolina,E,6,31,3,6,3,269
ASC_04_NC_C,ASC_04,ASC,VT,Core,43.4426,72.45713,870,North_Carolina,C,2,69,5,2,13,238
ASC_04_VT_B,ASC_04,ASC,VT,Core,43.4426,72.45713,870,Vermont,B,2,29,3,2,1,284
ASC_04_VT_E,ASC_04,ASC,VT,Core,43.4426,72.45713,870,Vermont,E,5,50,4,5,8,263
ASC_04_MD_C,ASC_04,ASC,VT,Core,43.4426,72.45713,870,Maryland,C,5,50,4,5,8,274
ASC_04_MD_D,ASC_04,ASC,VT,Core,43.4426,72.45713,870,Maryland,D,2,69,5,2,13,210
ASC_04_MD_A,ASC_04,ASC,VT,Core,43.4426,72.45713,870,Maryland,A,2,15,2,2,1,203
ASC_04_MD_B,ASC_04,ASC,VT,Core,43.4426,72.45713,870,Maryland,B,6,20,2,6,6,277
ASC_04_NC_D,ASC_04,ASC,VT,Core,43.4426,72.45713,870,North_Carolina,D,2,29,3,2,1,283
ASC_05_VT_D,ASC_05,ASC,VT,Core,43.44376,72.45867,879,Vermont,D,2,51,4,2,9,291
ASC_05_VT_E,ASC_05,ASC,VT,Core,43.44376,72.45867,879,Vermont,E,6,67,5,6,11,291
ASC_05_MD_A,ASC_05,ASC,VT,Core,43.44376,72.45867,879,Maryland,A,2,24,2,2,10,260
ASC_05_MD_B,ASC_05,ASC,VT,Core,43.44376,72.45867,879,Maryland,B,2,51,4,2,9,261
ASC_05_MD_C,ASC_05,ASC,VT,Core,43.44376,72.45867,879,Maryland,C,2,4,1,2,4,204
ASC_05_MD_E,ASC_05,ASC,VT,Core,43.44376,72.45867,879,Maryland,E,5,39,3,5,11,267
ASC_05_NC_E,ASC_05,ASC,VT,Core,43.44376,72.45867,879,North_Carolina,E,5,53,4,5,11,260
ASC_05_MD_D,ASC_05,ASC,VT,Core,43.44376,72.45867,879,Maryland,D,6,46,4,6,4,274
ASC_05_VT_A,ASC_05,ASC,VT,Core,43.44376,72.45867,879,Vermont,A,6,18,2,6,4,298
ASC_05_VT_B,ASC_05,ASC,VT,Core,43.44376,72.45867,879,Vermont,B,2,38,3,2,10,274
ASC_05_VT_C,ASC_05,ASC,VT,Core,43.44376,72.45867,879,Vermont,C,5,25,2,5,11,196
ASC_05_NC_A,ASC_05,ASC,VT,Core,43.44376,72.45867,879,North_Carolina,A,2,23,2,2,9,199
ASC_05_NC_C,ASC_05,ASC,VT,Core,43.44376,72.45867,879,North_Carolina,C,6,32,3,6,4,217
ASC_05_NC_D,ASC_05,ASC,VT,Core,43.44376,72.45867,879,North_Carolina,D,2,38,3,2,10,252
ASC_05_NC_B,ASC_05,ASC,VT,Core,43.44376,72.45867,879,North_Carolina,B,2,4,1,2,4,217
ASC_06_VT_B,ASC_06,ASC,VT,Core,43.44379,72.45434,967,Vermont,B,6,9,1,6,9,294
ASC_06_VT_C,ASC_06,ASC,VT,Core,43.44379,72.45434,967,Vermont,C,5,11,1,5,11,267
ASC_06_NC_E,ASC_06,ASC,VT,Core,43.44379,72.45434,967,North_Carolina,E,5,11,1,5,11,260
ASC_06_NC_C,ASC_06,ASC,VT,Core,43.44379,72.45434,967,North_Carolina,C,2,15,2,2,1,280
ASC_06_NC_D,ASC_06,ASC,VT,Core,43.44379,72.45434,967,North_Carolina,D,2,62,5,2,6,266
ASC_06_NC_B,ASC_06,ASC,VT,Core,43.44379,72.45434,967,North_Carolina,B,3,44,4,3,2,210
ASC_06_MD_A,ASC_06,ASC,VT,Core,43.44379,72.45434,967,Maryland,A,2,62,5,2,6,260
ASC_06_MD_B,ASC_06,ASC,VT,Core,43.44379,72.45434,967,Maryland,B,4,47,4,4,5,261
ASC_06_MD_D,ASC_06,ASC,VT,Core,43.44379,72.45434,967,Maryland,D,2,15,2,2,1,247
ASC_06_MD_E,ASC_06,ASC,VT,Core,43.44379,72.45434,967,Maryland,E,5,11,1,5,11,267
ASC_06_NC_A,ASC_06,ASC,VT,Core,43.44379,72.45434,967,North_Carolina,A,4,19,2,4,5,283
ASC_06_VT_A,ASC_06,ASC,VT,Core,43.44379,72.45434,967,Vermont,A,2,29,3,2,1,196
ASC_06_VT_D,ASC_06,ASC,VT,Core,43.44379,72.45434,967,Vermont,D,4,47,4,4,5,249
ASC_06_VT_E,ASC_06,ASC,VT,Core,43.44379,72.45434,967,Vermont,E,3,16,2,3,2,242
ASC_06_MD_C,ASC_06,ASC,VT,Core,43.44379,72.45434,967,Maryland,C,3,30,3,3,2,213
B_02_MD_C,B_02,B,VT,Core,44.10929,73.0714,311,Maryland,C,5,54,4,5,12,204
B_02_VT_D,B_02,B,VT,Core,44.10929,73.0714,311,Vermont,D,6,47,4,6,5,291
B_02_VT_E,B_02,B,VT,Core,44.10929,73.0714,311,Vermont,E,5,54,4,5,12,218
B_02_VT_C,B_02,B,VT,Core,44.10929,73.0714,311,Vermont,C,6,29,3,6,1,256
B_02_NC_C,B_02,B,VT,Core,44.10929,73.0714,311,North_Carolina,C,4,29,3,4,1,266
B_02_NC_D,B_02,B,VT,Core,44.10929,73.0714,311,North_Carolina,D,6,32,3,6,4,213
B_02_NC_A,B_02,B,VT,Core,44.10929,73.0714,311,North_Carolina,A,6,19,2,6,5,288
B_02_NC_B,B_02,B,VT,Core,44.10929,73.0714,311,North_Carolina,B,5,40,3,5,12,266
B_02_VT_A,B_02,B,VT,Core,44.10929,73.0714,311,Vermont,A,4,15,2,4,1,196
B_02_VT_B,B_02,B,VT,Core,44.10929,73.0714,311,Vermont,B,6,32,3,6,4,207
B_02_MD_A,B_02,B,VT,Core,44.10929,73.0714,311,Maryland,A,6,18,2,6,4,204
B_02_MD_B,B_02,B,VT,Core,44.10929,73.0714,311,Maryland,B,6,47,4,6,5,252
B_02_MD_E,B_02,B,VT,Core,44.10929,73.0714,311,Maryland,E,6,43,4,6,1,267
B_02_MD_D,B_02,B,VT,Core,44.10929,73.0714,311,Maryland,D,4,43,4,4,1,274
B_02_NC_E,B_02,B,VT,Core,44.10929,73.0714,311,North_Carolina,E,6,15,2,6,1,260
B_03_VT_B,B_03,B,VT,Core,44.10897,73.0712,325,Vermont,B,6,66,5,6,10,260
B_03_MD_A,B_03,B,VT,Core,44.10897,73.0712,325,Maryland,A,2,5,1,2,5,267
B_03_MD_C,B_03,B,VT,Core,44.10897,73.0712,325,Maryland,C,4,48,4,4,6,274
B_03_MD_D,B_03,B,VT,Core,44.10897,73.0712,325,Maryland,D,4,12,1,4,12,256
B_03_MD_E,B_03,B,VT,Core,44.10897,73.0712,325,Maryland,E,2,55,4,2,13,267
B_03_NC_E,B_03,B,VT,Core,44.10897,73.0712,325,North_Carolina,E,2,27,2,2,13,210
B_03_VT_A,B_03,B,VT,Core,44.10897,73.0712,325,Vermont,A,4,59,5,4,3,196
B_03_MD_B,B_03,B,VT,Core,44.10897,73.0712,325,Maryland,B,4,68,5,4,12,265
B_03_VT_E,B_03,B,VT,Core,44.10897,73.0712,325,Vermont,E,4,48,4,4,6,260
B_03_VT_D,B_03,B,VT,Core,44.10897,73.0712,325,Vermont,D,4,3,1,4,3,210
B_03_VT_C,B_03,B,VT,Core,44.10897,73.0712,325,Vermont,C,2,41,3,2,13,298
B_03_NC_B,B_03,B,VT,Core,44.10897,73.0712,325,North_Carolina,B,4,34,3,4,6,210
B_03_NC_A,B_03,B,VT,Core,44.10897,73.0712,325,North_Carolina,A,4,3,1,4,3,252
B_03_NC_D,B_03,B,VT,Core,44.10897,73.0712,325,North_Carolina,D,2,5,1,2,5,217
B_03_NC_C,B_03,B,VT,Core,44.10897,73.0712,325,North_Carolina,C,4,12,1,4,12,206
B_04_VT_A,B_04,B,VT,Core,44.10908,73.0713,328,Vermont,A,5,6,1,5,6,196
B_04_VT_C,B_04,B,VT,Core,44.10908,73.0713,328,Vermont,C,4,42,3,4,14,242
B_04_VT_D,B_04,B,VT,Core,44.10908,73.0713,328,Vermont,D,6,43,4,6,1,284
B_04_NC_C,B_04,B,VT,Core,44.10908,73.0713,328,North_Carolina,C,3,65,5,3,9,210
B_04_NC_D,B_04,B,VT,Core,44.10908,73.0713,328,North_Carolina,D,4,33,3,4,5,210
B_04_NC_E,B_04,B,VT,Core,44.10908,73.0713,328,North_Carolina,E,4,28,2,4,14,288
B_04_NC_B,B_04,B,VT,Core,44.10908,73.0713,328,North_Carolina,B,5,44,4,5,2,283
B_04_MD_B,B_04,B,VT,Core,44.10908,73.0713,328,Maryland,B,6,43,4,6,1,218
B_04_MD_C,B_04,B,VT,Core,44.10908,73.0713,328,Maryland,C,5,30,3,5,2,278
B_04_MD_D,B_04,B,VT,Core,44.10908,73.0713,328,Maryland,D,3,65,5,3,9,277
B_04_MD_E,B_04,B,VT,Core,44.10908,73.0713,328,Maryland,E,4,56,4,4,14,267
B_04_NC_A,B_04,B,VT,Core,44.10908,73.0713,328,North_Carolina,A,6,15,2,6,1,254
B_04_VT_B,B_04,B,VT,Core,44.10908,73.0713,328,Vermont,B,4,33,3,4,5,232
B_04_VT_E,B_04,B,VT,Core,44.10908,73.0713,328,Vermont,E,5,16,2,5,2,213
B_04_MD_A,B_04,B,VT,Core,44.10908,73.0713,328,Maryland,A,4,19,2,4,5,203
B_05_MD_B,B_05,B,VT,Core,44.10836,73.0715,310,Maryland,B,4,51,4,4,9,284
B_05_VT_B,B_05,B,VT,Core,44.10836,73.0715,310,Vermont,B,2,17,2,2,3,196
B_05_VT_C,B_05,B,VT,Core,44.10836,73.0715,310,Vermont,C,4,30,3,4,2,246
B_05_VT_A,B_05,B,VT,Core,44.10836,73.0715,310,Vermont,A,6,40,3,6,12,210
B_05_VT_E,B_05,B,VT,Core,44.10836,73.0715,310,Vermont,E,6,45,4,6,3,284
B_05_VT_D,B_05,B,VT,Core,44.10836,73.0715,310,Vermont,D,4,51,4,4,9,291
B_05_NC_C,B_05,B,VT,Core,44.10836,73.0715,310,North_Carolina,C,6,26,2,6,12,290
B_05_NC_B,B_05,B,VT,Core,44.10836,73.0715,310,North_Carolina,B,6,31,3,6,3,290
B_05_NC_D,B_05,B,VT,Core,44.10836,73.0715,310,North_Carolina,D,2,45,4,2,3,210
B_05_NC_A,B_05,B,VT,Core,44.10836,73.0715,310,North_Carolina,A,4,23,2,4,9,269
B_05_MD_A,B_05,B,VT,Core,44.10836,73.0715,310,Maryland,A,2,45,4,2,3,255
B_05_MD_C,B_05,B,VT,Core,44.10836,73.0715,310,Maryland,C,6,45,4,6,3,274
B_05_MD_D,B_05,B,VT,Core,44.10836,73.0715,310,Maryland,D,6,26,2,6,12,274
B_05_MD_E,B_05,B,VT,Core,44.10836,73.0715,310,Maryland,E,4,44,4,4,2,267
B_05_NC_E,B_05,B,VT,Core,44.10836,73.0715,310,North_Carolina,E,4,16,2,4,2,290
B_06_MD_B,B_06,B,VT,Core,44.10889,73.0714,321,Maryland,B,3,48,4,3,6,242
B_06_MD_C,B_06,B,VT,Core,44.10889,73.0714,321,Maryland,C,2,65,5,2,9,259
B_06_MD_D,B_06,B,VT,Core,44.10889,73.0714,321,Maryland,D,4,28,2,4,14,281
B_06_MD_A,B_06,B,VT,Core,44.10889,73.0714,321,Maryland,A,3,24,2,3,10,242
B_06_NC_D,B_06,B,VT,Core,44.10889,73.0714,321,North_Carolina,D,3,38,3,3,10,248
B_06_VT_B,B_06,B,VT,Core,44.10889,73.0714,321,Vermont,B,3,38,3,3,10,196
B_06_VT_D,B_06,B,VT,Core,44.10889,73.0714,321,Vermont,D,3,48,4,3,6,294
B_06_VT_E,B_06,B,VT,Core,44.10889,73.0714,321,Vermont,E,6,6,1,6,6,274
B_06_NC_B,B_06,B,VT,Core,44.10889,73.0714,321,North_Carolina,B,2,65,5,2,9,290
B_06_NC_A,B_06,B,VT,Core,44.10889,73.0714,321,North_Carolina,A,3,20,2,3,6,266
B_06_NC_C,B_06,B,VT,Core,44.10889,73.0714,321,North_Carolina,C,4,28,2,4,14,206
BAL_01_VT_C,BAL_01,BAL,NY,Core,44.1528,73.64591,570,Vermont,C,6,64,5,6,8,267
BAL_01_VT_D,BAL_01,BAL,NY,Core,44.1528,73.64591,570,Vermont,D,6,5,1,6,5,260
BAL_01_VT_E,BAL_01,BAL,NY,Core,44.1528,73.64591,570,Vermont,E,3,68,5,3,12,281
BAL_01_NC_B,BAL_01,BAL,NY,Core,44.1528,73.64591,570,North_Carolina,B,5,3,1,5,3,213
BAL_01_NC_C,BAL_01,BAL,NY,Core,44.1528,73.64591,570,North_Carolina,C,4,16,2,4,2,280
BAL_01_NC_A,BAL_01,BAL,NY,Core,44.1528,73.64591,570,North_Carolina,A,6,5,1,6,5,276
BAL_01_NC_D,BAL_01,BAL,NY,Core,44.1528,73.64591,570,North_Carolina,D,6,36,3,6,8,210
BAL_01_MD_B,BAL_01,BAL,NY,Core,44.1528,73.64591,570,Maryland,B,2,66,5,2,10,265
BAL_01_MD_C,BAL_01,BAL,NY,Core,44.1528,73.64591,570,Maryland,C,5,3,1,5,3,278
BAL_01_MD_D,BAL_01,BAL,NY,Core,44.1528,73.64591,570,Maryland,D,4,16,2,4,2,256
BAL_01_MD_E,BAL_01,BAL,NY,Core,44.1528,73.64591,570,Maryland,E,6,64,5,6,8,267
BAL_01_MD_A,BAL_01,BAL,NY,Core,44.1528,73.64591,570,Maryland,A,6,22,2,6,8,231
BAL_01_NC_E,BAL_01,BAL,NY,Core,44.1528,73.64591,570,North_Carolina,E,6,64,5,6,8,273
BAL_01_VT_A,BAL_01,BAL,NY,Core,44.1528,73.64591,570,Vermont,A,4,30,3,4,2,196
BAL_01_VT_B,BAL_01,BAL,NY,Core,44.1528,73.64591,570,Vermont,B,6,36,3,6,8,242
BAL_02_VT_A,BAL_02,BAL,NY,Core,44.1517,73.65127,620,Vermont,A,5,4,1,5,4,256
BAL_02_VT_C,BAL_02,BAL,NY,Core,44.1517,73.65127,620,Vermont,C,5,30,3,5,2,298
BAL_02_VT_D,BAL_02,BAL,NY,Core,44.1517,73.65127,620,Vermont,D,4,61,5,4,5,234
BAL_02_VT_E,BAL_02,BAL,NY,Core,44.1517,73.65127,620,Vermont,E,3,64,5,3,8,284
BAL_02_VT_B,BAL_02,BAL,NY,Core,44.1517,73.65127,620,Vermont,B,5,57,5,5,1,260
BAL_02_NC_E,BAL_02,BAL,NY,Core,44.1517,73.65127,620,North_Carolina,E,5,16,2,5,2,290
BAL_02_NC_A,BAL_02,BAL,NY,Core,44.1517,73.65127,620,North_Carolina,A,4,61,5,4,5,252
BAL_02_NC_B,BAL_02,BAL,NY,Core,44.1517,73.65127,620,North_Carolina,B,5,7,1,5,7,266
BAL_02_NC_D,BAL_02,BAL,NY,Core,44.1517,73.65127,620,North_Carolina,D,3,14,1,3,14,273
BAL_02_MD_C,BAL_02,BAL,NY,Core,44.1517,73.65127,620,Maryland,C,5,7,1,5,7,213
BAL_02_MD_D,BAL_02,BAL,NY,Core,44.1517,73.65127,620,Maryland,D,3,67,5,3,11,260
BAL_02_MD_E,BAL_02,BAL,NY,Core,44.1517,73.65127,620,Maryland,E,5,44,4,5,2,267
BAL_02_MD_A,BAL_02,BAL,NY,Core,44.1517,73.65127,620,Maryland,A,3,14,1,3,14,288
BAL_02_MD_B,BAL_02,BAL,NY,Core,44.1517,73.65127,620,Maryland,B,4,10,1,4,10,252
BAL_02_NC_C,BAL_02,BAL,NY,Core,44.1517,73.65127,620,North_Carolina,C,3,67,5,3,11,259
BAL_03_MD_A,BAL_03,BAL,NY,Core,44.15337,73.65371,650,Maryland,A,6,16,2,6,2,218
BAL_03_MD_B,BAL_03,BAL,NY,Core,44.15337,73.65371,650,Maryland,B,3,55,4,3,13,219
BAL_03_MD_C,BAL_03,BAL,NY,Core,44.15337,73.65371,650,Maryland,C,3,4,1,3,4,226
BAL_03_MD_E,BAL_03,BAL,NY,Core,44.15337,73.65371,650,Maryland,E,6,44,4,6,2,217
BAL_03_MD_D,BAL_03,BAL,NY,Core,44.15337,73.65371,650,Maryland,D,4,56,4,4,14,274
BAL_03_NC_A,BAL_03,BAL,NY,Core,44.15337,73.65371,650,North_Carolina,A,3,27,2,3,13,210
BAL_03_NC_D,BAL_03,BAL,NY,Core,44.15337,73.65371,650,North_Carolina,D,6,30,3,6,2,220
BAL_03_NC_E,BAL_03,BAL,NY,Core,44.15337,73.65371,650,North_Carolina,E,6,16,2,6,2,210
BAL_03_NC_C,BAL_03,BAL,NY,Core,44.15337,73.65371,650,North_Carolina,C,4,42,3,4,14,254
BAL_03_NC_B,BAL_03,BAL,NY,Core,44.15337,73.65371,650,North_Carolina,B,3,4,1,3,4,288
BAL_03_VT_C,BAL_03,BAL,NY,Core,44.15337,73.65371,650,Vermont,C,6,30,3,6,2,249
BAL_03_VT_D,BAL_03,BAL,NY,Core,44.15337,73.65371,650,Vermont,D,3,55,4,3,13,284
BAL_03_VT_A,BAL_03,BAL,NY,Core,44.15337,73.65371,650,Vermont,A,4,28,2,4,14,253
BAL_03_VT_B,BAL_03,BAL,NY,Core,44.15337,73.65371,650,Vermont,B,6,30,3,6,2,281
BAL_03_VT_E,BAL_03,BAL,NY,Core,44.15337,73.65371,650,Vermont,E,5,67,5,5,11,291
BAL_04_VT_B,BAL_04,BAL,NY,Core,44.15409,73.65688,670,Vermont,B,6,14,1,6,14,263
BAL_04_VT_A,BAL_04,BAL,NY,Core,44.15409,73.65688,670,Vermont,A,3,46,4,3,4,249
BAL_04_VT_E,BAL_04,BAL,NY,Core,44.15409,73.65688,670,Vermont,E,2,67,5,2,11,288
BAL_04_MD_A,BAL_04,BAL,NY,Core,44.15409,73.65688,670,Maryland,A,2,57,5,2,1,204
BAL_04_MD_A,BAL_04,BAL,NY,Core,44.15409,73.65688,670,Maryland,A,2,57,5,2,1,260
BAL_04_MD_B,BAL_04,BAL,NY,Core,44.15409,73.65688,670,Maryland,B,4,62,5,4,6,261
BAL_04_MD_D,BAL_04,BAL,NY,Core,44.15409,73.65688,670,Maryland,D,3,32,3,3,4,234
BAL_04_MD_E,BAL_04,BAL,NY,Core,44.15409,73.65688,670,Maryland,E,5,59,5,5,3,263
BAL_04_NC_B,BAL_04,BAL,NY,Core,44.15409,73.65688,670,North_Carolina,B,6,4,1,6,4,252
BAL_04_NC_E,BAL_04,BAL,NY,Core,44.15409,73.65688,670,North_Carolina,E,5,59,5,5,3,260
BAL_04_NC_C,BAL_04,BAL,NY,Core,44.15409,73.65688,670,North_Carolina,C,3,46,4,3,4,273
BAL_04_NC_D,BAL_04,BAL,NY,Core,44.15409,73.65688,670,North_Carolina,D,2,57,5,2,1,252
BAL_04_VT_C,BAL_04,BAL,NY,Core,44.15409,73.65688,670,Vermont,C,5,59,5,5,3,284
BAL_04_MD_C,BAL_04,BAL,NY,Core,44.15409,73.65688,670,Maryland,C,6,4,1,6,4,274
BAL_05_VT_C,BAL_05,BAL,NY,Core,44.15415,73.65799,698,Vermont,C,6,69,5,6,13,277
BAL_05_MD_D,BAL_05,BAL,NY,Core,44.15415,73.65799,698,Maryland,D,3,18,2,3,4,247
BAL_05_MD_B,BAL_05,BAL,NY,Core,44.15415,73.65799,698,Maryland,B,5,9,1,5,9,261
BAL_05_MD_E,BAL_05,BAL,NY,Core,44.15415,73.65799,698,Maryland,E,6,69,5,6,13,267
BAL_05_VT_D,BAL_05,BAL,NY,Core,44.15415,73.65799,698,Vermont,D,3,62,5,3,6,246
BAL_05_VT_B,BAL_05,BAL,NY,Core,44.15415,73.65799,698,Vermont,B,5,60,5,5,4,213
BAL_05_VT_E,BAL_05,BAL,NY,Core,44.15415,73.65799,698,Vermont,E,4,29,3,4,1,291
BAL_05_VT_A,BAL_05,BAL,NY,Core,44.15415,73.65799,698,Vermont,A,3,32,3,3,4,213
BAL_05_NC_D,BAL_05,BAL,NY,Core,44.15415,73.65799,698,North_Carolina,D,3,11,1,3,11,199
BAL_05_MD_A,BAL_05,BAL,NY,Core,44.15415,73.65799,698,Maryland,A,3,11,1,3,11,267
BAL_05_MD_C,BAL_05,BAL,NY,Core,44.15415,73.65799,698,Maryland,C,4,15,2,4,1,274
BAL_05_MD_B,BAL_05,BAL,NY,Core,44.15415,73.65799,698,Maryland,B,5,9,1,5,9,224
BAL_05_NC_C,BAL_05,BAL,NY,Core,44.15415,73.65799,698,North_Carolina,C,3,18,2,3,4,269
BAL_05_NC_A,BAL_05,BAL,NY,Core,44.15415,73.65799,698,North_Carolina,A,3,62,5,3,6,288
BAL_05_NC_E,BAL_05,BAL,NY,Core,44.15415,73.65799,698,North_Carolina,E,6,69,5,6,13,234
BAL_05_NC_B,BAL_05,BAL,NY,Core,44.15415,73.65799,698,North_Carolina,B,4,15,2,4,1,199
BAL_10_MD_B,BAL_10,BAL,NY,Core,44.16008,73.66681,918,Maryland,B,5,46,4,5,4,261
BAL_10_NC_E,BAL_10,BAL,NY,Core,44.16008,73.66681,918,North_Carolina,E,2,40,3,2,12,203
BAL_10_NC_C,BAL_10,BAL,NY,Core,44.16008,73.66681,918,North_Carolina,C,6,35,3,6,7,234
BAL_10_NC_D,BAL_10,BAL,NY,Core,44.16008,73.66681,918,North_Carolina,D,6,50,4,6,8,217
BAL_10_VT_C,BAL_10,BAL,NY,Core,44.16008,73.66681,918,Vermont,C,2,54,4,2,12,288
BAL_10_MD_C,BAL_10,BAL,NY,Core,44.16008,73.66681,918,Maryland,C,6,64,5,6,8,278
BAL_10_MD_D,BAL_10,BAL,NY,Core,44.16008,73.66681,918,Maryland,D,6,49,4,6,7,219
BAL_10_MD_E,BAL_10,BAL,NY,Core,44.16008,73.66681,918,Maryland,E,2,26,2,2,12,267
BAL_10_MD_A,BAL_10,BAL,NY,Core,44.16008,73.66681,918,Maryland,A,6,50,4,6,8,231
BAL_10_VT_D,BAL_10,BAL,NY,Core,44.16008,73.66681,918,Vermont,D,5,46,4,5,4,234
BAL_10_VT_A,BAL_10,BAL,NY,Core,44.16008,73.66681,918,Vermont,A,6,21,2,6,7,277
BAL_10_VT_E,BAL_10,BAL,NY,Core,44.16008,73.66681,918,Vermont,E,2,7,1,2,7,288
BAL_10_VT_B,BAL_10,BAL,NY,Core,44.16008,73.66681,918,Vermont,B,6,22,2,6,8,242
BAL_10_NC_A,BAL_10,BAL,NY,Core,44.16008,73.66681,918,North_Carolina,A,5,18,2,5,4,269
BBE_01_VT_D,BBE_01,BBE,NH,Core,43.83596,71.55484,365,Vermont,D,4,5,1,4,5,256
BBE_01_VT_A,BBE_01,BBE,NH,Core,43.83596,71.55484,365,Vermont,A,4,29,3,4,1,294
BBE_01_VT_C,BBE_01,BBE,NH,Core,43.83596,71.55484,365,Vermont,C,2,35,3,2,7,298
BBE_01_NC_C,BBE_01,BBE,NH,Core,43.83596,71.55484,365,North_Carolina,C,4,15,2,4,1,248
BBE_01_NC_D,BBE_01,BBE,NH,Core,43.83596,71.55484,365,North_Carolina,D,6,37,3,6,9,269
BBE_01_MD_A,BBE_01,BBE,NH,Core,43.83596,71.55484,365,Maryland,A,6,23,2,6,9,231
