"","Family","Pop","Tree","State","Region","Date","lat","lon","Elevation","DBH","bio1_13","bio2_13","bio3_13","bio4_13","bio5_13","bio6_13","bio7_13","bio8_13","bio9_13","bio10_13","bio11_13","bio12_13","bio13_13","bio14_13","bio15_13","bio16_13","bio17_13","bio18_13","bio19_13","BudSet2019_Plasticity","BudSet2020_Plasticity","BudBreak2020_Plasticity","growth2019_Plasticity","growth2020_Plasticity"
"1","AB_05","AB",5,"TN","E",9002016,35.55297,-83.49438,1812,57.7,70,104,34,7058,214,-85,299,68,122,158,-24,2006,197,143,7,537,463,509,492,26.8189259912226,28.0424762195997,25.7374513561656,0.935158369709058,1.98113366162629
"2","AB_08","AB",8,"TN","E",9002016,35.55212,-83.49259,1785,44.3,70,104,34,7058,214,-85,299,68,122,158,-24,2006,197,143,7,537,463,509,492,12.1193030125162,33.5649085938664,30.0641105015688,1.1836292509184,5.60815035340219
"3","AB_12","AB",12,"TN","E",9002016,35.5389,-83.49463,1750,36.8,79,110,36,7021,226,-78,304,77,131,166,-15,1923,191,134,8,516,439,487,478,9.43983571709299,32.3493324841153,26.2036824551972,0.462162076532104,7.84432773304339
"4","AB_16","AB",16,"TN","E",9002016,35.53882,-83.49534,1738,44,79,110,36,7021,226,-78,304,77,131,166,-15,1923,191,134,8,516,439,487,478,20.8525520328767,25.6304561292445,27.4327195321741,2.54350480722668,5.36510821158257
"5","AB_18","AB",18,"TN","E",9002016,35.53945,-83.49375,1769,68.2,79,110,36,7021,226,-78,304,77,131,166,-15,1923,191,134,8,516,439,487,478,11.8788645158159,28.5036393728313,29.9168629667394,1.73776157528638,1.99381051319194
"6","ALB_01","ALB",1,"ME","C",11112017,44.3067,-70.84019,455,28.1,46,120,29,9718,243,-160,403,0,-72,167,-85,1237,129,85,11,347,270,319,284,14.9795491435663,27.2028827431954,25.8503884990469,9.16490033725387,10.6851872815317
"7","ALB_02","ALB",2,"ME","C",11112017,44.30564,-70.84081,524,11.3,46,120,29,9718,243,-160,403,0,-72,167,-85,1237,129,85,11,347,270,319,284,30.4968770021419,36.3497013760975,34.5687180846887,1.48437405020241,4.47441101462263
"8","ALB_03","ALB",3,"ME","C",11112017,44.30359,-70.84096,523,19.9,46,120,29,9718,243,-160,403,0,-72,167,-85,1237,129,85,11,347,270,319,284,32.712243018222,26.5652090183271,30.1905076918046,1.17494136522179,2.99176736898738
"9","ALB_05","ALB",5,"ME","C",11112017,44.30182,-70.83729,573,11.9,46,120,29,9718,243,-160,403,0,-72,167,-85,1237,129,85,11,347,270,319,284,22.0507123417057,35.8686222398821,27.5952038946,1.87375403155661,4.12241824559526
"10","ALB_06","ALB",6,"ME","C",11112017,44.30061,-70.83641,589,12.3,46,120,29,9718,243,-160,403,0,-72,167,-85,1237,129,85,11,347,270,319,284,23.4568957511533,30.7948479673359,28.5508454866573,1.22067039270646,3.56739298015901
"11","APP_01","APP",1,"VT","C",9022017,44.20933,-72.9295,743,6.3,36,106,27,9704,226,-161,387,156,-83,156,-94,1288,138,74,16,379,247,379,261,10.9964463828937,28.6262611152325,27.8556864917733,0.918489003275472,4.9459966117533
"12","APP_02","APP",2,"VT","C",9022017,44.21172,-72.92999,780,4.4,36,106,27,9704,226,-161,387,156,-83,156,-94,1288,138,74,16,379,247,379,261,25.8038223280253,24.8509866623929,31.3270097764483,0.722790582952356,6.92507838613449
"13","APP_03","APP",3,"VT","C",9022017,44.22097,-72.92639,896,9,33,105,27,9667,222,-162,384,153,-85,153,-96,1322,141,76,16,387,255,387,270,31.8492749209476,26.7318742088322,26.5899615718226,0.474725304792569,7.99445553972029
"14","APP_04","APP",4,"VT","C",9292017,44.2114,-72.93122,741,9.3,36,106,27,9704,226,-161,387,156,-83,156,-94,1288,138,74,16,379,247,379,261,23.4492625899001,30.5531990124096,26.6044220930489,1.14946611958182,3.654801051372
"15","APP_05","APP",5,"VT","C",9272017,44.21034,-72.93051,733,26.3,36,106,27,9704,226,-161,387,156,-83,156,-94,1288,138,74,16,379,247,379,261,14.2644960652468,36.7985076874026,26.4463471249543,0.990917114231953,3.95673600333975
"16","APP_06","APP",6,"VT","C",9272017,44.21235,-72.93502,658,25,42,109,27,9758,235,-157,392,163,-77,163,-89,1204,131,68,17,358,227,358,240,16.5342974970951,26.3984771628036,33.904709936052,1.52333594448777,6.40021512977157
"17","ASC_01","ASC",1,"VT","C",10162017,43.43787,-72.45218,883,20,41,112,29,9418,231,-152,383,158,-74,158,-85,1331,127,91,10,357,287,357,299,16.4992746301821,32.2199116430659,28.6690672326851,3.32924406665379,7.09664958875535
"18","ASC_02","ASC",2,"VT","C",10162017,43.43983,-72.45328,847,14.2,41,112,29,9418,231,-152,383,158,-74,158,-85,1331,127,91,10,357,287,357,299,19.0504006679281,27.2691767287872,30.0500636369393,0.587079390129199,9.49671579111598
"19","ASC_03","ASC",3,"VT","C",10162017,43.44192,-72.45589,861,26,35,107,28,9314,221,-154,375,152,-78,152,-88,1408,134,97,9,376,306,376,318,15.6106179163179,30.2600855506077,30.7877370756704,2.30032914284499,3.65199489381481
"20","ASC_04","ASC",4,"VT","C",10162017,43.4426,-72.45713,870,19.5,35,107,28,9314,221,-154,375,152,-78,152,-88,1408,134,97,9,376,306,376,318,25.2337130045004,26.4419775766548,30.364323211239,2.84984723233777,5.02869362434383
"21","ASC_05","ASC",5,"VT","C",10162017,43.44376,-72.45867,879,18.3,45,114,29,9452,237,-150,387,162,-70,162,-82,1277,122,87,10,343,274,343,286,31.474249092536,31.1116404314197,26.6969620982921,1.96653070258714,7.04998225146107
"22","ASC_06","ASC",6,"VT","C",10162017,43.44379,-72.45434,967,21.7,35,107,28,9314,221,-154,375,152,-78,152,-88,1408,134,97,9,376,306,376,318,6.13239472384828,33.8699121385075,34.1147314966254,0.482512924955834,2.49794224775929
"23","B_02","B",2,"VT","C",2192016,44.10929,-73.0714,311,NA,47,112,28,9754,243,-153,396,168,-72,168,-84,1153,127,65,17,344,215,344,227,1.9435661658726,28.6308057627307,25.4271016994244,4.5360657721163,0.857988658525256
"24","B_03","B",3,"VT","C",2192016,44.10897,-73.0712,325,NA,47,112,28,9754,243,-153,396,168,-72,168,-84,1153,127,65,17,344,215,344,227,26.8600061491935,30.046951124423,26.7457580902964,3.73956847923465,6.53861483426511
"25","B_04","B",4,"VT","C",2192016,44.10908,-73.0713,328,NA,47,112,28,9754,243,-153,396,168,-72,168,-84,1153,127,65,17,344,215,344,227,6.4366145420631,32.7507467112671,27.9677433219895,1.72146277260287,6.65034478282315
"26","B_05","B",5,"VT","C",2192016,44.10836,-73.0715,310,NA,47,112,28,9754,243,-153,396,168,-72,168,-84,1153,127,65,17,344,215,344,227,5.88624061794954,30.1298776898755,30.4662646959208,2.37727393148029,8.36232552131329
"27","B_06","B",6,"VT","C",2192016,44.10889,-73.0714,321,NA,47,112,28,9754,243,-153,396,168,-72,168,-84,1153,127,65,17,344,215,344,227,14.3862210525263,28.5685200494628,29.5555468827955,1.19959208017161,5.739739936667
"28","BAL_01","BAL",1,"NY","C",8302017,44.1528,-73.64591,570,4.8,49,119,29,9737,247,-154,401,159,-70,169,-82,1030,116,60,18,309,194,308,202,10.2908943924599,27.6249057049714,28.3971950374237,1.32237001177213,1.50025180624777
"29","BAL_02","BAL",2,"NY","C",8302017,44.1517,-73.65127,620,33,45,117,29,9707,242,-157,399,155,-74,166,-85,1070,120,62,18,321,202,320,210,11.3825734110401,26.195759725462,27.4136722345845,0.845128010772157,6.94697691099483
"30","BAL_03","BAL",3,"NY","C",8302017,44.15337,-73.65371,650,13.5,45,117,29,9707,242,-157,399,155,-74,166,-85,1070,120,62,18,321,202,320,210,28.8940434238323,28.6669722744306,29.856134588731,2.08768975898043,4.73462412101433
"31","BAL_04","BAL",4,"NY","C",8302017,44.15409,-73.65688,670,26.7,45,117,29,9707,242,-157,399,155,-74,166,-85,1070,120,62,18,321,202,320,210,18.1851397209605,29.1930174106367,27.8946345833879,2.2509812902826,1.29110004576802
"32","BAL_05","BAL",5,"NY","C",8302017,44.15415,-73.65799,698,22,45,117,29,9707,242,-157,399,155,-74,166,-85,1070,120,62,18,321,202,320,210,15.5068182032753,29.7205752518442,33.0671431085306,0.709782559612529,2.59794798267811
"33","BAL_10","BAL",10,"NY","C",8302017,44.16008,-73.66681,918,6.7,37,113,28,9640,229,-161,390,156,-81,156,-92,1161,127,68,17,343,223,343,232,27.5283130321696,28.9339903104331,29.8367406291769,0.933451877533448,4.44966089314903
"34","BBE_01","BBE",1,"NH","C",10132017,43.83596,-71.55484,365,30.5,51,125,30,9600,252,-154,406,4,-65,170,-79,1203,119,83,10,329,257,320,274,34.0317051130208,27.8749578260181,29.666322835462,4.4033609259887,3.98962309979393
"35","BBE_02","BBE",2,"NH","C",10132017,43.83457,-71.54906,368,24.1,51,126,31,9604,252,-154,406,4,-65,171,-78,1203,120,83,11,330,257,320,274,24.8098357303543,33.7087198059835,25.6400521246838,0.803303143571462,5.7955178874106
"36","BBE_03","BBE",3,"NH","C",10142017,43.83484,-71.53966,373,25.4,52,126,31,9556,253,-153,406,5,-63,171,-77,1197,119,83,10,328,256,317,274,24.6215416017462,28.799486905201,29.0575982402457,3.47435345819676,3.21910803292503
"37","BBE_04","BBE",4,"NH","C",10142017,43.83367,-71.53963,383,23.5,52,126,31,9556,253,-153,406,5,-63,171,-77,1197,119,83,10,328,256,317,274,17.3304796848641,26.4957424196234,25.0612843937434,1.05606872270993,3.21119162465147
"38","BBE_05","BBE",5,"NH","C",10142017,43.83176,-71.54305,374,29,53,127,31,9618,255,-154,409,6,-63,173,-77,1181,117,82,10,323,253,314,270,30.5373441740833,25.4573075756078,29.2791973398748,4.39360971344152,7.60532555387221
"39","BER_01","BER",1,"ME","C",11262017,44.69079,-70.37595,481,7.6,47,121,29,9889,248,-162,410,2,-73,170,-86,1118,115,71,11,310,237,297,248,29.9124655511921,27.5652076415593,29.0185219186776,2.42311218346206,4.05636364684752
"40","BER_02","BER",2,"ME","C",11262017,44.69043,-70.37637,487,11.1,47,121,29,9889,248,-162,410,2,-73,170,-86,1118,115,71,11,310,237,297,248,38.1204999326162,26.5085426777146,31.8778399076122,3.16227480253243,4.51673584990129
"41","BER_03","BER",3,"ME","C",11262017,44.68987,-70.37686,482,9,47,121,29,9889,248,-162,410,2,-73,170,-86,1118,115,71,11,310,237,297,248,30.6286341109904,29.8348451979465,28.2152016256253,1.86596762678883,4.59999248294346
"42","BER_04","BER",4,"ME","C",11262017,44.68953,-70.37609,487,4.5,47,121,29,9889,248,-162,410,2,-73,170,-86,1118,115,71,11,310,237,297,248,31.933777120084,34.6937263652756,28.9144824056229,2.45902226762415,3.18416346401564
"43","BER_05","BER",5,"ME","C",11262017,44.68899,-70.37624,492,8,47,121,29,9889,248,-162,410,2,-73,170,-86,1118,115,71,11,310,237,297,248,26.0191325182766,30.1399198325854,32.9489213625029,2.18883420552393,3.50537776649565
"44","BER_06","BER",6,"ME","C",11262017,44.68834,-70.37627,496,14.3,47,121,29,9889,248,-162,410,2,-73,170,-86,1118,115,71,11,310,237,297,248,9.79542433838711,29.9989969520613,27.7377874861949,1.47696006052996,1.43981227675418
"45","BFA_01","BFA",1,"WV","E",9282017,38.4766,-79.7229,1348,21.8,69,110,33,7883,229,-102,331,150,-38,166,-38,1411,135,103,8,386,319,374,319,29.3944817162735,26.5187064343144,29.4093547223124,1.84804974332464,4.2535555991845
"46","BFA_02","BFA",2,"WV","E",9282017,38.47666,-79.71849,1325,14.6,69,110,33,7883,229,-102,331,150,-38,166,-38,1411,135,103,8,386,319,374,319,23.789144559833,28.337594745014,26.5835902480331,1.09186403628888,5.45475939967881
"47","BFA_03","BFA",3,"WV","E",9282017,38.47696,-79.71696,1336,37.2,69,110,33,7883,229,-102,331,150,-38,166,-38,1411,135,103,8,386,319,374,319,26.0935154699054,32.6432329656,26.9567034252127,3.36921641400828,6.71896781741922
"48","BFA_04","BFA",4,"WV","E",9282017,38.47797,-79.7165,1333,21.6,73,112,33,7870,234,-99,333,152,-34,169,-34,1371,132,99,8,376,309,366,309,43.850713495586,21.346717490888,28.5060951979378,2.78623354698899,1.98862190160158
"49","BFA_05","BFA",5,"WV","E",9282017,38.47892,-79.71738,1328,65.6,69,110,33,7883,229,-102,331,150,-38,166,-38,1411,135,103,8,386,319,374,319,24.7027210022958,31.1622522479181,27.0728845582988,1.49984117647382,3.04547770746157
"50","BLA_01","BLA",1,"PA","M",9132017,41.11477,-75.59536,475,48.1,74,114,31,8854,258,-106,364,164,-33,184,-44,1172,117,74,13,339,239,328,242,16.4263190911738,29.8650022384647,31.5847104904273,1.99962846566464,1.98069359840461
"51","BLA_02","BLA",2,"PA","M",9132017,41.11296,-75.59274,499,25.3,74,114,31,8854,258,-106,364,164,-33,184,-44,1172,117,74,13,339,239,328,242,23.3052167259558,26.5375110261481,30.5207147761778,3.06599441573,0.896772254150683
"52","BLA_03","BLA",3,"PA","M",9132017,41.11094,-75.58869,513,34.7,74,114,31,8802,258,-106,364,163,-32,183,-44,1176,117,75,13,339,241,328,244,28.6753793211676,23.9137136595893,28.4893096657591,1.22348547437716,4.14681295386412
"53","BLA_04","BLA",4,"PA","M",9132017,41.11113,-75.58817,513,58.7,74,114,31,8802,258,-106,364,163,-32,183,-44,1176,117,75,13,339,241,328,244,20.3504616328005,26.6694823969881,33.2066220764819,3.83128707017332,4.89197851244862
"54","BLA_05","BLA",5,"PA","M",9132017,41.11547,-75.59589,510,30.6,74,114,31,8854,258,-106,364,164,-33,184,-44,1172,117,74,13,339,239,328,242,53.0246189551964,26.8433738085264,34.4052300896411,7.08460739663782,5.19659638856161
"55","BRA_01","BRA",1,"PA","M",9132017,41.15817,-75.53619,520,37.6,72,114,31,8839,256,-108,364,161,-35,182,-46,1180,118,76,13,339,244,326,246,21.7745929860583,32.0756802561428,30.6695153296427,0.0592955489967508,6.30431568343777
"56","BRA_02","BRA",2,"PA","M",9132017,41.15854,-75.53651,531,18.5,73,114,31,8863,257,-109,366,163,-35,183,-46,1173,117,76,13,337,242,324,245,12.66764681514,27.9600645211881,30.6766010702839,3.54344845928552,4.34128234942343
"57","BRA_03","BRA",3,"PA","M",9132017,41.16102,-75.53809,528,24.3,73,114,31,8863,257,-109,366,163,-35,183,-46,1173,117,76,13,337,242,324,245,24.974104107417,29.9225684389937,30.8020058648975,1.22217817524205,3.39664588945586
"58","BRA_04","BRA",4,"PA","M",9132017,41.16406,-75.54375,531,15.1,72,114,31,8862,257,-109,366,163,-35,183,-46,1173,117,75,13,338,241,325,244,24.9393918586505,25.3939449081496,26.4428025768477,2.56428457150063,6.47117705325068
"59","BRA_05","BRA",5,"PA","M",9132017,41.15577,-75.52876,539,NA,71,113,31,8816,254,-109,363,160,-36,181,-47,1189,119,77,12,340,247,326,249,28.1994109121304,35.6961702137429,30.872632986047,4.92876896394964,3.3237820397821
