"plant_ID","Family","Population","Region","Latitude","Longitude","Elevation","Bed","mBed","Garden","pPC1","pPC2","gPC1","gPC2","pEXT","pDD_0","gEXT","gDD_0","Value","Trait"
"BRU_04_VT_B","BRU_04","BRU","Margin",41.3456,75.20216,559,"B","Vermont_B","Vermont",-0.809947,-2.157144,-3.445419,-5.808376,35.3,708,39.25,531.5,222,"BudSet"
"BRU_04_MD_A","BRU_04","BRU","Margin",41.3456,75.20216,559,"A","Maryland_A","Maryland",-0.809947,-2.157144,-4.791044,-3.537747,35.3,708,36.4,282.5,197,"BudSet"
"BRU_04_MD_B","BRU_04","BRU","Margin",41.3456,75.20216,559,"B","Maryland_B","Maryland",-0.809947,-2.157144,-4.791044,-3.537747,35.3,708,36.4,282.5,245,"BudSet"
"BRU_04_MD_C","BRU_04","BRU","Margin",41.3456,75.20216,559,"C","Maryland_C","Maryland",-0.809947,-2.157144,-4.791044,-3.537747,35.3,708,36.4,282.5,205,"BudSet"
"BRU_04_MD_D","BRU_04","BRU","Margin",41.3456,75.20216,559,"D","Maryland_D","Maryland",-0.809947,-2.157144,-4.791044,-3.537747,35.3,708,36.4,282.5,202,"BudSet"
"BRU_05_VT_B","BRU_05","BRU","Margin",41.34357,75.20504,570,"B","Vermont_B","Vermont",-0.7333798,-2.090402,-3.445419,-5.808376,35.3,713,39.25,531.5,263,"BudSet"
"BRU_05_VT_C","BRU_05","BRU","Margin",41.34357,75.20504,570,"C","Vermont_C","Vermont",-0.7333798,-2.090402,-3.445419,-5.808376,35.3,713,39.25,531.5,236,"BudSet"
"BRU_05_VT_D","BRU_05","BRU","Margin",41.34357,75.20504,570,"D","Vermont_D","Vermont",-0.7333798,-2.090402,-3.445419,-5.808376,35.3,713,39.25,531.5,249,"BudSet"
"BRU_05_VT_E","BRU_05","BRU","Margin",41.34357,75.20504,570,"E","Vermont_E","Vermont",-0.7333798,-2.090402,-3.445419,-5.808376,35.3,713,39.25,531.5,256,"BudSet"
"BRU_05_MD_A","BRU_05","BRU","Margin",41.34357,75.20504,570,"A","Maryland_A","Maryland",-0.7333798,-2.090402,-4.791044,-3.537747,35.3,713,36.4,282.5,204,"BudSet"
"BRU_05_MD_B","BRU_05","BRU","Margin",41.34357,75.20504,570,"B","Maryland_B","Maryland",-0.7333798,-2.090402,-4.791044,-3.537747,35.3,713,36.4,282.5,199,"BudSet"
"BRU_05_MD_C","BRU_05","BRU","Margin",41.34357,75.20504,570,"C","Maryland_C","Maryland",-0.7333798,-2.090402,-4.791044,-3.537747,35.3,713,36.4,282.5,201,"BudSet"
"BRU_05_MD_E","BRU_05","BRU","Margin",41.34357,75.20504,570,"E","Maryland_E","Maryland",-0.7333798,-2.090402,-4.791044,-3.537747,35.3,713,36.4,282.5,203,"BudSet"
"BRU_05_NC_A","BRU_05","BRU","Margin",41.34357,75.20504,570,"A","North_Carolina_A","North_Carolina",-0.7333798,-2.090402,-9.853611,-5.010164,35.3,713,37.75,53.5,195,"BudSet"
"BRU_05_VT_A","BRU_05","BRU","Margin",41.34357,75.20504,570,"A","Vermont_A","Vermont",-0.7333798,-2.090402,-3.445419,-5.808376,35.3,713,39.25,531.5,228,"BudSet"
"BRU_05_NC_C","BRU_05","BRU","Margin",41.34357,75.20504,570,"C","North_Carolina_C","North_Carolina",-0.7333798,-2.090402,-9.853611,-5.010164,35.3,713,37.75,53.5,196,"BudSet"
"BRU_05_NC_B","BRU_05","BRU","Margin",41.34357,75.20504,570,"B","North_Carolina_B","North_Carolina",-0.7333798,-2.090402,-9.853611,-5.010164,35.3,713,37.75,53.5,196,"BudSet"
"BRU_05_NC_E","BRU_05","BRU","Margin",41.34357,75.20504,570,"E","North_Carolina_E","North_Carolina",-0.7333798,-2.090402,-9.853611,-5.010164,35.3,713,37.75,53.5,198,"BudSet"
"BRU_05_NC_D","BRU_05","BRU","Margin",41.34357,75.20504,570,"D","North_Carolina_D","North_Carolina",-0.7333798,-2.090402,-9.853611,-5.010164,35.3,713,37.75,53.5,197,"BudSet"
"BRU_06_NC_A","BRU_06","BRU","Margin",41.34406,75.20509,570,"A","North_Carolina_A","North_Carolina",-0.7352246,-2.090755,-9.853611,-5.010164,35.3,713,37.75,53.5,195,"BudSet"
"BRU_06_NC_B","BRU_06","BRU","Margin",41.34406,75.20509,570,"B","North_Carolina_B","North_Carolina",-0.7352246,-2.090755,-9.853611,-5.010164,35.3,713,37.75,53.5,196,"BudSet"
"BRU_06_NC_C","BRU_06","BRU","Margin",41.34406,75.20509,570,"C","North_Carolina_C","North_Carolina",-0.7352246,-2.090755,-9.853611,-5.010164,35.3,713,37.75,53.5,196,"BudSet"
"BRU_06_NC_D","BRU_06","BRU","Margin",41.34406,75.20509,570,"D","North_Carolina_D","North_Carolina",-0.7352246,-2.090755,-9.853611,-5.010164,35.3,713,37.75,53.5,197,"BudSet"
"BRU_06_NC_E","BRU_06","BRU","Margin",41.34406,75.20509,570,"E","North_Carolina_E","North_Carolina",-0.7352246,-2.090755,-9.853611,-5.010164,35.3,713,37.75,53.5,197,"BudSet"
"BRU_06_VT_A","BRU_06","BRU","Margin",41.34406,75.20509,570,"A","Vermont_A","Vermont",-0.7352246,-2.090755,-3.445419,-5.808376,35.3,713,39.25,531.5,236,"BudSet"
"BRU_06_VT_B","BRU_06","BRU","Margin",41.34406,75.20509,570,"B","Vermont_B","Vermont",-0.7352246,-2.090755,-3.445419,-5.808376,35.3,713,39.25,531.5,271,"BudSet"
"BRU_06_VT_C","BRU_06","BRU","Margin",41.34406,75.20509,570,"C","Vermont_C","Vermont",-0.7352246,-2.090755,-3.445419,-5.808376,35.3,713,39.25,531.5,222,"BudSet"
"BRU_06_VT_D","BRU_06","BRU","Margin",41.34406,75.20509,570,"D","Vermont_D","Vermont",-0.7352246,-2.090755,-3.445419,-5.808376,35.3,713,39.25,531.5,278,"BudSet"
"BRU_06_VT_E","BRU_06","BRU","Margin",41.34406,75.20509,570,"E","Vermont_E","Vermont",-0.7352246,-2.090755,-3.445419,-5.808376,35.3,713,39.25,531.5,209,"BudSet"
"BRU_06_MD_A","BRU_06","BRU","Margin",41.34406,75.20509,570,"A","Maryland_A","Maryland",-0.7352246,-2.090755,-4.791044,-3.537747,35.3,713,36.4,282.5,209,"BudSet"
"BRU_06_MD_B","BRU_06","BRU","Margin",41.34406,75.20509,570,"B","Maryland_B","Maryland",-0.7352246,-2.090755,-4.791044,-3.537747,35.3,713,36.4,282.5,216,"BudSet"
"BRU_06_MD_C","BRU_06","BRU","Margin",41.34406,75.20509,570,"C","Maryland_C","Maryland",-0.7352246,-2.090755,-4.791044,-3.537747,35.3,713,36.4,282.5,202,"BudSet"
"BRU_06_MD_D","BRU_06","BRU","Margin",41.34406,75.20509,570,"D","Maryland_D","Maryland",-0.7352246,-2.090755,-4.791044,-3.537747,35.3,713,36.4,282.5,239,"BudSet"
"BRU_06_MD_E","BRU_06","BRU","Margin",41.34406,75.20509,570,"E","Maryland_E","Maryland",-0.7352246,-2.090755,-4.791044,-3.537747,35.3,713,36.4,282.5,219,"BudSet"
"CAM_01_VT_E","CAM_01","CAM","Core",44.30394,72.91039,538,"E","Vermont_E","Vermont",2.138623,-0.3453355,-3.445419,-5.808376,33.8,1099,39.25,531.5,209,"BudSet"
"CAM_01_MD_D","CAM_01","CAM","Core",44.30394,72.91039,538,"D","Maryland_D","Maryland",2.138623,-0.3453355,-4.791044,-3.537747,33.8,1099,36.4,282.5,212,"BudSet"
"CAM_01_MD_E","CAM_01","CAM","Core",44.30394,72.91039,538,"E","Maryland_E","Maryland",2.138623,-0.3453355,-4.791044,-3.537747,33.8,1099,36.4,282.5,203,"BudSet"
"CAM_01_NC_C","CAM_01","CAM","Core",44.30394,72.91039,538,"C","North_Carolina_C","North_Carolina",2.138623,-0.3453355,-9.853611,-5.010164,33.8,1099,37.75,53.5,196,"BudSet"
"CAM_01_NC_D","CAM_01","CAM","Core",44.30394,72.91039,538,"D","North_Carolina_D","North_Carolina",2.138623,-0.3453355,-9.853611,-5.010164,33.8,1099,37.75,53.5,197,"BudSet"
"CAM_01_VT_C","CAM_01","CAM","Core",44.30394,72.91039,538,"C","Vermont_C","Vermont",2.138623,-0.3453355,-3.445419,-5.808376,33.8,1099,39.25,531.5,236,"BudSet"
"CAM_01_VT_A","CAM_01","CAM","Core",44.30394,72.91039,538,"A","Vermont_A","Vermont",2.138623,-0.3453355,-3.445419,-5.808376,33.8,1099,39.25,531.5,228,"BudSet"
"CAM_01_VT_B","CAM_01","CAM","Core",44.30394,72.91039,538,"B","Vermont_B","Vermont",2.138623,-0.3453355,-3.445419,-5.808376,33.8,1099,39.25,531.5,278,"BudSet"
"CAM_01_VT_D","CAM_01","CAM","Core",44.30394,72.91039,538,"D","Vermont_D","Vermont",2.138623,-0.3453355,-3.445419,-5.808376,33.8,1099,39.25,531.5,209,"BudSet"
"CAM_01_MD_A","CAM_01","CAM","Core",44.30394,72.91039,538,"A","Maryland_A","Maryland",2.138623,-0.3453355,-4.791044,-3.537747,33.8,1099,36.4,282.5,197,"BudSet"
"CAM_01_MD_B","CAM_01","CAM","Core",44.30394,72.91039,538,"B","Maryland_B","Maryland",2.138623,-0.3453355,-4.791044,-3.537747,33.8,1099,36.4,282.5,204,"BudSet"
"CAM_01_MD_C","CAM_01","CAM","Core",44.30394,72.91039,538,"C","Maryland_C","Maryland",2.138623,-0.3453355,-4.791044,-3.537747,33.8,1099,36.4,282.5,202,"BudSet"
"CAM_02_VT_A","CAM_02","CAM","Core",44.31687,72.90208,808,"A","Vermont_A","Vermont",2.758238,0.6769363,-3.445419,-5.808376,32.5,1200,39.25,531.5,209,"BudSet"
"CAM_02_VT_B","CAM_02","CAM","Core",44.31687,72.90208,808,"B","Vermont_B","Vermont",2.758238,0.6769363,-3.445419,-5.808376,32.5,1200,39.25,531.5,236,"BudSet"
"CAM_02_VT_C","CAM_02","CAM","Core",44.31687,72.90208,808,"C","Vermont_C","Vermont",2.758238,0.6769363,-3.445419,-5.808376,32.5,1200,39.25,531.5,249,"BudSet"
"CAM_02_MD_A","CAM_02","CAM","Core",44.31687,72.90208,808,"A","Maryland_A","Maryland",2.758238,0.6769363,-4.791044,-3.537747,32.5,1200,36.4,282.5,237,"BudSet"
"CAM_02_MD_B","CAM_02","CAM","Core",44.31687,72.90208,808,"B","Maryland_B","Maryland",2.758238,0.6769363,-4.791044,-3.537747,32.5,1200,36.4,282.5,245,"BudSet"
"CAM_02_VT_D","CAM_02","CAM","Core",44.31687,72.90208,808,"D","Vermont_D","Vermont",2.758238,0.6769363,-3.445419,-5.808376,32.5,1200,39.25,531.5,271,"BudSet"
"CAM_02_VT_E","CAM_02","CAM","Core",44.31687,72.90208,808,"E","Vermont_E","Vermont",2.758238,0.6769363,-3.445419,-5.808376,32.5,1200,39.25,531.5,249,"BudSet"
"CAM_02_MD_C","CAM_02","CAM","Core",44.31687,72.90208,808,"C","Maryland_C","Maryland",2.758238,0.6769363,-4.791044,-3.537747,32.5,1200,36.4,282.5,224,"BudSet"
"CAM_02_MD_D","CAM_02","CAM","Core",44.31687,72.90208,808,"D","Maryland_D","Maryland",2.758238,0.6769363,-4.791044,-3.537747,32.5,1200,36.4,282.5,202,"BudSet"
"CAM_02_NC_A","CAM_02","CAM","Core",44.31687,72.90208,808,"A","North_Carolina_A","North_Carolina",2.758238,0.6769363,-9.853611,-5.010164,32.5,1200,37.75,53.5,195,"BudSet"
"CAM_02_NC_D","CAM_02","CAM","Core",44.31687,72.90208,808,"D","North_Carolina_D","North_Carolina",2.758238,0.6769363,-9.853611,-5.010164,32.5,1200,37.75,53.5,234,"BudSet"
"CAM_02_NC_E","CAM_02","CAM","Core",44.31687,72.90208,808,"E","North_Carolina_E","North_Carolina",2.758238,0.6769363,-9.853611,-5.010164,32.5,1200,37.75,53.5,202,"BudSet"
"CAM_03_VT_A","CAM_03","CAM","Core",44.32212,72.88999,1102,"A","Vermont_A","Vermont",3.38077,1.614665,-3.445419,-5.808376,31.2,1297,39.25,531.5,278,"BudSet"
"CAM_03_VT_E","CAM_03","CAM","Core",44.32212,72.88999,1102,"E","Vermont_E","Vermont",3.38077,1.614665,-3.445419,-5.808376,31.2,1297,39.25,531.5,236,"BudSet"
"CAM_03_VT_B","CAM_03","CAM","Core",44.32212,72.88999,1102,"B","Vermont_B","Vermont",3.38077,1.614665,-3.445419,-5.808376,31.2,1297,39.25,531.5,236,"BudSet"
"CAM_03_MD_A","CAM_03","CAM","Core",44.32212,72.88999,1102,"A","Maryland_A","Maryland",3.38077,1.614665,-4.791044,-3.537747,31.2,1297,36.4,282.5,197,"BudSet"
"CAM_03_MD_B","CAM_03","CAM","Core",44.32212,72.88999,1102,"B","Maryland_B","Maryland",3.38077,1.614665,-4.791044,-3.537747,31.2,1297,36.4,282.5,204,"BudSet"
"CAM_03_MD_C","CAM_03","CAM","Core",44.32212,72.88999,1102,"C","Maryland_C","Maryland",3.38077,1.614665,-4.791044,-3.537747,31.2,1297,36.4,282.5,201,"BudSet"
"CAM_03_VT_C","CAM_03","CAM","Core",44.32212,72.88999,1102,"C","Vermont_C","Vermont",3.38077,1.614665,-3.445419,-5.808376,31.2,1297,39.25,531.5,236,"BudSet"
"CAM_03_VT_D","CAM_03","CAM","Core",44.32212,72.88999,1102,"D","Vermont_D","Vermont",3.38077,1.614665,-3.445419,-5.808376,31.2,1297,39.25,531.5,228,"BudSet"
"CAM_03_MD_D","CAM_03","CAM","Core",44.32212,72.88999,1102,"D","Maryland_D","Maryland",3.38077,1.614665,-4.791044,-3.537747,31.2,1297,36.4,282.5,202,"BudSet"
"CAM_03_MD_E","CAM_03","CAM","Core",44.32212,72.88999,1102,"E","Maryland_E","Maryland",3.38077,1.614665,-4.791044,-3.537747,31.2,1297,36.4,282.5,203,"BudSet"
"CAM_03_NC_C","CAM_03","CAM","Core",44.32212,72.88999,1102,"C","North_Carolina_C","North_Carolina",3.38077,1.614665,-9.853611,-5.010164,31.2,1297,37.75,53.5,196,"BudSet"
"CAM_03_NC_D","CAM_03","CAM","Core",44.32212,72.88999,1102,"D","North_Carolina_D","North_Carolina",3.38077,1.614665,-9.853611,-5.010164,31.2,1297,37.75,53.5,197,"BudSet"
"CAM_03_NC_E","CAM_03","CAM","Core",44.32212,72.88999,1102,"E","North_Carolina_E","North_Carolina",3.38077,1.614665,-9.853611,-5.010164,31.2,1297,37.75,53.5,198,"BudSet"
"CAM_04_VT_C","CAM_04","CAM","Core",44.3215,72.89375,999,"C","Vermont_C","Vermont",3.192401,1.301289,-3.445419,-5.808376,31.6,1264,39.25,531.5,236,"BudSet"
"CAM_04_VT_D","CAM_04","CAM","Core",44.3215,72.89375,999,"D","Vermont_D","Vermont",3.192401,1.301289,-3.445419,-5.808376,31.6,1264,39.25,531.5,236,"BudSet"
"CAM_04_MD_D","CAM_04","CAM","Core",44.3215,72.89375,999,"D","Maryland_D","Maryland",3.192401,1.301289,-4.791044,-3.537747,31.6,1264,36.4,282.5,202,"BudSet"
"CAM_04_MD_E","CAM_04","CAM","Core",44.3215,72.89375,999,"E","Maryland_E","Maryland",3.192401,1.301289,-4.791044,-3.537747,31.6,1264,36.4,282.5,214,"BudSet"
"CAM_04_NC_D","CAM_04","CAM","Core",44.3215,72.89375,999,"D","North_Carolina_D","North_Carolina",3.192401,1.301289,-9.853611,-5.010164,31.6,1264,37.75,53.5,197,"BudSet"
"CAM_04_NC_E","CAM_04","CAM","Core",44.3215,72.89375,999,"E","North_Carolina_E","North_Carolina",3.192401,1.301289,-9.853611,-5.010164,31.6,1264,37.75,53.5,198,"BudSet"
"CAM_04_VT_A","CAM_04","CAM","Core",44.3215,72.89375,999,"A","Vermont_A","Vermont",3.192401,1.301289,-3.445419,-5.808376,31.6,1264,39.25,531.5,215,"BudSet"
"CAM_04_VT_E","CAM_04","CAM","Core",44.3215,72.89375,999,"E","Vermont_E","Vermont",3.192401,1.301289,-3.445419,-5.808376,31.6,1264,39.25,531.5,209,"BudSet"
"CAM_04_VT_B","CAM_04","CAM","Core",44.3215,72.89375,999,"B","Vermont_B","Vermont",3.192401,1.301289,-3.445419,-5.808376,31.6,1264,39.25,531.5,236,"BudSet"
"CAM_04_MD_B","CAM_04","CAM","Core",44.3215,72.89375,999,"B","Maryland_B","Maryland",3.192401,1.301289,-4.791044,-3.537747,31.6,1264,36.4,282.5,199,"BudSet"
"CAM_04_MD_C","CAM_04","CAM","Core",44.3215,72.89375,999,"C","Maryland_C","Maryland",3.192401,1.301289,-4.791044,-3.537747,31.6,1264,36.4,282.5,201,"BudSet"
"CAM_04_NC_C","CAM_04","CAM","Core",44.3215,72.89375,999,"C","North_Carolina_C","North_Carolina",3.192401,1.301289,-9.853611,-5.010164,31.6,1264,37.75,53.5,196,"BudSet"
"CAM_05_VT_B","CAM_05","CAM","Core",44.32146,72.89611,927,"B","Vermont_B","Vermont",3.051328,1.067212,-3.445419,-5.808376,31.9,1240,39.25,531.5,222,"BudSet"
"CAM_05_VT_D","CAM_05","CAM","Core",44.32146,72.89611,927,"D","Vermont_D","Vermont",3.051328,1.067212,-3.445419,-5.808376,31.9,1240,39.25,531.5,236,"BudSet"
"CAM_05_VT_A","CAM_05","CAM","Core",44.32146,72.89611,927,"A","Vermont_A","Vermont",3.051328,1.067212,-3.445419,-5.808376,31.9,1240,39.25,531.5,215,"BudSet"
"CAM_05_MD_A","CAM_05","CAM","Core",44.32146,72.89611,927,"A","Maryland_A","Maryland",3.051328,1.067212,-4.791044,-3.537747,31.9,1240,36.4,282.5,199,"BudSet"
"CAM_05_MD_B","CAM_05","CAM","Core",44.32146,72.89611,927,"B","Maryland_B","Maryland",3.051328,1.067212,-4.791044,-3.537747,31.9,1240,36.4,282.5,199,"BudSet"
"CAM_05_MD_C","CAM_05","CAM","Core",44.32146,72.89611,927,"C","Maryland_C","Maryland",3.051328,1.067212,-4.791044,-3.537747,31.9,1240,36.4,282.5,201,"BudSet"
"CAM_05_NC_A","CAM_05","CAM","Core",44.32146,72.89611,927,"A","North_Carolina_A","North_Carolina",3.051328,1.067212,-9.853611,-5.010164,31.9,1240,37.75,53.5,195,"BudSet"
"CAM_05_NC_B","CAM_05","CAM","Core",44.32146,72.89611,927,"B","North_Carolina_B","North_Carolina",3.051328,1.067212,-9.853611,-5.010164,31.9,1240,37.75,53.5,221,"BudSet"
"CAM_05_NC_E","CAM_05","CAM","Core",44.32146,72.89611,927,"E","North_Carolina_E","North_Carolina",3.051328,1.067212,-9.853611,-5.010164,31.9,1240,37.75,53.5,202,"BudSet"
"CAM_05_VT_C","CAM_05","CAM","Core",44.32146,72.89611,927,"C","Vermont_C","Vermont",3.051328,1.067212,-3.445419,-5.808376,31.9,1240,39.25,531.5,228,"BudSet"
"CAM_05_VT_E","CAM_05","CAM","Core",44.32146,72.89611,927,"E","Vermont_E","Vermont",3.051328,1.067212,-3.445419,-5.808376,31.9,1240,39.25,531.5,249,"BudSet"
"CAM_05_MD_D","CAM_05","CAM","Core",44.32146,72.89611,927,"D","Maryland_D","Maryland",3.051328,1.067212,-4.791044,-3.537747,31.9,1240,36.4,282.5,212,"BudSet"
"CAM_05_MD_E","CAM_05","CAM","Core",44.32146,72.89611,927,"E","Maryland_E","Maryland",3.051328,1.067212,-4.791044,-3.537747,31.9,1240,36.4,282.5,207,"BudSet"
"CAM_06_VT_D","CAM_06","CAM","Core",44.32074,72.89718,909,"D","Vermont_D","Vermont",3.026397,1.023265,-3.445419,-5.808376,32,1234,39.25,531.5,244,"BudSet"
"CAM_06_VT_E","CAM_06","CAM","Core",44.32074,72.89718,909,"E","Vermont_E","Vermont",3.026397,1.023265,-3.445419,-5.808376,32,1234,39.25,531.5,236,"BudSet"
"CAM_06_VT_A","CAM_06","CAM","Core",44.32074,72.89718,909,"A","Vermont_A","Vermont",3.026397,1.023265,-3.445419,-5.808376,32,1234,39.25,531.5,215,"BudSet"
"CAM_06_MD_A","CAM_06","CAM","Core",44.32074,72.89718,909,"A","Maryland_A","Maryland",3.026397,1.023265,-4.791044,-3.537747,32,1234,36.4,282.5,197,"BudSet"
"CAM_06_MD_B","CAM_06","CAM","Core",44.32074,72.89718,909,"B","Maryland_B","Maryland",3.026397,1.023265,-4.791044,-3.537747,32,1234,36.4,282.5,245,"BudSet"
"CAM_06_MD_C","CAM_06","CAM","Core",44.32074,72.89718,909,"C","Maryland_C","Maryland",3.026397,1.023265,-4.791044,-3.537747,32,1234,36.4,282.5,201,"BudSet"
"CAM_06_NC_A","CAM_06","CAM","Core",44.32074,72.89718,909,"A","North_Carolina_A","North_Carolina",3.026397,1.023265,-9.853611,-5.010164,32,1234,37.75,53.5,195,"BudSet"
"CAM_06_NC_B","CAM_06","CAM","Core",44.32074,72.89718,909,"B","North_Carolina_B","North_Carolina",3.026397,1.023265,-9.853611,-5.010164,32,1234,37.75,53.5,196,"BudSet"
"CAM_06_NC_C","CAM_06","CAM","Core",44.32074,72.89718,909,"C","North_Carolina_C","North_Carolina",3.026397,1.023265,-9.853611,-5.010164,32,1234,37.75,53.5,200,"BudSet"
"CAM_06_NC_D","CAM_06","CAM","Core",44.32074,72.89718,909,"D","North_Carolina_D","North_Carolina",3.026397,1.023265,-9.853611,-5.010164,32,1234,37.75,53.5,197,"BudSet"
"CAM_06_VT_B","CAM_06","CAM","Core",44.32074,72.89718,909,"B","Vermont_B","Vermont",3.026397,1.023265,-3.445419,-5.808376,32,1234,39.25,531.5,271,"BudSet"
"CAM_06_VT_C","CAM_06","CAM","Core",44.32074,72.89718,909,"C","Vermont_C","Vermont",3.026397,1.023265,-3.445419,-5.808376,32,1234,39.25,531.5,209,"BudSet"
"CAM_06_MD_E","CAM_06","CAM","Core",44.32074,72.89718,909,"E","Maryland_E","Maryland",3.026397,1.023265,-4.791044,-3.537747,32,1234,36.4,282.5,203,"BudSet"
"CAM_06_MD_D","CAM_06","CAM","Core",44.32074,72.89718,909,"D","Maryland_D","Maryland",3.026397,1.023265,-4.791044,-3.537747,32,1234,36.4,282.5,202,"BudSet"
"CAM_06_NC_E","CAM_06","CAM","Core",44.32074,72.89718,909,"E","North_Carolina_E","North_Carolina",3.026397,1.023265,-9.853611,-5.010164,32,1234,37.75,53.5,197,"BudSet"
"CRR_01_VT_B","CRR_01","CRR","Margin",41.37048,76.26347,674,"B","Vermont_B","Vermont",-0.8137325,-0.270454,-3.445419,-5.808376,34.6,664,39.25,531.5,236,"BudSet"
"CRR_01_VT_A","CRR_01","CRR","Margin",41.37048,76.26347,674,"A","Vermont_A","Vermont",-0.8137325,-0.270454,-3.445419,-5.808376,34.6,664,39.25,531.5,222,"BudSet"
"CRR_01_VT_C","CRR_01","CRR","Margin",41.37048,76.26347,674,"C","Vermont_C","Vermont",-0.8137325,-0.270454,-3.445419,-5.808376,34.6,664,39.25,531.5,236,"BudSet"
"CRR_01_VT_D","CRR_01","CRR","Margin",41.37048,76.26347,674,"D","Vermont_D","Vermont",-0.8137325,-0.270454,-3.445419,-5.808376,34.6,664,39.25,531.5,209,"BudSet"
"CRR_01_MD_A","CRR_01","CRR","Margin",41.37048,76.26347,674,"A","Maryland_A","Maryland",-0.8137325,-0.270454,-4.791044,-3.537747,34.6,664,36.4,282.5,221,"BudSet"
"CRR_01_NC_A","CRR_01","CRR","Margin",41.37048,76.26347,674,"A","North_Carolina_A","North_Carolina",-0.8137325,-0.270454,-9.853611,-5.010164,34.6,664,37.75,53.5,195,"BudSet"
"CRR_01_NC_B","CRR_01","CRR","Margin",41.37048,76.26347,674,"B","North_Carolina_B","North_Carolina",-0.8137325,-0.270454,-9.853611,-5.010164,34.6,664,37.75,53.5,196,"BudSet"
"CRR_01_NC_C","CRR_01","CRR","Margin",41.37048,76.26347,674,"C","North_Carolina_C","North_Carolina",-0.8137325,-0.270454,-9.853611,-5.010164,34.6,664,37.75,53.5,196,"BudSet"
"CRR_01_VT_E","CRR_01","CRR","Margin",41.37048,76.26347,674,"E","Vermont_E","Vermont",-0.8137325,-0.270454,-3.445419,-5.808376,34.6,664,39.25,531.5,244,"BudSet"
"CRR_01_MD_E","CRR_01","CRR","Margin",41.37048,76.26347,674,"E","Maryland_E","Maryland",-0.8137325,-0.270454,-4.791044,-3.537747,34.6,664,36.4,282.5,203,"BudSet"
"CRR_01_NC_D","CRR_01","CRR","Margin",41.37048,76.26347,674,"D","North_Carolina_D","North_Carolina",-0.8137325,-0.270454,-9.853611,-5.010164,34.6,664,37.75,53.5,221,"BudSet"
"CRR_01_NC_E","CRR_01","CRR","Margin",41.37048,76.26347,674,"E","North_Carolina_E","North_Carolina",-0.8137325,-0.270454,-9.853611,-5.010164,34.6,664,37.75,53.5,202,"BudSet"
"CRR_01_MD_B","CRR_01","CRR","Margin",41.37048,76.26347,674,"B","Maryland_B","Maryland",-0.8137325,-0.270454,-4.791044,-3.537747,34.6,664,36.4,282.5,199,"BudSet"
"CRR_01_MD_C","CRR_01","CRR","Margin",41.37048,76.26347,674,"C","Maryland_C","Maryland",-0.8137325,-0.270454,-4.791044,-3.537747,34.6,664,36.4,282.5,224,"BudSet"
"CRR_01_MD_D","CRR_01","CRR","Margin",41.37048,76.26347,674,"D","Maryland_D","Maryland",-0.8137325,-0.270454,-4.791044,-3.537747,34.6,664,36.4,282.5,202,"BudSet"
"CRR_02_VT_A","CRR_02","CRR","Margin",41.37093,76.26328,668,"A","Vermont_A","Vermont",-0.8283243,-0.3163123,-3.445419,-5.808376,34.7,663,39.25,531.5,215,"BudSet"
"CRR_02_VT_E","CRR_02","CRR","Margin",41.37093,76.26328,668,"E","Vermont_E","Vermont",-0.8283243,-0.3163123,-3.445419,-5.808376,34.7,663,39.25,531.5,271,"BudSet"
"CRR_02_VT_B","CRR_02","CRR","Margin",41.37093,76.26328,668,"B","Vermont_B","Vermont",-0.8283243,-0.3163123,-3.445419,-5.808376,34.7,663,39.25,531.5,249,"BudSet"
"CRR_02_MD_A","CRR_02","CRR","Margin",41.37093,76.26328,668,"A","Maryland_A","Maryland",-0.8283243,-0.3163123,-4.791044,-3.537747,34.7,663,36.4,282.5,199,"BudSet"
"CRR_02_MD_C","CRR_02","CRR","Margin",41.37093,76.26328,668,"C","Maryland_C","Maryland",-0.8283243,-0.3163123,-4.791044,-3.537747,34.7,663,36.4,282.5,205,"BudSet"
"CRR_02_MD_E","CRR_02","CRR","Margin",41.37093,76.26328,668,"E","Maryland_E","Maryland",-0.8283243,-0.3163123,-4.791044,-3.537747,34.7,663,36.4,282.5,203,"BudSet"
"CRR_02_NC_A","CRR_02","CRR","Margin",41.37093,76.26328,668,"A","North_Carolina_A","North_Carolina",-0.8283243,-0.3163123,-9.853611,-5.010164,34.7,663,37.75,53.5,200,"BudSet"
"CRR_02_NC_B","CRR_02","CRR","Margin",41.37093,76.26328,668,"B","North_Carolina_B","North_Carolina",-0.8283243,-0.3163123,-9.853611,-5.010164,34.7,663,37.75,53.5,206,"BudSet"
"CRR_02_NC_C","CRR_02","CRR","Margin",41.37093,76.26328,668,"C","North_Carolina_C","North_Carolina",-0.8283243,-0.3163123,-9.853611,-5.010164,34.7,663,37.75,53.5,196,"BudSet"
"CRR_02_VT_C","CRR_02","CRR","Margin",41.37093,76.26328,668,"C","Vermont_C","Vermont",-0.8283243,-0.3163123,-3.445419,-5.808376,34.7,663,39.25,531.5,271,"BudSet"
"CRR_02_VT_D","CRR_02","CRR","Margin",41.37093,76.26328,668,"D","Vermont_D","Vermont",-0.8283243,-0.3163123,-3.445419,-5.808376,34.7,663,39.25,531.5,271,"BudSet"
"CRR_02_NC_E","CRR_02","CRR","Margin",41.37093,76.26328,668,"E","North_Carolina_E","North_Carolina",-0.8283243,-0.3163123,-9.853611,-5.010164,34.7,663,37.75,53.5,227,"BudSet"
