"plant_ID","Family","Population","Location","Region","Latitude","Longitude","Elevation","Garden","Bed","BedRow","BedCol","Rack","RackRow","RackCol","BudSet","mBed","pPC1","pPC2","gPC1","gPC2","pEXT","pDD_0","gEXT","gDD_0"
"MRC_07_NC_E","MRC_07","MRC","VA","Edge",36.6625,81.516944,1569,"North_Carolina","E",5,62,5,5,6,198,"North_Carolina_E",-2.27292613924644,2.35037095258502,-9.85361058869086,-5.01016433622286,31.8,336,37.75,53.5
"MRC_07_VT_A","MRC_07","MRC","VA","Edge",36.6625,81.516944,1569,"Vermont","A",5,13,1,5,13,228,"Vermont_A",-2.27292613924644,2.35037095258502,-3.44541897005897,-5.80837560984597,31.8,336,39.25,531.5
"MRC_07_MD_D","MRC_07","MRC","VA","Edge",36.6625,81.516944,1569,"Maryland","D",3,58,5,3,2,212,"Maryland_D",-2.27292613924644,2.35037095258502,-4.79104440324931,-3.53774746780395,31.8,336,36.4,282.5
"MRC_07_MD_E","MRC_07","MRC","VA","Edge",36.6625,81.516944,1569,"Maryland","E",5,62,5,5,6,203,"Maryland_E",-2.27292613924644,2.35037095258502,-4.79104440324931,-3.53774746780395,31.8,336,36.4,282.5
"MRC_08_VT_A","MRC_08","MRC","VA","Edge",36.6625,81.516111,1554,"Vermont","A",2,16,2,2,2,215,"Vermont_A",-2.30223623680628,2.29993179341588,-3.44541897005897,-5.80837560984597,31.9,333,39.25,531.5
"MRC_08_MD_D","MRC_08","MRC","VA","Edge",36.6625,81.516111,1554,"Maryland","D",2,44,4,2,2,202,"Maryland_D",-2.30223623680628,2.29993179341588,-4.79104440324931,-3.53774746780395,31.9,333,36.4,282.5
"MRC_08_MD_E","MRC_08","MRC","VA","Edge",36.6625,81.516111,1554,"Maryland","E",4,58,5,4,2,203,"Maryland_E",-2.30223623680628,2.29993179341588,-4.79104440324931,-3.53774746780395,31.9,333,36.4,282.5
"MRC_08_VT_B","MRC_08","MRC","VA","Edge",36.6625,81.516111,1554,"Vermont","B",5,46,4,5,4,244,"Vermont_B",-2.30223623680628,2.29993179341588,-3.44541897005897,-5.80837560984597,31.9,333,39.25,531.5
"MRC_08_VT_C","MRC_08","MRC","VA","Edge",36.6625,81.516111,1554,"Vermont","C",4,58,5,4,2,222,"Vermont_C",-2.30223623680628,2.29993179341588,-3.44541897005897,-5.80837560984597,31.9,333,39.25,531.5
"MRC_08_VT_D","MRC_08","MRC","VA","Edge",36.6625,81.516111,1554,"Vermont","D",5,43,4,5,1,236,"Vermont_D",-2.30223623680628,2.29993179341588,-3.44541897005897,-5.80837560984597,31.9,333,39.25,531.5
"MRC_08_VT_E","MRC_08","MRC","VA","Edge",36.6625,81.516111,1554,"Vermont","E",5,23,2,5,9,271,"Vermont_E",-2.30223623680628,2.29993179341588,-3.44541897005897,-5.80837560984597,31.9,333,39.25,531.5
"MRC_08_NC_E","MRC_08","MRC","VA","Edge",36.6625,81.516111,1554,"North_Carolina","E",4,58,5,4,2,198,"North_Carolina_E",-2.30223623680628,2.29993179341588,-9.85361058869086,-5.01016433622286,31.9,333,37.75,53.5
"MRC_08_MD_A","MRC_08","MRC","VA","Edge",36.6625,81.516111,1554,"Maryland","A",5,32,3,5,4,197,"Maryland_A",-2.30223623680628,2.29993179341588,-4.79104440324931,-3.53774746780395,31.9,333,36.4,282.5
"MRC_08_MD_C","MRC_08","MRC","VA","Edge",36.6625,81.516111,1554,"Maryland","C",5,37,3,5,9,201,"Maryland_C",-2.30223623680628,2.29993179341588,-4.79104440324931,-3.53774746780395,31.9,333,36.4,282.5
"MRC_08_NC_A","MRC_08","MRC","VA","Edge",36.6625,81.516111,1554,"North_Carolina","A",5,15,2,5,1,195,"North_Carolina_A",-2.30223623680628,2.29993179341588,-9.85361058869086,-5.01016433622286,31.9,333,37.75,53.5
"MRC_08_NC_B","MRC_08","MRC","VA","Edge",36.6625,81.516111,1554,"North_Carolina","B",5,51,4,5,9,196,"North_Carolina_B",-2.30223623680628,2.29993179341588,-9.85361058869086,-5.01016433622286,31.9,333,37.75,53.5
"MRC_08_NC_C","MRC_08","MRC","VA","Edge",36.6625,81.516111,1554,"North_Carolina","C",2,30,3,2,2,241,"North_Carolina_C",-2.30223623680628,2.29993179341588,-9.85361058869086,-5.01016433622286,31.9,333,37.75,53.5
"MRC_16_MD_A","MRC_16","MRC","VA","Edge",36.65629,81.54009,1616,"Maryland","A",5,52,4,5,10,199,"Maryland_A",-2.07645811504319,2.31229881965261,-4.79104440324931,-3.53774746780395,31.7,341,36.4,282.5
"MRC_16_MD_B","MRC_16","MRC","VA","Edge",36.65629,81.54009,1616,"Maryland","B",4,11,1,4,11,251,"Maryland_B",-2.07645811504319,2.31229881965261,-4.79104440324931,-3.53774746780395,31.7,341,36.4,282.5
"MRC_16_MD_C","MRC_16","MRC","VA","Edge",36.65629,81.54009,1616,"Maryland","C",4,25,2,4,11,201,"Maryland_C",-2.07645811504319,2.31229881965261,-4.79104440324931,-3.53774746780395,31.7,341,36.4,282.5
"MRC_16_NC_A","MRC_16","MRC","VA","Edge",36.65629,81.54009,1616,"North_Carolina","A",4,60,5,4,4,206,"North_Carolina_A",-2.07645811504319,2.31229881965261,-9.85361058869086,-5.01016433622286,31.7,341,37.75,53.5
"MRC_16_NC_B","MRC_16","MRC","VA","Edge",36.65629,81.54009,1616,"North_Carolina","B",4,25,2,4,11,196,"North_Carolina_B",-2.07645811504319,2.31229881965261,-9.85361058869086,-5.01016433622286,31.7,341,37.75,53.5
"MRC_16_NC_D","MRC_16","MRC","VA","Edge",36.65629,81.54009,1616,"North_Carolina","D",5,52,4,5,10,221,"North_Carolina_D",-2.07645811504319,2.31229881965261,-9.85361058869086,-5.01016433622286,31.7,341,37.75,53.5
"MRC_16_NC_E","MRC_16","MRC","VA","Edge",36.65629,81.54009,1616,"North_Carolina","E",3,68,5,3,12,198,"North_Carolina_E",-2.07645811504319,2.31229881965261,-9.85361058869086,-5.01016433622286,31.7,341,37.75,53.5
"MRC_16_VT_A","MRC_16","MRC","VA","Edge",36.65629,81.54009,1616,"Vermont","A",4,65,5,4,9,215,"Vermont_A",-2.07645811504319,2.31229881965261,-3.44541897005897,-5.80837560984597,31.7,341,39.25,531.5
"MRC_16_MD_D","MRC_16","MRC","VA","Edge",36.65629,81.54009,1616,"Maryland","D",4,6,1,4,6,212,"Maryland_D",-2.07645811504319,2.31229881965261,-4.79104440324931,-3.53774746780395,31.7,341,36.4,282.5
"MRC_16_MD_E","MRC_16","MRC","VA","Edge",36.65629,81.54009,1616,"Maryland","E",3,68,5,3,12,203,"Maryland_E",-2.07645811504319,2.31229881965261,-4.79104440324931,-3.53774746780395,31.7,341,36.4,282.5
"MRC_16_VT_B","MRC_16","MRC","VA","Edge",36.65629,81.54009,1616,"Vermont","B",5,24,2,5,10,236,"Vermont_B",-2.07645811504319,2.31229881965261,-3.44541897005897,-5.80837560984597,31.7,341,39.25,531.5
"MRC_16_VT_D","MRC_16","MRC","VA","Edge",36.65629,81.54009,1616,"Vermont","D",4,60,5,4,4,236,"Vermont_D",-2.07645811504319,2.31229881965261,-3.44541897005897,-5.80837560984597,31.7,341,39.25,531.5
"MRC_16_VT_E","MRC_16","MRC","VA","Edge",36.65629,81.54009,1616,"Vermont","E",4,39,3,4,11,249,"Vermont_E",-2.07645811504319,2.31229881965261,-3.44541897005897,-5.80837560984597,31.7,341,39.25,531.5
"MRC_18_VT_D","MRC_18","MRC","VA","Edge",36.65793,81.53847,1645,"Vermont","D",6,57,5,6,1,249,"Vermont_D",-2.09694502533442,2.45774563322917,-3.44541897005897,-5.80837560984597,31.6,348,39.25,531.5
"MRC_18_VT_A","MRC_18","MRC","VA","Edge",36.65793,81.53847,1645,"Vermont","A",5,25,2,5,11,209,"Vermont_A",-2.09694502533442,2.45774563322917,-3.44541897005897,-5.80837560984597,31.6,348,39.25,531.5
"MRC_18_VT_B","MRC_18","MRC","VA","Edge",36.65793,81.53847,1645,"Vermont","B",5,49,4,5,7,236,"Vermont_B",-2.09694502533442,2.45774563322917,-3.44541897005897,-5.80837560984597,31.6,348,39.25,531.5
"MRC_18_VT_C","MRC_18","MRC","VA","Edge",36.65793,81.53847,1645,"Vermont","C",2,37,3,2,9,195,"Vermont_C",-2.09694502533442,2.45774563322917,-3.44541897005897,-5.80837560984597,31.6,348,39.25,531.5
"MRC_18_VT_E","MRC_18","MRC","VA","Edge",36.65793,81.53847,1645,"Vermont","E",6,60,5,6,4,209,"Vermont_E",-2.09694502533442,2.45774563322917,-3.44541897005897,-5.80837560984597,31.6,348,39.25,531.5
"MRC_18_MD_D","MRC_18","MRC","VA","Edge",36.65793,81.53847,1645,"Maryland","D",5,53,4,5,11,235,"Maryland_D",-2.09694502533442,2.45774563322917,-4.79104440324931,-3.53774746780395,31.6,348,36.4,282.5
"MRC_18_MD_E","MRC_18","MRC","VA","Edge",36.65793,81.53847,1645,"Maryland","E",2,51,4,2,9,203,"Maryland_E",-2.09694502533442,2.45774563322917,-4.79104440324931,-3.53774746780395,31.6,348,36.4,282.5
"MRC_18_MD_A","MRC_18","MRC","VA","Edge",36.65793,81.53847,1645,"Maryland","A",5,35,3,5,7,197,"Maryland_A",-2.09694502533442,2.45774563322917,-4.79104440324931,-3.53774746780395,31.6,348,36.4,282.5
"MRC_18_NC_D","MRC_18","MRC","VA","Edge",36.65793,81.53847,1645,"North_Carolina","D",5,21,2,5,7,197,"North_Carolina_D",-2.09694502533442,2.45774563322917,-9.85361058869086,-5.01016433622286,31.6,348,37.75,53.5
"MRC_18_MD_B","MRC_18","MRC","VA","Edge",36.65793,81.53847,1645,"Maryland","B",2,14,1,2,14,204,"Maryland_B",-2.09694502533442,2.45774563322917,-4.79104440324931,-3.53774746780395,31.6,348,36.4,282.5
"MRC_18_MD_C","MRC_18","MRC","VA","Edge",36.65793,81.53847,1645,"Maryland","C",2,11,1,2,11,201,"Maryland_C",-2.09694502533442,2.45774563322917,-4.79104440324931,-3.53774746780395,31.6,348,36.4,282.5
"MRC_18_NC_A","MRC_18","MRC","VA","Edge",36.65793,81.53847,1645,"North_Carolina","A",6,57,5,6,1,200,"North_Carolina_A",-2.09694502533442,2.45774563322917,-9.85361058869086,-5.01016433622286,31.6,348,37.75,53.5
"MRC_18_NC_B","MRC_18","MRC","VA","Edge",36.65793,81.53847,1645,"North_Carolina","B",2,11,1,2,11,196,"North_Carolina_B",-2.09694502533442,2.45774563322917,-9.85361058869086,-5.01016433622286,31.6,348,37.75,53.5
"MRC_18_NC_E","MRC_18","MRC","VA","Edge",36.65793,81.53847,1645,"North_Carolina","E",2,23,2,2,9,202,"North_Carolina_E",-2.09694502533442,2.45774563322917,-9.85361058869086,-5.01016433622286,31.6,348,37.75,53.5
"MSK_01_MD_A","MSK_01","MSK","NH","Core",44.43429,71.43275,1197,"Maryland","A",5,15,2,5,1,204,"Maryland_A",3.48249261193863,2.04159085911545,-4.79104440324931,-3.53774746780395,31.1,1211,36.4,282.5
"MSK_01_MD_B","MSK_01","MSK","NH","Core",44.43429,71.43275,1197,"Maryland","B",4,34,3,4,6,199,"Maryland_B",3.48249261193863,2.04159085911545,-4.79104440324931,-3.53774746780395,31.1,1211,36.4,282.5
"MSK_01_VT_A","MSK_01","MSK","NH","Core",44.43429,71.43275,1197,"Vermont","A",3,23,2,3,9,228,"Vermont_A",3.48249261193863,2.04159085911545,-3.44541897005897,-5.80837560984597,31.1,1211,39.25,531.5
"MSK_01_VT_C","MSK_01","MSK","NH","Core",44.43429,71.43275,1197,"Vermont","C",4,25,2,4,11,215,"Vermont_C",3.48249261193863,2.04159085911545,-3.44541897005897,-5.80837560984597,31.1,1211,39.25,531.5
"MSK_01_VT_D","MSK_01","MSK","NH","Core",44.43429,71.43275,1197,"Vermont","D",4,34,3,4,6,222,"Vermont_D",3.48249261193863,2.04159085911545,-3.44541897005897,-5.80837560984597,31.1,1211,39.25,531.5
"MSK_01_VT_E","MSK_01","MSK","NH","Core",44.43429,71.43275,1197,"Vermont","E",3,47,4,3,5,271,"Vermont_E",3.48249261193863,2.04159085911545,-3.44541897005897,-5.80837560984597,31.1,1211,39.25,531.5
"MSK_01_MD_C","MSK_01","MSK","NH","Core",44.43429,71.43275,1197,"Maryland","C",3,47,4,3,5,202,"Maryland_C",3.48249261193863,2.04159085911545,-4.79104440324931,-3.53774746780395,31.1,1211,36.4,282.5
"MSK_01_MD_D","MSK_01","MSK","NH","Core",44.43429,71.43275,1197,"Maryland","D",3,51,4,3,9,212,"Maryland_D",3.48249261193863,2.04159085911545,-4.79104440324931,-3.53774746780395,31.1,1211,36.4,282.5
"MSK_01_MD_E","MSK_01","MSK","NH","Core",44.43429,71.43275,1197,"Maryland","E",4,39,3,4,11,203,"Maryland_E",3.48249261193863,2.04159085911545,-4.79104440324931,-3.53774746780395,31.1,1211,36.4,282.5
"MSK_01_NC_D","MSK_01","MSK","NH","Core",44.43429,71.43275,1197,"North_Carolina","D",5,29,3,5,1,197,"North_Carolina_D",3.48249261193863,2.04159085911545,-9.85361058869086,-5.01016433622286,31.1,1211,37.75,53.5
"MSK_01_NC_A","MSK_01","MSK","NH","Core",44.43429,71.43275,1197,"North_Carolina","A",4,34,3,4,6,200,"North_Carolina_A",3.48249261193863,2.04159085911545,-9.85361058869086,-5.01016433622286,31.1,1211,37.75,53.5
"MSK_01_NC_C","MSK_01","MSK","NH","Core",44.43429,71.43275,1197,"North_Carolina","C",3,37,3,3,9,221,"North_Carolina_C",3.48249261193863,2.04159085911545,-9.85361058869086,-5.01016433622286,31.1,1211,37.75,53.5
"MSK_01_NC_E","MSK_01","MSK","NH","Core",44.43429,71.43275,1197,"North_Carolina","E",4,53,4,4,11,198,"North_Carolina_E",3.48249261193863,2.04159085911545,-9.85361058869086,-5.01016433622286,31.1,1211,37.75,53.5
"MSK_02_MD_D","MSK_02","MSK","NH","Core",44.43365,71.41321,1226,"Maryland","D",6,37,3,6,9,202,"Maryland_D",3.66071785784583,2.0995600240375,-4.79104440324931,-3.53774746780395,31.1,1233,36.4,282.5
"MSK_02_NC_C","MSK_02","MSK","NH","Core",44.43365,71.41321,1226,"North_Carolina","C",6,51,4,6,9,196,"North_Carolina_C",3.66071785784583,2.0995600240375,-9.85361058869086,-5.01016433622286,31.1,1233,37.75,53.5
"MSK_02_VT_A","MSK_02","MSK","NH","Core",44.43365,71.41321,1226,"Vermont","A",6,51,4,6,9,222,"Vermont_A",3.66071785784583,2.0995600240375,-3.44541897005897,-5.80837560984597,31.1,1233,39.25,531.5
"MSK_02_VT_C","MSK_02","MSK","NH","Core",44.43365,71.41321,1226,"Vermont","C",3,31,3,3,3,249,"Vermont_C",3.66071785784583,2.0995600240375,-3.44541897005897,-5.80837560984597,31.1,1233,39.25,531.5
"MSK_02_VT_D","MSK_02","MSK","NH","Core",44.43365,71.41321,1226,"Vermont","D",2,18,2,2,4,222,"Vermont_D",3.66071785784583,2.0995600240375,-3.44541897005897,-5.80837560984597,31.1,1233,39.25,531.5
"MSK_02_MD_B","MSK_02","MSK","NH","Core",44.43365,71.41321,1226,"Maryland","B",2,18,2,2,4,199,"Maryland_B",3.66071785784583,2.0995600240375,-4.79104440324931,-3.53774746780395,31.1,1233,36.4,282.5
"MSK_02_NC_A","MSK_02","MSK","NH","Core",44.43365,71.41321,1226,"North_Carolina","A",2,46,4,2,4,195,"North_Carolina_A",3.66071785784583,2.0995600240375,-9.85361058869086,-5.01016433622286,31.1,1233,37.75,53.5
"MSK_02_NC_B","MSK_02","MSK","NH","Core",44.43365,71.41321,1226,"North_Carolina","B",3,7,1,3,7,196,"North_Carolina_B",3.66071785784583,2.0995600240375,-9.85361058869086,-5.01016433622286,31.1,1233,37.75,53.5
"MSK_03_VT_E","MSK_03","MSK","NH","Core",44.43383,71.42283,1158,"Vermont","E",5,13,1,5,13,209,"Vermont_E",3.43213172718459,1.85842115920343,-3.44541897005897,-5.80837560984597,31.3,1212,39.25,531.5
"MSK_03_MD_A","MSK_03","MSK","NH","Core",44.43383,71.42283,1158,"Maryland","A",3,63,5,3,7,204,"Maryland_A",3.43213172718459,1.85842115920343,-4.79104440324931,-3.53774746780395,31.3,1212,36.4,282.5
"MSK_03_MD_B","MSK_03","MSK","NH","Core",44.43383,71.42283,1158,"Maryland","B",6,15,2,6,1,199,"Maryland_B",3.43213172718459,1.85842115920343,-4.79104440324931,-3.53774746780395,31.3,1212,36.4,282.5
"MSK_03_MD_C","MSK_03","MSK","NH","Core",44.43383,71.42283,1158,"Maryland","C",3,58,5,3,2,202,"Maryland_C",3.43213172718459,1.85842115920343,-4.79104440324931,-3.53774746780395,31.3,1212,36.4,282.5
"MSK_03_MD_D","MSK_03","MSK","NH","Core",44.43383,71.42283,1158,"Maryland","D",3,31,3,3,3,202,"Maryland_D",3.43213172718459,1.85842115920343,-4.79104440324931,-3.53774746780395,31.3,1212,36.4,282.5
"MSK_03_NC_A","MSK_03","MSK","NH","Core",44.43383,71.42283,1158,"North_Carolina","A",6,43,4,6,1,195,"North_Carolina_A",3.43213172718459,1.85842115920343,-9.85361058869086,-5.01016433622286,31.3,1212,37.75,53.5
"MSK_03_NC_B","MSK_03","MSK","NH","Core",44.43383,71.42283,1158,"North_Carolina","B",3,58,5,3,2,196,"North_Carolina_B",3.43213172718459,1.85842115920343,-9.85361058869086,-5.01016433622286,31.3,1212,37.75,53.5
"MSK_03_NC_D","MSK_03","MSK","NH","Core",44.43383,71.42283,1158,"North_Carolina","D",3,63,5,3,7,197,"North_Carolina_D",3.43213172718459,1.85842115920343,-9.85361058869086,-5.01016433622286,31.3,1212,37.75,53.5
"MSK_03_NC_E","MSK_03","MSK","NH","Core",44.43383,71.42283,1158,"North_Carolina","E",2,38,3,2,10,202,"North_Carolina_E",3.43213172718459,1.85842115920343,-9.85361058869086,-5.01016433622286,31.3,1212,37.75,53.5
"MSK_03_VT_A","MSK_03","MSK","NH","Core",44.43383,71.42283,1158,"Vermont","A",3,45,4,3,3,197,"Vermont_A",3.43213172718459,1.85842115920343,-3.44541897005897,-5.80837560984597,31.3,1212,39.25,531.5
"MSK_03_VT_B","MSK_03","MSK","NH","Core",44.43383,71.42283,1158,"Vermont","B",5,8,1,5,8,195,"Vermont_B",3.43213172718459,1.85842115920343,-3.44541897005897,-5.80837560984597,31.3,1212,39.25,531.5
"MSK_03_VT_C","MSK_03","MSK","NH","Core",44.43383,71.42283,1158,"Vermont","C",2,52,4,2,10,215,"Vermont_C",3.43213172718459,1.85842115920343,-3.44541897005897,-5.80837560984597,31.3,1212,39.25,531.5
"MSK_04_VT_B","MSK_04","MSK","NH","Core",44.4242,71.44677,850,"Vermont","B",4,8,1,4,8,195,"Vermont_B",2.4120246843237,0.597735491454848,-3.44541897005897,-5.80837560984597,32.8,1111,39.25,531.5
"MSK_04_VT_C","MSK_04","MSK","NH","Core",44.4242,71.44677,850,"Vermont","C",2,6,1,2,6,249,"Vermont_C",2.4120246843237,0.597735491454848,-3.44541897005897,-5.80837560984597,32.8,1111,39.25,531.5
"MSK_04_MD_D","MSK_04","MSK","NH","Core",44.4242,71.44677,850,"Maryland","D",3,23,2,3,9,202,"Maryland_D",2.4120246843237,0.597735491454848,-4.79104440324931,-3.53774746780395,32.8,1111,36.4,282.5
"MSK_04_NC_E","MSK_04","MSK","NH","Core",44.4242,71.44677,850,"North_Carolina","E",2,6,1,2,6,197,"North_Carolina_E",2.4120246843237,0.597735491454848,-9.85361058869086,-5.01016433622286,32.8,1111,37.75,53.5
"MT_01_VT_A","MT_01","MT","NC","Edge",35.7568,82.2524,1711,"Vermont","A",2,20,2,2,6,215,"Vermont_A",-3.22582591799043,3.43103652995119,-3.44541897005897,-5.80837560984597,31.1,281,39.25,531.5
"MT_01_VT_B","MT_01","MT","NC","Edge",35.7568,82.2524,1711,"Vermont","B",5,43,4,5,1,271,"Vermont_B",-3.22582591799043,3.43103652995119,-3.44541897005897,-5.80837560984597,31.1,281,39.25,531.5
"MT_01_MD_B","MT_01","MT","NC","Edge",35.7568,82.2524,1711,"Maryland","B",3,51,4,3,9,199,"Maryland_B",-3.22582591799043,3.43103652995119,-4.79104440324931,-3.53774746780395,31.1,281,36.4,282.5
"MT_01_MD_C","MT_01","MT","NC","Edge",35.7568,82.2524,1711,"Maryland","C",2,31,3,2,3,224,"Maryland_C",-3.22582591799043,3.43103652995119,-4.79104440324931,-3.53774746780395,31.1,281,36.4,282.5
"MT_01_NC_E","MT_01","MT","NC","Edge",35.7568,82.2524,1711,"North_Carolina","E",2,43,4,2,1,198,"North_Carolina_E",-3.22582591799043,3.43103652995119,-9.85361058869086,-5.01016433622286,31.1,281,37.75,53.5
"MT_01_NC_B","MT_01","MT","NC","Edge",35.7568,82.2524,1711,"North_Carolina","B",2,45,4,2,3,200,"North_Carolina_B",-3.22582591799043,3.43103652995119,-9.85361058869086,-5.01016433622286,31.1,281,37.75,53.5
"MT_01_NC_A","MT_01","MT","NC","Edge",35.7568,82.2524,1711,"North_Carolina","A",3,23,2,3,9,200,"North_Carolina_A",-3.22582591799043,3.43103652995119,-9.85361058869086,-5.01016433622286,31.1,281,37.75,53.5
"MT_01_VT_C","MT_01","MT","NC","Edge",35.7568,82.2524,1711,"Vermont","C",2,15,2,2,1,278,"Vermont_C",-3.22582591799043,3.43103652995119,-3.44541897005897,-5.80837560984597,31.1,281,39.25,531.5
"MT_01_VT_D","MT_01","MT","NC","Edge",35.7568,82.2524,1711,"Vermont","D",3,51,4,3,9,249,"Vermont_D",-3.22582591799043,3.43103652995119,-3.44541897005897,-5.80837560984597,31.1,281,39.25,531.5
"MT_01_VT_E","MT_01","MT","NC","Edge",35.7568,82.2524,1711,"Vermont","E",2,17,2,2,3,209,"Vermont_E",-3.22582591799043,3.43103652995119,-3.44541897005897,-5.80837560984597,31.1,281,39.25,531.5
"MT_01_MD_D","MT_01","MT","NC","Edge",35.7568,82.2524,1711,"Maryland","D",2,48,4,2,6,202,"Maryland_D",-3.22582591799043,3.43103652995119,-4.79104440324931,-3.53774746780395,31.1,281,36.4,282.5
"MT_01_MD_E","MT_01","MT","NC","Edge",35.7568,82.2524,1711,"Maryland","E",2,29,3,2,1,203,"Maryland_E",-3.22582591799043,3.43103652995119,-4.79104440324931,-3.53774746780395,31.1,281,36.4,282.5
"MT_04_MD_B","MT_04","MT","NC","Edge",35.75649,82.25134,1678,"Maryland","B",6,17,2,6,3,232,"Maryland_B",-3.2503265654871,3.26535278307804,-4.79104440324931,-3.53774746780395,31.3,275,36.4,282.5
"MT_04_MD_C","MT_04","MT","NC","Edge",35.75649,82.25134,1678,"Maryland","C",3,2,1,3,2,238,"Maryland_C",-3.2503265654871,3.26535278307804,-4.79104440324931,-3.53774746780395,31.3,275,36.4,282.5
"MT_04_MD_D","MT_04","MT","NC","Edge",35.75649,82.25134,1678,"Maryland","D",3,6,1,3,6,217,"Maryland_D",-3.2503265654871,3.26535278307804,-4.79104440324931,-3.53774746780395,31.3,275,36.4,282.5
"MT_04_MD_E","MT_04","MT","NC","Edge",35.75649,82.25134,1678,"Maryland","E",3,62,5,3,6,219,"Maryland_E",-3.2503265654871,3.26535278307804,-4.79104440324931,-3.53774746780395,31.3,275,36.4,282.5
"MT_04_VT_D","MT_04","MT","NC","Edge",35.75649,82.25134,1678,"Vermont","D",6,17,2,6,3,236,"Vermont_D",-3.2503265654871,3.26535278307804,-3.44541897005897,-5.80837560984597,31.3,275,39.25,531.5
"MT_04_VT_E","MT_04","MT","NC","Edge",35.75649,82.25134,1678,"Vermont","E",5,69,5,5,13,197,"Vermont_E",-3.2503265654871,3.26535278307804,-3.44541897005897,-5.80837560984597,31.3,275,39.25,531.5
"MT_04_VT_A","MT_04","MT","NC","Edge",35.75649,82.25134,1678,"Vermont","A",5,65,5,5,9,236,"Vermont_A",-3.2503265654871,3.26535278307804,-3.44541897005897,-5.80837560984597,31.3,275,39.25,531.5
"MT_04_VT_B","MT_04","MT","NC","Edge",35.75649,82.25134,1678,"Vermont","B",2,50,4,2,8,271,"Vermont_B",-3.2503265654871,3.26535278307804,-3.44541897005897,-5.80837560984597,31.3,275,39.25,531.5
"MT_04_VT_C","MT_04","MT","NC","Edge",35.75649,82.25134,1678,"Vermont","C",3,62,5,3,6,271,"Vermont_C",-3.2503265654871,3.26535278307804,-3.44541897005897,-5.80837560984597,31.3,275,39.25,531.5
"MT_04_MD_A","MT_04","MT","NC","Edge",35.75649,82.25134,1678,"Maryland","A",2,36,3,2,8,209,"Maryland_A",-3.2503265654871,3.26535278307804,-4.79104440324931,-3.53774746780395,31.3,275,36.4,282.5
"MT_04_NC_B","MT_04","MT","NC","Edge",35.75649,82.25134,1678,"North_Carolina","B",3,2,1,3,2,196,"North_Carolina_B",-3.2503265654871,3.26535278307804,-9.85361058869086,-5.01016433622286,31.3,275,37.75,53.5
"MT_04_NC_A","MT_04","MT","NC","Edge",35.75649,82.25134,1678,"North_Carolina","A",6,45,4,6,3,195,"North_Carolina_A",-3.2503265654871,3.26535278307804,-9.85361058869086,-5.01016433622286,31.3,275,37.75,53.5
"MT_04_NC_D","MT_04","MT","NC","Edge",35.75649,82.25134,1678,"North_Carolina","D",2,22,2,2,8,227,"North_Carolina_D",-3.2503265654871,3.26535278307804,-9.85361058869086,-5.01016433622286,31.3,275,37.75,53.5
"MT_05_MD_A","MT_05","MT","NC","Edge",35.75581,82.25083,1649,"Maryland","A",3,58,5,3,2,216,"Maryland_A",-3.29715878047057,3.20706668108946,-4.79104440324931,-3.53774746780395,31.4,270,36.4,282.5
"MT_05_NC_C","MT_05","MT","NC","Edge",35.75581,82.25083,1649,"North_Carolina","C",3,55,4,3,13,196,"North_Carolina_C",-3.29715878047057,3.20706668108946,-9.85361058869086,-5.01016433622286,31.4,270,37.75,53.5
