"","plant_ID","Family","Population","Location","Region","Latitude","Longitude","Elevation","mBed","Garden","Bed","BedRow","BedCol","Rack","RackRow","RackCol","initial_ht","Height_Fall2019","Growth"
"3898","TWI_06_MD_E","TWI_06","TWI","NY","Core",42.12489,74.12855,1100,"MD_E","Maryland","E",3,25,2,3,11,16,30.5,14.5
"3899","TWI_06_NC_A","TWI_06","TWI","NY","Core",42.12489,74.12855,1100,"NC_A","North_Carolina","A",3,11,1,3,11,16.5,24.5,8
"3900","TWI_06_NC_B","TWI_06","TWI","NY","Core",42.12489,74.12855,1100,"NC_B","North_Carolina","B",2,61,5,2,5,17.5,31.5,14
"3901","TWI_06_NC_C","TWI_06","TWI","NY","Core",42.12489,74.12855,1100,"NC_C","North_Carolina","C",2,24,2,2,10,20,27,7
"3902","TWI_06_NC_D","TWI_06","TWI","NY","Core",42.12489,74.12855,1100,"NC_D","North_Carolina","D",6,31,3,6,3,24,34,10
"3903","TWI_06_NC_E","TWI_06","TWI","NY","Core",42.12489,74.12855,1100,"NC_E","North_Carolina","E",3,39,3,3,11,21,37,16
"3904","TWI_06_VT_A","TWI_06","TWI","NY","Core",42.12489,74.12855,1100,"VT_A","Vermont","A",2,38,3,2,10,17,35,18
"3905","TWI_06_VT_A","TWI_06","TWI","NY","Core",42.12489,74.12855,1100,"VT_A","Vermont","A",2,38,3,2,10,6,35,29
"3906","TWI_06_VT_B","TWI_06","TWI","NY","Core",42.12489,74.12855,1100,"VT_B","Vermont","B",6,33,3,6,3,27.5,30,2.5
"3907","TWI_06_VT_C","TWI_06","TWI","NY","Core",42.12489,74.12855,1100,"VT_C","Vermont","C",3,53,4,3,11,18,35,17
"3908","TWI_06_VT_D","TWI_06","TWI","NY","Core",42.12489,74.12855,1100,"VT_D","Vermont","D",3,11,1,3,11,13,24,11
"3909","TWI_06_VT_E","TWI_06","TWI","NY","Core",42.12489,74.12855,1100,"VT_E","Vermont","E",6,10,1,6,10,12,21,9
"3910","WA_412_MD_A","WA_412","WA","NC","Edge",35.34417,83.35255,1285,"MD_A","Maryland","A",6,58,5,6,2,13,25,12
"3911","WA_412_MD_B","WA_412","WA","NC","Edge",35.34417,83.35255,1285,"MD_B","Maryland","B",6,8,1,6,6,21.5,38.5,17
"3912","WA_412_MD_C","WA_412","WA","NC","Edge",35.34417,83.35255,1285,"MD_C","Maryland","C",2,9,1,2,9,24,43.5,19.5
"3913","WA_412_MD_D","WA_412","WA","NC","Edge",35.34417,83.35255,1285,"MD_D","Maryland","D",5,8,1,5,8,15,26.5,11.5
"3914","WA_412_MD_E","WA_412","WA","NC","Edge",35.34417,83.35255,1285,"MD_E","Maryland","E",2,63,5,2,7,6.5,11,4.5
"3915","WA_412_NC_B","WA_412","WA","NC","Edge",35.34417,83.35255,1285,"NC_B","North_Carolina","B",2,68,1,2,9,33,46.5,13.5
"3916","WA_412_NC_C","WA_412","WA","NC","Edge",35.34417,83.35255,1285,"NC_C","North_Carolina","C",5,8,1,5,8,27,43.5,16.5
"3917","WA_412_NC_D","WA_412","WA","NC","Edge",35.34417,83.35255,1285,"NC_D","North_Carolina","D",6,58,5,6,2,13,22.5,9.5
"3918","WA_412_NC_E","WA_412","WA","NC","Edge",35.34417,83.35255,1285,"NC_E","North_Carolina","E",2,63,5,2,7,8,29,21
"3919","WA_412_VT_A","WA_412","WA","NC","Edge",35.34417,83.35255,1285,"VT_A","Vermont","A",3,63,5,3,7,22.5,40,17.5
"3920","WA_412_VT_B","WA_412","WA","NC","Edge",35.34417,83.35255,1285,"VT_B","Vermont","B",2,14,1,2,13,13.5,30,16.5
"3921","WA_412_VT_C","WA_412","WA","NC","Edge",35.34417,83.35255,1285,"VT_C","Vermont","C",2,63,5,2,7,10,14,4
"3922","WA_412_VT_D","WA_412","WA","NC","Edge",35.34417,83.35255,1285,"VT_D","Vermont","D",2,65,5,2,9,7.5,13,5.5
"3923","WA_412_VT_E","WA_412","WA","NC","Edge",35.34417,83.35255,1285,"VT_E","Vermont","E",6,62,5,6,6,20,29.5,9.5
"3924","WA_414_MD_A","WA_414","WA","NC","Edge",35.34103,83.35087,1273,"MD_A","Maryland","A",5,49,4,5,7,21,32,11
"3925","WA_414_MD_B","WA_414","WA","NC","Edge",35.34103,83.35087,1273,"MD_B","Maryland","B",2,65,5,2,8,12.5,17,4.5
"3926","WA_414_MD_C","WA_414","WA","NC","Edge",35.34103,83.35087,1273,"MD_C","Maryland","C",3,62,5,3,6,5.5,9,3.5
"3927","WA_414_MD_D","WA_414","WA","NC","Edge",35.34103,83.35087,1273,"MD_D","Maryland","D",6,32,3,6,4,23.5,28,4.5
"3928","WA_414_MD_E","WA_414","WA","NC","Edge",35.34103,83.35087,1273,"MD_E","Maryland","E",5,40,3,5,12,15.5,22.5,7
"3929","WA_414_NC_A","WA_414","WA","NC","Edge",35.34103,83.35087,1273,"NC_A","North_Carolina","A",6,7,1,6,7,13.5,22,8.5
"3930","WA_414_NC_B","WA_414","WA","NC","Edge",35.34103,83.35087,1273,"NC_B","North_Carolina","B",3,62,5,3,6,16,21.5,5.5
"3931","WA_414_NC_C","WA_414","WA","NC","Edge",35.34103,83.35087,1273,"NC_C","North_Carolina","C",6,46,4,6,4,10,20,10
"3932","WA_414_NC_D","WA_414","WA","NC","Edge",35.34103,83.35087,1273,"NC_D","North_Carolina","D",5,49,4,5,7,26.5,32,5.5
"3933","WA_414_NC_E","WA_414","WA","NC","Edge",35.34103,83.35087,1273,"NC_E","North_Carolina","E",5,54,4,5,12,25.5,30,4.5
"3934","WA_414_VT_A","WA_414","WA","NC","Edge",35.34103,83.35087,1273,"VT_A","Vermont","A",6,46,4,6,4,13,15.5,2.5
"3935","WA_414_VT_B","WA_414","WA","NC","Edge",35.34103,83.35087,1273,"VT_B","Vermont","B",5,23,2,5,7,20.5,21.5,1
"3936","WA_414_VT_C","WA_414","WA","NC","Edge",35.34103,83.35087,1273,"VT_C","Vermont","C",5,26,2,5,12,15.5,35,19.5
"3937","WA_414_VT_D","WA_414","WA","NC","Edge",35.34103,83.35087,1273,"VT_D","Vermont","D",6,7,1,6,7,12,16,4
"3938","WA_414_VT_E","WA_414","WA","NC","Edge",35.34103,83.35087,1273,"VT_E","Vermont","E",5,9,1,5,9,20,32,12
"3939","WA_416_MD_A","WA_416","WA","NC","Edge",35.33896,83.3516,1251,"MD_A","Maryland","A",6,61,5,6,5,22,30.5,8.5
"3940","WA_416_MD_B","WA_416","WA","NC","Edge",35.33896,83.3516,1251,"MD_B","Maryland","B",4,45,4,4,1,14.5,27.5,13
"3941","WA_416_MD_E","WA_416","WA","NC","Edge",35.33896,83.3516,1251,"MD_E","Maryland","E",3,51,4,3,9,16,38.5,22.5
"3942","WA_416_NC_D","WA_416","WA","NC","Edge",35.33896,83.3516,1251,"NC_D","North_Carolina","D",6,61,5,6,5,14,14.5,0.5
"3943","WA_416_VT_A","WA_416","WA","NC","Edge",35.33896,83.3516,1251,"VT_A","Vermont","A",6,65,5,6,9,15,22,7
"3944","WA_416_VT_B","WA_416","WA","NC","Edge",35.33896,83.3516,1251,"VT_B","Vermont","B",2,11,1,2,10,19,23.5,4.5
"3945","WA_416_VT_C","WA_416","WA","NC","Edge",35.33896,83.3516,1251,"VT_C","Vermont","C",3,37,3,3,9,14,33,19
"3946","WA_416_VT_D","WA_416","WA","NC","Edge",35.33896,83.3516,1251,"VT_D","Vermont","D",4,43,4,4,1,16,33,17
"3947","WA_418_MD_A","WA_418","WA","NC","Edge",35.3378,83.35202,1264,"MD_A","Maryland","A",4,45,4,4,3,17.5,27,9.5
"3948","WA_418_MD_B","WA_418","WA","NC","Edge",35.3378,83.35202,1264,"MD_B","Maryland","B",2,45,4,2,2,14.5,20,5.5
"3949","WA_418_MD_C","WA_418","WA","NC","Edge",35.3378,83.35202,1264,"MD_C","Maryland","C",3,42,3,3,14,11,33.5,22.5
"3950","WA_418_MD_D","WA_418","WA","NC","Edge",35.3378,83.35202,1264,"MD_D","Maryland","D",3,50,4,3,8,12,23.5,11.5
"3951","WA_418_MD_E","WA_418","WA","NC","Edge",35.3378,83.35202,1264,"MD_E","Maryland","E",5,2,1,5,2,18,26.5,8.5
"3952","WA_418_NC_A","WA_418","WA","NC","Edge",35.3378,83.35202,1264,"NC_A","North_Carolina","A",2,16,2,2,2,10,19.5,9.5
"3953","WA_418_NC_B","WA_418","WA","NC","Edge",35.3378,83.35202,1264,"NC_B","North_Carolina","B",3,56,4,3,14,13,25,12
"3954","WA_418_NC_C","WA_418","WA","NC","Edge",35.3378,83.35202,1264,"NC_C","North_Carolina","C",3,36,3,3,8,19.5,26.5,7
"3955","WA_418_NC_D","WA_418","WA","NC","Edge",35.3378,83.35202,1264,"NC_D","North_Carolina","D",4,45,4,4,3,25,30,5
"3956","WA_418_VT_A","WA_418","WA","NC","Edge",35.3378,83.35202,1264,"VT_A","Vermont","A",3,22,2,3,8,19.5,21,1.5
"3957","WA_418_VT_B","WA_418","WA","NC","Edge",35.3378,83.35202,1264,"VT_B","Vermont","B",4,19,2,4,3,18.5,38,19.5
"3958","WA_418_VT_C","WA_418","WA","NC","Edge",35.3378,83.35202,1264,"VT_C","Vermont","C",5,2,1,5,2,17,28,11
"3959","WA_418_VT_D","WA_418","WA","NC","Edge",35.3378,83.35202,1264,"VT_D","Vermont","D",2,44,4,2,2,15.5,23,7.5
"3960","WA_418_VT_E","WA_418","WA","NC","Edge",35.3378,83.35202,1264,"VT_E","Vermont","E",3,28,2,3,14,10,26.5,16.5
"3961","WA_419_MD_A","WA_419","WA","NC","Edge",35.34348,83.35368,1277,"MD_A","Maryland","A",2,32,3,2,4,29.5,33.5,4
"3962","WA_419_MD_B","WA_419","WA","NC","Edge",35.34348,83.35368,1277,"MD_B","Maryland","B",6,35,3,6,5,11,14.5,3.5
"3963","WA_419_MD_C","WA_419","WA","NC","Edge",35.34348,83.35368,1277,"MD_C","Maryland","C",6,19,2,6,5,6,12,6
"3964","WA_419_MD_D","WA_419","WA","NC","Edge",35.34348,83.35368,1277,"MD_D","Maryland","D",3,38,3,3,10,21.5,42,20.5
"3965","WA_419_MD_E","WA_419","WA","NC","Edge",35.34348,83.35368,1277,"MD_E","Maryland","E",6,52,4,6,10,14,31,17
"3966","WA_419_NC_A","WA_419","WA","NC","Edge",35.34348,83.35368,1277,"NC_A","North_Carolina","A",6,33,3,6,5,16,30,14
"3967","WA_419_NC_B","WA_419","WA","NC","Edge",35.34348,83.35368,1277,"NC_B","North_Carolina","B",6,19,2,6,5,14,17,3
"3968","WA_419_NC_C","WA_419","WA","NC","Edge",35.34348,83.35368,1277,"NC_C","North_Carolina","C",3,52,4,3,10,12,18,6
"3969","WA_419_NC_D","WA_419","WA","NC","Edge",35.34348,83.35368,1277,"NC_D","North_Carolina","D",2,18,2,2,4,15,24,9
"3970","WA_419_VT_A","WA_419","WA","NC","Edge",35.34348,83.35368,1277,"VT_A","Vermont","A",3,52,4,3,10,15,26.5,11.5
"3971","WA_419_VT_B","WA_419","WA","NC","Edge",35.34348,83.35368,1277,"VT_B","Vermont","B",2,47,4,2,4,22,34,12
"3972","WA_419_VT_C","WA_419","WA","NC","Edge",35.34348,83.35368,1277,"VT_C","Vermont","C",6,38,3,6,10,15.5,37.5,22
"3973","WA_419_VT_D","WA_419","WA","NC","Edge",35.34348,83.35368,1277,"VT_D","Vermont","D",6,33,3,6,5,10.5,26,15.5
"3974","WA_419_VT_E","WA_419","WA","NC","Edge",35.34348,83.35368,1277,"VT_E","Vermont","E",6,33,3,6,5,19.5,36,16.5
"3975","WCA_01_MD_A","WCA_01","WCA","NY","Core",42.46577,74.57816,574,"MD_A","Maryland","A",5,13,1,5,13,10.5,16.5,6
"3976","WCA_01_MD_B","WCA_01","WCA","NY","Core",42.46577,74.57816,574,"MD_B","Maryland","B",3,45,4,3,1,11,22,11
"3977","WCA_01_MD_C","WCA_01","WCA","NY","Core",42.46577,74.57816,574,"MD_C","Maryland","C",4,47,4,4,5,9,25.5,16.5
"3978","WCA_01_MD_D","WCA_01","WCA","NY","Core",42.46577,74.57816,574,"MD_D","Maryland","D",2,5,1,2,5,8.5,14,5.5
"3979","WCA_01_MD_E","WCA_01","WCA","NY","Core",42.46577,74.57816,574,"MD_E","Maryland","E",6,56,4,6,14,6,23,17
"3980","WCA_01_NC_A","WCA_01","WCA","NY","Core",42.46577,74.57816,574,"NC_A","North_Carolina","A",3,15,2,3,1,9.5,22.5,13
"3981","WCA_01_NC_B","WCA_01","WCA","NY","Core",42.46577,74.57816,574,"NC_B","North_Carolina","B",4,33,3,4,5,26.5,47,20.5
"3982","WCA_01_NC_C","WCA_01","WCA","NY","Core",42.46577,74.57816,574,"NC_C","North_Carolina","C",2,5,1,2,5,8.5,19.5,11
"3983","WCA_01_NC_D","WCA_01","WCA","NY","Core",42.46577,74.57816,574,"NC_D","North_Carolina","D",5,13,1,5,13,8,22.5,14.5
"3984","WCA_01_VT_A","WCA_01","WCA","NY","Core",42.46577,74.57816,574,"VT_A","Vermont","A",6,66,5,6,10,16.5,31,14.5
"3985","WCA_01_VT_B","WCA_01","WCA","NY","Core",42.46577,74.57816,574,"VT_B","Vermont","B",3,60,5,3,2,26.5,39.5,13
"3986","WCA_01_VT_C","WCA_01","WCA","NY","Core",42.46577,74.57816,574,"VT_C","Vermont","C",6,42,3,6,14,16,33,17
"3987","WCA_01_VT_D","WCA_01","WCA","NY","Core",42.46577,74.57816,574,"VT_D","Vermont","D",3,43,4,3,1,20,35,15
"3988","WCA_01_VT_E","WCA_01","WCA","NY","Core",42.46577,74.57816,574,"VT_E","Vermont","E",4,47,4,4,5,19,33,14
"3989","WCA_02_MD_A","WCA_02","WCA","NY","Core",42.4851,74.597,582,"MD_A","Maryland","A",6,44,4,6,2,13.5,23,9.5
"3990","WCA_02_MD_B","WCA_02","WCA","NY","Core",42.4851,74.597,582,"MD_B","Maryland","B",6,50,4,6,6,22.5,31,8.5
"3991","WCA_02_MD_C","WCA_02","WCA","NY","Core",42.4851,74.597,582,"MD_C","Maryland","C",3,40,3,3,12,7.5,21,13.5
"3992","WCA_02_MD_D","WCA_02","WCA","NY","Core",42.4851,74.597,582,"MD_D","Maryland","D",5,19,2,5,5,15.5,23,7.5
"3993","WCA_02_MD_E","WCA_02","WCA","NY","Core",42.4851,74.597,582,"MD_E","Maryland","E",2,45,4,2,3,21,27.5,6.5
"3994","WCA_02_NC_A","WCA_02","WCA","NY","Core",42.4851,74.597,582,"NC_A","North_Carolina","A",6,20,2,6,6,13.5,18.5,5
"3995","WCA_02_NC_B","WCA_02","WCA","NY","Core",42.4851,74.597,582,"NC_B","North_Carolina","B",3,54,4,3,12,15,27,12
"3996","WCA_02_NC_C","WCA_02","WCA","NY","Core",42.4851,74.597,582,"NC_C","North_Carolina","C",5,19,2,5,5,19,26,7
"3997","WCA_02_NC_D","WCA_02","WCA","NY","Core",42.4851,74.597,582,"NC_D","North_Carolina","D",6,44,4,6,2,28.5,37,8.5
"3998","WCA_02_VT_A","WCA_02","WCA","NY","Core",42.4851,74.597,582,"VT_A","Vermont","A",5,33,3,5,5,18,18.5,0.5
"3999","WCA_02_VT_B","WCA_02","WCA","NY","Core",42.4851,74.597,582,"VT_B","Vermont","B",6,18,2,6,2,20,24,4
"4000","WCA_02_VT_C","WCA_02","WCA","NY","Core",42.4851,74.597,582,"VT_C","Vermont","C",2,31,3,2,3,25,48,23
"4001","WCA_02_VT_D","WCA_02","WCA","NY","Core",42.4851,74.597,582,"VT_D","Vermont","D",6,48,4,6,6,14,24,10
"4002","WCA_02_VT_E","WCA_02","WCA","NY","Core",42.4851,74.597,582,"VT_E","Vermont","E",3,26,2,3,12,18,30,12
"4003","WCA_03_MD_A","WCA_03","WCA","NY","Core",42.4851,74.597,582,"MD_A","Maryland","A",5,36,3,5,8,16.5,17,0.5
"4004","WCA_03_MD_B","WCA_03","WCA","NY","Core",42.4851,74.597,582,"MD_B","Maryland","B",4,21,2,4,5,27,36,9
"4005","WCA_03_MD_C","WCA_03","WCA","NY","Core",42.4851,74.597,582,"MD_C","Maryland","C",2,44,4,2,2,17,26,9
"4006","WCA_03_MD_D","WCA_03","WCA","NY","Core",42.4851,74.597,582,"MD_D","Maryland","D",2,62,5,2,6,26.5,44,17.5
"4007","WCA_03_MD_E","WCA_03","WCA","NY","Core",42.4851,74.597,582,"MD_E","Maryland","E",4,69,5,4,13,19,32.5,13.5
"4008","WCA_03_NC_A","WCA_03","WCA","NY","Core",42.4851,74.597,582,"NC_A","North_Carolina","A",4,47,4,4,5,23.5,41.5,18
"4009","WCA_03_NC_B","WCA_03","WCA","NY","Core",42.4851,74.597,582,"NC_B","North_Carolina","B",2,30,3,2,2,20,25,5
"4010","WCA_03_NC_C","WCA_03","WCA","NY","Core",42.4851,74.597,582,"NC_C","North_Carolina","C",2,62,5,2,6,23,29.5,6.5
"4011","WCA_03_NC_D","WCA_03","WCA","NY","Core",42.4851,74.597,582,"NC_D","North_Carolina","D",5,22,2,5,8,24.5,28,3.5
"4012","WCA_03_NC_E","WCA_03","WCA","NY","Core",42.4851,74.597,582,"NC_E","North_Carolina","E",4,69,5,4,13,22,34.5,12.5
"4013","WCA_03_VT_A","WCA_03","WCA","NY","Core",42.4851,74.597,582,"VT_A","Vermont","A",6,9,1,6,9,31.5,31.5,0
"4014","WCA_03_VT_B","WCA_03","WCA","NY","Core",42.4851,74.597,582,"VT_B","Vermont","B",5,52,4,5,8,22,33.5,11.5
"4015","WCA_03_VT_C","WCA_03","WCA","NY","Core",42.4851,74.597,582,"VT_C","Vermont","C",4,69,5,4,13,18,22.5,4.5
"4016","WCA_03_VT_D","WCA_03","WCA","NY","Core",42.4851,74.597,582,"VT_D","Vermont","D",4,19,2,4,5,28.5,41,12.5
"4017","WCA_03_VT_E","WCA_03","WCA","NY","Core",42.4851,74.597,582,"VT_E","Vermont","E",2,44,4,2,2,17.5,17.5,0
"4018","WCA_04_MD_A","WCA_04","WCA","NY","Core",42.48974,74.5986,566,"MD_A","Maryland","A",6,55,4,6,13,11.5,18,6.5
"4019","WCA_04_MD_B","WCA_04","WCA","NY","Core",42.48974,74.5986,566,"MD_B","Maryland","B",5,23,2,5,7,5.5,4,-1.5
"4020","WCA_04_MD_C","WCA_04","WCA","NY","Core",42.48974,74.5986,566,"MD_C","Maryland","C",5,34,3,5,6,11,14.5,3.5
"4021","WCA_04_MD_D","WCA_04","WCA","NY","Core",42.48974,74.5986,566,"MD_D","Maryland","D",6,61,5,6,5,19.5,23,3.5
"4022","WCA_04_MD_E","WCA_04","WCA","NY","Core",42.48974,74.5986,566,"MD_E","Maryland","E",2,68,5,2,12,5.5,8,2.5
"4023","WCA_04_NC_B","WCA_04","WCA","NY","Core",42.48974,74.5986,566,"NC_B","North_Carolina","B",5,48,4,5,6,22,40,18
"4024","WCA_04_NC_C","WCA_04","WCA","NY","Core",42.48974,74.5986,566,"NC_C","North_Carolina","C",6,61,5,6,5,21,40,19
"4025","WCA_04_NC_D","WCA_04","WCA","NY","Core",42.48974,74.5986,566,"NC_D","North_Carolina","D",6,55,4,6,13,21,32.5,11.5
"4026","WCA_04_NC_E","WCA_04","WCA","NY","Core",42.48974,74.5986,566,"NC_E","North_Carolina","E",2,68,5,2,12,6,11,5
"4027","WCA_04_VT_A","WCA_04","WCA","NY","Core",42.48974,74.5986,566,"VT_A","Vermont","A",2,10,1,2,10,19,21.5,2.5
"4028","WCA_04_VT_B","WCA_04","WCA","NY","Core",42.48974,74.5986,566,"VT_B","Vermont","B",6,29,2,6,13,9.5,12,2.5
"4029","WCA_04_VT_C","WCA_04","WCA","NY","Core",42.48974,74.5986,566,"VT_C","Vermont","C",2,68,5,2,12,15,30.5,15.5
"4030","WCA_04_VT_D","WCA_04","WCA","NY","Core",42.48974,74.5986,566,"VT_D","Vermont","D",5,21,2,5,7,13.5,25.5,12
"4031","WCA_04_VT_E","WCA_04","WCA","NY","Core",42.48974,74.5986,566,"VT_E","Vermont","E",5,20,2,5,6,12,36,24
"4032","WCA_05_MD_A","WCA_05","WCA","NY","Core",42.48933,74.59966,568,"MD_A","Maryland","A",2,52,4,2,10,35.5,43.5,8
"4033","WCA_05_MD_B","WCA_05","WCA","NY","Core",42.48933,74.59966,568,"MD_B","Maryland","B",4,15,1,4,13,24,48,24
"4034","WCA_05_MD_C","WCA_05","WCA","NY","Core",42.48933,74.59966,568,"MD_C","Maryland","C",6,32,3,6,4,16,41.5,25.5
"4035","WCA_05_MD_D","WCA_05","WCA","NY","Core",42.48933,74.59966,568,"MD_D","Maryland","D",4,29,3,4,1,18.5,27.5,9
"4036","WCA_05_MD_E","WCA_05","WCA","NY","Core",42.48933,74.59966,568,"MD_E","Maryland","E",2,8,1,2,8,18.5,32,13.5
"4037","WCA_05_NC_A","WCA_05","WCA","NY","Core",42.48933,74.59966,568,"NC_A","North_Carolina","A",4,58,5,4,2,16.5,35,18.5
"4038","WCA_05_NC_B","WCA_05","WCA","NY","Core",42.48933,74.59966,568,"NC_B","North_Carolina","B",6,46,4,6,4,5,9,4
"4039","WCA_05_NC_C","WCA_05","WCA","NY","Core",42.48933,74.59966,568,"NC_C","North_Carolina","C",4,43,4,4,1,29,40.5,11.5
"4040","WCA_05_NC_D","WCA_05","WCA","NY","Core",42.48933,74.59966,568,"NC_D","North_Carolina","D",2,52,4,2,10,12.5,25,12.5
"4041","WCA_05_VT_A","WCA_05","WCA","NY","Core",42.48933,74.59966,568,"VT_A","Vermont","A",4,43,4,4,1,22,34,12
"4042","WCA_05_VT_B","WCA_05","WCA","NY","Core",42.48933,74.59966,568,"VT_B","Vermont","B",2,25,2,2,10,37,46,9
"4043","WCA_05_VT_C","WCA_05","WCA","NY","Core",42.48933,74.59966,568,"VT_C","Vermont","C",2,8,1,2,8,20,31,11
"4044","WCA_05_VT_D","WCA_05","WCA","NY","Core",42.48933,74.59966,568,"VT_D","Vermont","D",4,58,5,4,2,15,37.5,22.5
"4045","WCA_05_VT_E","WCA_05","WCA","NY","Core",42.48933,74.59966,568,"VT_E","Vermont","E",6,18,2,6,4,26.5,40,13.5
"4046","WCA_07_MD_A","WCA_07","WCA","NY","Core",42.49206,74.64082,571,"MD_A","Maryland","A",4,31,3,4,3,24.5,27.5,3
"4047","WCA_07_MD_B","WCA_07","WCA","NY","Core",42.49206,74.64082,571,"MD_B","Maryland","B",6,21,2,6,5,10,20,10
"4048","WCA_07_MD_C","WCA_07","WCA","NY","Core",42.49206,74.64082,571,"MD_C","Maryland","C",3,55,4,3,13,30.5,46.5,16
"4049","WCA_07_MD_D","WCA_07","WCA","NY","Core",42.49206,74.64082,571,"MD_D","Maryland","D",6,58,5,6,2,14,18.5,4.5
"4050","WCA_07_MD_E","WCA_07","WCA","NY","Core",42.49206,74.64082,571,"MD_E","Maryland","E",4,26,2,4,12,18,37,19
"4051","WCA_07_NC_A","WCA_07","WCA","NY","Core",42.49206,74.64082,571,"NC_A","North_Carolina","A",6,47,4,6,5,24,31.5,7.5
"4052","WCA_07_NC_B","WCA_07","WCA","NY","Core",42.49206,74.64082,571,"NC_B","North_Carolina","B",3,41,3,3,13,30.5,52.5,22
"4053","WCA_07_NC_C","WCA_07","WCA","NY","Core",42.49206,74.64082,571,"NC_C","North_Carolina","C",6,58,5,6,2,21.5,32,10.5
"4054","WCA_07_NC_D","WCA_07","WCA","NY","Core",42.49206,74.64082,571,"NC_D","North_Carolina","D",4,17,2,4,3,28,34.5,6.5
"4055","WCA_07_NC_E","WCA_07","WCA","NY","Core",42.49206,74.64082,571,"NC_E","North_Carolina","E",4,40,3,4,12,15.5,27,11.5
"4056","WCA_07_VT_A","WCA_07","WCA","NY","Core",42.49206,74.64082,571,"VT_A","Vermont","A",2,13,1,2,13,21,25,4
"4057","WCA_07_VT_B","WCA_07","WCA","NY","Core",42.49206,74.64082,571,"VT_B","Vermont","B",4,47,4,4,3,30.5,47,16.5
"4058","WCA_07_VT_C","WCA_07","WCA","NY","Core",42.49206,74.64082,571,"VT_C","Vermont","C",4,54,4,4,12,25,34,9
"4059","WCA_07_VT_D","WCA_07","WCA","NY","Core",42.49206,74.64082,571,"VT_D","Vermont","D",6,19,2,6,5,16,26,10
"4060","WCA_07_VT_E","WCA_07","WCA","NY","Core",42.49206,74.64082,571,"VT_E","Vermont","E",3,55,4,3,13,29,41.5,12.5
"4061","WHI_01_MD_A","WHI_01","WHI","NY","Core",44.39593,73.90094,893,"MD_A","Maryland","A",3,66,5,3,10,13.5,23.5,10
"4062","WHI_01_MD_B","WHI_01","WHI","NY","Core",44.39593,73.90094,893,"MD_B","Maryland","B",5,32,3,5,2,19,22.5,3.5
"4063","WHI_01_MD_C","WHI_01","WHI","NY","Core",44.39593,73.90094,893,"MD_C","Maryland","C",4,69,5,4,13,25,41.5,16.5
"4064","WHI_01_MD_D","WHI_01","WHI","NY","Core",44.39593,73.90094,893,"MD_D","Maryland","D",4,2,1,4,2,23,29.5,6.5
"4065","WHI_01_MD_E","WHI_01","WHI","NY","Core",44.39593,73.90094,893,"MD_E","Maryland","E",2,15,2,2,1,18,32.5,14.5
"4066","WHI_01_NC_A","WHI_01","WHI","NY","Core",44.39593,73.90094,893,"NC_A","North_Carolina","A",5,30,3,5,2,10,16.5,6.5
"4067","WHI_01_NC_B","WHI_01","WHI","NY","Core",44.39593,73.90094,893,"NC_B","North_Carolina","B",4,69,5,4,13,22,39,17
"4068","WHI_01_NC_C","WHI_01","WHI","NY","Core",44.39593,73.90094,893,"NC_C","North_Carolina","C",4,2,1,4,2,23,28,5
"4069","WHI_01_NC_D","WHI_01","WHI","NY","Core",44.39593,73.90094,893,"NC_D","North_Carolina","D",3,66,5,3,10,14,21,7
"4070","WHI_01_VT_A","WHI_01","WHI","NY","Core",44.39593,73.90094,893,"VT_A","Vermont","A",4,69,5,4,13,13,34.5,21.5
"4071","WHI_01_VT_B","WHI_01","WHI","NY","Core",44.39593,73.90094,893,"VT_B","Vermont","B",5,6,1,5,5,24,25,1
"4072","WHI_01_VT_C","WHI_01","WHI","NY","Core",44.39593,73.90094,893,"VT_C","Vermont","C",2,43,4,2,1,4.5,11,6.5
"4073","WHI_01_VT_D","WHI_01","WHI","NY","Core",44.39593,73.90094,893,"VT_D","Vermont","D",5,30,3,5,2,14.5,20,5.5
"4074","WHI_01_VT_E","WHI_01","WHI","NY","Core",44.39593,73.90094,893,"VT_E","Vermont","E",4,2,1,4,2,11,14,3
"4075","WHI_03_MD_A","WHI_03","WHI","NY","Core",44.39735,73.89967,881,"MD_A","Maryland","A",2,61,5,2,5,26,29,3
"4076","WHI_03_MD_B","WHI_03","WHI","NY","Core",44.39735,73.89967,881,"MD_B","Maryland","B",3,67,5,3,11,13.5,28,14.5
"4077","WHI_03_MD_C","WHI_03","WHI","NY","Core",44.39735,73.89967,881,"MD_C","Maryland","C",4,40,3,4,12,12,38,26
"4078","WHI_03_MD_D","WHI_03","WHI","NY","Core",44.39735,73.89967,881,"MD_D","Maryland","D",3,20,2,3,6,14.5,22,7.5
"4079","WHI_03_MD_E","WHI_03","WHI","NY","Core",44.39735,73.89967,881,"MD_E","Maryland","E",6,27,2,6,13,14,37,23
"4080","WHI_03_NC_A","WHI_03","WHI","NY","Core",44.39735,73.89967,881,"NC_A","North_Carolina","A",5,4,1,5,4,17,23,6
"4081","WHI_03_NC_B","WHI_03","WHI","NY","Core",44.39735,73.89967,881,"NC_B","North_Carolina","B",4,54,4,4,12,9.5,16.5,7
"4082","WHI_03_NC_C","WHI_03","WHI","NY","Core",44.39735,73.89967,881,"NC_C","North_Carolina","C",3,20,2,3,6,23,26.5,3.5
"4083","WHI_03_NC_D","WHI_03","WHI","NY","Core",44.39735,73.89967,881,"NC_D","North_Carolina","D",2,61,5,2,5,26,29,3
