plant_ID,Family,Population,Location,Region,Latitude,Longitude,Elevation,Garden,Bed,BedRow,BedCol,Rack,RackRow,RackCol,BudSet
ASC_03_MD_B,ASC_03,ASC,VT,Core,43.44192,72.45589,861,Maryland,B,3,2,1,3,2,204
ASC_03_MD_C,ASC_03,ASC,VT,Core,43.44192,72.45589,861,Maryland,C,2,63,5,2,7,217
ASC_03_MD_D,ASC_03,ASC,VT,Core,43.44192,72.45589,861,Maryland,D,5,16,2,5,2,202
ASC_03_VT_A,ASC_03,ASC,VT,Core,43.44192,72.45589,861,Vermont,A,5,30,3,5,2,215
ASC_03_VT_B,ASC_03,ASC,VT,Core,43.44192,72.45589,861,Vermont,B,2,55,4,2,13,236
ASC_03_NC_E,ASC_03,ASC,VT,Core,43.44192,72.45589,861,North_Carolina,E,5,57,5,5,1,198
ASC_03_NC_A,ASC_03,ASC,VT,Core,43.44192,72.45589,861,North_Carolina,A,5,69,5,5,13,206
ASC_03_NC_B,ASC_03,ASC,VT,Core,43.44192,72.45589,861,North_Carolina,B,2,63,5,2,7,196
ASC_04_VT_E,ASC_04,ASC,VT,Core,43.4426,72.45713,870,Vermont,E,5,50,4,5,8,209
ASC_04_NC_A,ASC_04,ASC,VT,Core,43.4426,72.45713,870,North_Carolina,A,6,48,4,6,6,195
ASC_04_NC_B,ASC_04,ASC,VT,Core,43.4426,72.45713,870,North_Carolina,B,5,36,3,5,8,200
ASC_04_NC_E,ASC_04,ASC,VT,Core,43.4426,72.45713,870,North_Carolina,E,6,31,3,6,3,227
ASC_04_MD_A,ASC_04,ASC,VT,Core,43.4426,72.45713,870,Maryland,A,2,15,2,2,1,204
ASC_04_MD_B,ASC_04,ASC,VT,Core,43.4426,72.45713,870,Maryland,B,6,20,2,6,6,199
ASC_04_MD_C,ASC_04,ASC,VT,Core,43.4426,72.45713,870,Maryland,C,5,50,4,5,8,210
ASC_04_MD_D,ASC_04,ASC,VT,Core,43.4426,72.45713,870,Maryland,D,2,69,5,2,13,202
ASC_04_VT_A,ASC_04,ASC,VT,Core,43.4426,72.45713,870,Vermont,A,6,2,1,6,2,197
ASC_04_VT_B,ASC_04,ASC,VT,Core,43.4426,72.45713,870,Vermont,B,2,29,3,2,1,278
ASC_04_VT_D,ASC_04,ASC,VT,Core,43.4426,72.45713,870,Vermont,D,6,20,2,6,6,209
ASC_04_MD_E,ASC_04,ASC,VT,Core,43.4426,72.45713,870,Maryland,E,6,17,2,6,3,203
ASC_05_MD_C,ASC_05,ASC,VT,Core,43.44376,72.45867,879,Maryland,C,2,4,1,2,4,201
ASC_05_MD_D,ASC_05,ASC,VT,Core,43.44376,72.45867,879,Maryland,D,6,46,4,6,4,212
ASC_05_MD_E,ASC_05,ASC,VT,Core,43.44376,72.45867,879,Maryland,E,5,39,3,5,11,203
ASC_05_NC_A,ASC_05,ASC,VT,Core,43.44376,72.45867,879,North_Carolina,A,2,23,2,2,9,195
ASC_05_NC_B,ASC_05,ASC,VT,Core,43.44376,72.45867,879,North_Carolina,B,2,4,1,2,4,196
ASC_05_VT_C,ASC_05,ASC,VT,Core,43.44376,72.45867,879,Vermont,C,5,25,2,5,11,263
ASC_05_VT_D,ASC_05,ASC,VT,Core,43.44376,72.45867,879,Vermont,D,2,51,4,2,9,271
ASC_05_VT_E,ASC_05,ASC,VT,Core,43.44376,72.45867,879,Vermont,E,6,67,5,6,11,200
ASC_05_NC_D,ASC_05,ASC,VT,Core,43.44376,72.45867,879,North_Carolina,D,2,38,3,2,10,197
ASC_05_NC_E,ASC_05,ASC,VT,Core,43.44376,72.45867,879,North_Carolina,E,5,53,4,5,11,221
ASC_05_VT_A,ASC_05,ASC,VT,Core,43.44376,72.45867,879,Vermont,A,6,18,2,6,4,215
ASC_05_MD_A,ASC_05,ASC,VT,Core,43.44376,72.45867,879,Maryland,A,2,24,2,2,10,204
ASC_05_MD_B,ASC_05,ASC,VT,Core,43.44376,72.45867,879,Maryland,B,2,51,4,2,9,199
ASC_06_MD_A,ASC_06,ASC,VT,Core,43.44379,72.45434,967,Maryland,A,2,62,5,2,6,204
ASC_06_MD_B,ASC_06,ASC,VT,Core,43.44379,72.45434,967,Maryland,B,4,47,4,4,5,199
ASC_06_VT_A,ASC_06,ASC,VT,Core,43.44379,72.45434,967,Vermont,A,2,29,3,2,1,215
ASC_06_MD_C,ASC_06,ASC,VT,Core,43.44379,72.45434,967,Maryland,C,3,30,3,3,2,201
ASC_06_MD_D,ASC_06,ASC,VT,Core,43.44379,72.45434,967,Maryland,D,2,15,2,2,1,212
ASC_06_MD_E,ASC_06,ASC,VT,Core,43.44379,72.45434,967,Maryland,E,5,11,1,5,11,203
ASC_06_NC_A,ASC_06,ASC,VT,Core,43.44379,72.45434,967,North_Carolina,A,4,19,2,4,5,200
ASC_06_NC_B,ASC_06,ASC,VT,Core,43.44379,72.45434,967,North_Carolina,B,3,44,4,3,2,206
ASC_06_NC_D,ASC_06,ASC,VT,Core,43.44379,72.45434,967,North_Carolina,D,2,62,5,2,6,197
ASC_06_VT_B,ASC_06,ASC,VT,Core,43.44379,72.45434,967,Vermont,B,6,9,1,6,9,271
ASC_06_VT_D,ASC_06,ASC,VT,Core,43.44379,72.45434,967,Vermont,D,4,47,4,4,5,271
ASC_06_VT_E,ASC_06,ASC,VT,Core,43.44379,72.45434,967,Vermont,E,3,16,2,3,2,244
ASC_06_NC_E,ASC_06,ASC,VT,Core,43.44379,72.45434,967,North_Carolina,E,5,11,1,5,11,203
B_02_VT_A,B_02,B,VT,Core,44.10929,73.0714,311,Vermont,A,4,15,2,4,1,215
B_02_VT_E,B_02,B,VT,Core,44.10929,73.0714,311,Vermont,E,5,54,4,5,12,271
B_02_VT_C,B_02,B,VT,Core,44.10929,73.0714,311,Vermont,C,6,29,3,6,1,222
B_02_VT_B,B_02,B,VT,Core,44.10929,73.0714,311,Vermont,B,6,32,3,6,4,215
B_02_NC_E,B_02,B,VT,Core,44.10929,73.0714,311,North_Carolina,E,6,15,2,6,1,197
B_02_MD_A,B_02,B,VT,Core,44.10929,73.0714,311,Maryland,A,6,18,2,6,4,204
B_02_MD_B,B_02,B,VT,Core,44.10929,73.0714,311,Maryland,B,6,47,4,6,5,199
B_02_VT_D,B_02,B,VT,Core,44.10929,73.0714,311,Vermont,D,6,47,4,6,5,236
B_02_MD_C,B_02,B,VT,Core,44.10929,73.0714,311,Maryland,C,5,54,4,5,12,205
B_02_MD_D,B_02,B,VT,Core,44.10929,73.0714,311,Maryland,D,4,43,4,4,1,202
B_02_MD_E,B_02,B,VT,Core,44.10929,73.0714,311,Maryland,E,6,43,4,6,1,203
B_02_NC_D,B_02,B,VT,Core,44.10929,73.0714,311,North_Carolina,D,6,32,3,6,4,197
B_02_NC_A,B_02,B,VT,Core,44.10929,73.0714,311,North_Carolina,A,6,19,2,6,5,241
B_02_NC_B,B_02,B,VT,Core,44.10929,73.0714,311,North_Carolina,B,5,40,3,5,12,196
B_02_NC_C,B_02,B,VT,Core,44.10929,73.0714,311,North_Carolina,C,4,29,3,4,1,196
B_03_MD_B,B_03,B,VT,Core,44.10897,73.0712,325,Maryland,B,4,68,5,4,12,204
B_03_MD_C,B_03,B,VT,Core,44.10897,73.0712,325,Maryland,C,4,48,4,4,6,202
B_03_MD_D,B_03,B,VT,Core,44.10897,73.0712,325,Maryland,D,4,12,1,4,12,212
B_03_MD_E,B_03,B,VT,Core,44.10897,73.0712,325,Maryland,E,2,55,4,2,13,214
B_03_NC_B,B_03,B,VT,Core,44.10897,73.0712,325,North_Carolina,B,4,34,3,4,6,196
B_03_NC_D,B_03,B,VT,Core,44.10897,73.0712,325,North_Carolina,D,2,5,1,2,5,206
B_03_NC_E,B_03,B,VT,Core,44.10897,73.0712,325,North_Carolina,E,2,27,2,2,13,206
B_03_VT_A,B_03,B,VT,Core,44.10897,73.0712,325,Vermont,A,4,59,5,4,3,222
B_03_VT_C,B_03,B,VT,Core,44.10897,73.0712,325,Vermont,C,2,41,3,2,13,228
B_03_VT_D,B_03,B,VT,Core,44.10897,73.0712,325,Vermont,D,4,3,1,4,3,222
B_03_VT_E,B_03,B,VT,Core,44.10897,73.0712,325,Vermont,E,4,48,4,4,6,236
B_03_VT_B,B_03,B,VT,Core,44.10897,73.0712,325,Vermont,B,6,66,5,6,10,271
B_03_MD_A,B_03,B,VT,Core,44.10897,73.0712,325,Maryland,A,2,5,1,2,5,243
B_04_MD_A,B_04,B,VT,Core,44.10908,73.0713,328,Maryland,A,4,19,2,4,5,243
B_04_NC_B,B_04,B,VT,Core,44.10908,73.0713,328,North_Carolina,B,5,44,4,5,2,196
B_04_VT_A,B_04,B,VT,Core,44.10908,73.0713,328,Vermont,A,5,6,1,5,6,278
B_04_MD_B,B_04,B,VT,Core,44.10908,73.0713,328,Maryland,B,6,43,4,6,1,245
B_04_MD_C,B_04,B,VT,Core,44.10908,73.0713,328,Maryland,C,5,30,3,5,2,238
B_04_MD_D,B_04,B,VT,Core,44.10908,73.0713,328,Maryland,D,3,65,5,3,9,202
B_04_MD_E,B_04,B,VT,Core,44.10908,73.0713,328,Maryland,E,4,56,4,4,14,203
B_04_NC_E,B_04,B,VT,Core,44.10908,73.0713,328,North_Carolina,E,4,28,2,4,14,206
B_04_VT_B,B_04,B,VT,Core,44.10908,73.0713,328,Vermont,B,4,33,3,4,5,228
B_04_VT_C,B_04,B,VT,Core,44.10908,73.0713,328,Vermont,C,4,42,3,4,14,256
B_04_VT_D,B_04,B,VT,Core,44.10908,73.0713,328,Vermont,D,6,43,4,6,1,209
B_04_VT_E,B_04,B,VT,Core,44.10908,73.0713,328,Vermont,E,5,16,2,5,2,271
B_05_VT_B,B_05,B,VT,Core,44.10836,73.0715,310,Vermont,B,2,17,2,2,3,249
B_05_VT_C,B_05,B,VT,Core,44.10836,73.0715,310,Vermont,C,4,30,3,4,2,236
B_05_VT_A,B_05,B,VT,Core,44.10836,73.0715,310,Vermont,A,6,40,3,6,12,222
B_05_VT_E,B_05,B,VT,Core,44.10836,73.0715,310,Vermont,E,6,45,4,6,3,215
B_05_VT_D,B_05,B,VT,Core,44.10836,73.0715,310,Vermont,D,4,51,4,4,9,249
B_05_MD_A,B_05,B,VT,Core,44.10836,73.0715,310,Maryland,A,2,45,4,2,3,216
B_05_NC_A,B_05,B,VT,Core,44.10836,73.0715,310,North_Carolina,A,4,23,2,4,9,195
B_05_NC_B,B_05,B,VT,Core,44.10836,73.0715,310,North_Carolina,B,6,31,3,6,3,196
B_05_NC_C,B_05,B,VT,Core,44.10836,73.0715,310,North_Carolina,C,6,26,2,6,12,196
B_05_NC_E,B_05,B,VT,Core,44.10836,73.0715,310,North_Carolina,E,4,16,2,4,2,221
B_05_MD_B,B_05,B,VT,Core,44.10836,73.0715,310,Maryland,B,4,51,4,4,9,232
B_05_MD_C,B_05,B,VT,Core,44.10836,73.0715,310,Maryland,C,6,45,4,6,3,238
B_05_MD_D,B_05,B,VT,Core,44.10836,73.0715,310,Maryland,D,6,26,2,6,12,239
B_05_MD_E,B_05,B,VT,Core,44.10836,73.0715,310,Maryland,E,4,44,4,4,2,203
B_06_MD_A,B_06,B,VT,Core,44.10889,73.0714,321,Maryland,A,3,24,2,3,10,197
B_06_MD_C,B_06,B,VT,Core,44.10889,73.0714,321,Maryland,C,2,65,5,2,9,202
B_06_MD_D,B_06,B,VT,Core,44.10889,73.0714,321,Maryland,D,4,28,2,4,14,239
B_06_VT_B,B_06,B,VT,Core,44.10889,73.0714,321,Vermont,B,3,38,3,3,10,271
B_06_VT_D,B_06,B,VT,Core,44.10889,73.0714,321,Vermont,D,3,48,4,3,6,200
B_06_VT_E,B_06,B,VT,Core,44.10889,73.0714,321,Vermont,E,6,6,1,6,6,244
B_06_NC_A,B_06,B,VT,Core,44.10889,73.0714,321,North_Carolina,A,3,20,2,3,6,221
B_06_NC_B,B_06,B,VT,Core,44.10889,73.0714,321,North_Carolina,B,2,65,5,2,9,196
BAL_01_MD_A,BAL_01,BAL,NY,Core,44.1528,73.64591,570,Maryland,A,6,22,2,6,8,209
BAL_01_MD_B,BAL_01,BAL,NY,Core,44.1528,73.64591,570,Maryland,B,2,66,5,2,10,204
BAL_01_NC_C,BAL_01,BAL,NY,Core,44.1528,73.64591,570,North_Carolina,C,4,16,2,4,2,200
BAL_01_NC_D,BAL_01,BAL,NY,Core,44.1528,73.64591,570,North_Carolina,D,6,36,3,6,8,197
BAL_01_NC_E,BAL_01,BAL,NY,Core,44.1528,73.64591,570,North_Carolina,E,6,64,5,6,8,198
BAL_01_VT_A,BAL_01,BAL,NY,Core,44.1528,73.64591,570,Vermont,A,4,30,3,4,2,228
BAL_01_MD_C,BAL_01,BAL,NY,Core,44.1528,73.64591,570,Maryland,C,5,3,1,5,3,238
BAL_01_MD_D,BAL_01,BAL,NY,Core,44.1528,73.64591,570,Maryland,D,4,16,2,4,2,202
BAL_01_MD_E,BAL_01,BAL,NY,Core,44.1528,73.64591,570,Maryland,E,6,64,5,6,8,203
BAL_01_VT_B,BAL_01,BAL,NY,Core,44.1528,73.64591,570,Vermont,B,6,36,3,6,8,236
BAL_01_VT_C,BAL_01,BAL,NY,Core,44.1528,73.64591,570,Vermont,C,6,64,5,6,8,215
BAL_01_VT_D,BAL_01,BAL,NY,Core,44.1528,73.64591,570,Vermont,D,6,5,1,6,5,244
BAL_01_VT_E,BAL_01,BAL,NY,Core,44.1528,73.64591,570,Vermont,E,3,68,5,3,12,195
BAL_01_NC_A,BAL_01,BAL,NY,Core,44.1528,73.64591,570,North_Carolina,A,6,5,1,6,5,221
BAL_01_NC_B,BAL_01,BAL,NY,Core,44.1528,73.64591,570,North_Carolina,B,5,3,1,5,3,200
BAL_02_VT_E,BAL_02,BAL,NY,Core,44.1517,73.65127,620,Vermont,E,3,64,5,3,8,215
BAL_02_VT_C,BAL_02,BAL,NY,Core,44.1517,73.65127,620,Vermont,C,5,30,3,5,2,222
BAL_02_VT_D,BAL_02,BAL,NY,Core,44.1517,73.65127,620,Vermont,D,4,61,5,4,5,249
BAL_02_VT_A,BAL_02,BAL,NY,Core,44.1517,73.65127,620,Vermont,A,5,4,1,5,4,278
BAL_02_NC_D,BAL_02,BAL,NY,Core,44.1517,73.65127,620,North_Carolina,D,3,14,1,3,14,247
BAL_02_NC_E,BAL_02,BAL,NY,Core,44.1517,73.65127,620,North_Carolina,E,5,16,2,5,2,197
BAL_02_MD_A,BAL_02,BAL,NY,Core,44.1517,73.65127,620,Maryland,A,3,14,1,3,14,243
BAL_02_MD_B,BAL_02,BAL,NY,Core,44.1517,73.65127,620,Maryland,B,4,10,1,4,10,199
BAL_02_VT_B,BAL_02,BAL,NY,Core,44.1517,73.65127,620,Vermont,B,5,57,5,5,1,236
BAL_02_MD_C,BAL_02,BAL,NY,Core,44.1517,73.65127,620,Maryland,C,5,7,1,5,7,232
BAL_02_MD_D,BAL_02,BAL,NY,Core,44.1517,73.65127,620,Maryland,D,3,67,5,3,11,212
BAL_03_VT_B,BAL_03,BAL,NY,Core,44.15337,73.65371,650,Vermont,B,6,30,3,6,2,249
BAL_03_MD_D,BAL_03,BAL,NY,Core,44.15337,73.65371,650,Maryland,D,4,56,4,4,14,224
BAL_03_MD_E,BAL_03,BAL,NY,Core,44.15337,73.65371,650,Maryland,E,6,44,4,6,2,207
BAL_03_VT_C,BAL_03,BAL,NY,Core,44.15337,73.65371,650,Vermont,C,6,30,3,6,2,249
BAL_03_VT_D,BAL_03,BAL,NY,Core,44.15337,73.65371,650,Vermont,D,3,55,4,3,13,236
BAL_03_VT_A,BAL_03,BAL,NY,Core,44.15337,73.65371,650,Vermont,A,4,28,2,4,14,228
BAL_03_VT_E,BAL_03,BAL,NY,Core,44.15337,73.65371,650,Vermont,E,5,67,5,5,11,236
BAL_03_NC_A,BAL_03,BAL,NY,Core,44.15337,73.65371,650,North_Carolina,A,3,27,2,3,13,195
BAL_03_NC_B,BAL_03,BAL,NY,Core,44.15337,73.65371,650,North_Carolina,B,3,4,1,3,4,241
BAL_03_NC_D,BAL_03,BAL,NY,Core,44.15337,73.65371,650,North_Carolina,D,6,30,3,6,2,206
BAL_03_NC_E,BAL_03,BAL,NY,Core,44.15337,73.65371,650,North_Carolina,E,6,16,2,6,2,197
BAL_03_MD_A,BAL_03,BAL,NY,Core,44.15337,73.65371,650,Maryland,A,6,16,2,6,2,204
BAL_03_MD_B,BAL_03,BAL,NY,Core,44.15337,73.65371,650,Maryland,B,3,55,4,3,13,238
BAL_03_MD_C,BAL_03,BAL,NY,Core,44.15337,73.65371,650,Maryland,C,3,4,1,3,4,217
BAL_04_MD_A,BAL_04,BAL,NY,Core,44.15409,73.65688,670,Maryland,A,2,57,5,2,1,199
BAL_04_MD_C,BAL_04,BAL,NY,Core,44.15409,73.65688,670,Maryland,C,6,4,1,6,4,201
BAL_04_VT_A,BAL_04,BAL,NY,Core,44.15409,73.65688,670,Vermont,A,3,46,4,3,4,244
BAL_04_MD_D,BAL_04,BAL,NY,Core,44.15409,73.65688,670,Maryland,D,3,32,3,3,4,202
BAL_04_MD_E,BAL_04,BAL,NY,Core,44.15409,73.65688,670,Maryland,E,5,59,5,5,3,203
BAL_04_VT_B,BAL_04,BAL,NY,Core,44.15409,73.65688,670,Vermont,B,6,14,1,6,14,215
BAL_04_VT_C,BAL_04,BAL,NY,Core,44.15409,73.65688,670,Vermont,C,5,59,5,5,3,236
BAL_04_VT_E,BAL_04,BAL,NY,Core,44.15409,73.65688,670,Vermont,E,2,67,5,2,11,236
BAL_04_VT_D,BAL_04,BAL,NY,Core,44.15409,73.65688,670,Vermont,D,4,9,1,4,9,249
BAL_04_NC_E,BAL_04,BAL,NY,Core,44.15409,73.65688,670,North_Carolina,E,5,59,5,5,3,206
BAL_04_NC_B,BAL_04,BAL,NY,Core,44.15409,73.65688,670,North_Carolina,B,6,4,1,6,4,214
BAL_04_NC_C,BAL_04,BAL,NY,Core,44.15409,73.65688,670,North_Carolina,C,3,46,4,3,4,196
BAL_04_NC_D,BAL_04,BAL,NY,Core,44.15409,73.65688,670,North_Carolina,D,2,57,5,2,1,227
BAL_05_VT_D,BAL_05,BAL,NY,Core,44.15415,73.65799,698,Vermont,D,3,62,5,3,6,249
BAL_05_VT_C,BAL_05,BAL,NY,Core,44.15415,73.65799,698,Vermont,C,6,69,5,6,13,249
BAL_05_VT_A,BAL_05,BAL,NY,Core,44.15415,73.65799,698,Vermont,A,3,32,3,3,4,236
BAL_05_VT_E,BAL_05,BAL,NY,Core,44.15415,73.65799,698,Vermont,E,4,29,3,4,1,222
BAL_05_NC_B,BAL_05,BAL,NY,Core,44.15415,73.65799,698,North_Carolina,B,4,15,2,4,1,196
BAL_05_NC_C,BAL_05,BAL,NY,Core,44.15415,73.65799,698,North_Carolina,C,3,18,2,3,4,206
BAL_05_NC_D,BAL_05,BAL,NY,Core,44.15415,73.65799,698,North_Carolina,D,3,11,1,3,11,197
BAL_05_NC_E,BAL_05,BAL,NY,Core,44.15415,73.65799,698,North_Carolina,E,6,69,5,6,13,197
BAL_05_MD_B,BAL_05,BAL,NY,Core,44.15415,73.65799,698,Maryland,B,5,9,1,5,9,199
BAL_05_MD_C,BAL_05,BAL,NY,Core,44.15415,73.65799,698,Maryland,C,4,15,2,4,1,201
BAL_05_MD_D,BAL_05,BAL,NY,Core,44.15415,73.65799,698,Maryland,D,3,18,2,3,4,202
BAL_05_VT_B,BAL_05,BAL,NY,Core,44.15415,73.65799,698,Vermont,B,5,60,5,5,4,244
BAL_05_MD_E,BAL_05,BAL,NY,Core,44.15415,73.65799,698,Maryland,E,6,69,5,6,13,228
BAL_05_NC_A,BAL_05,BAL,NY,Core,44.15415,73.65799,698,North_Carolina,A,3,62,5,3,6,241
BAL_10_VT_B,BAL_10,BAL,NY,Core,44.16008,73.66681,918,Vermont,B,6,22,2,6,8,236
BAL_10_NC_D,BAL_10,BAL,NY,Core,44.16008,73.66681,918,North_Carolina,D,6,50,4,6,8,197
BAL_10_VT_C,BAL_10,BAL,NY,Core,44.16008,73.66681,918,Vermont,C,2,54,4,2,12,249
BAL_10_VT_A,BAL_10,BAL,NY,Core,44.16008,73.66681,918,Vermont,A,6,21,2,6,7,195
BAL_10_VT_D,BAL_10,BAL,NY,Core,44.16008,73.66681,918,Vermont,D,5,46,4,5,4,271
BAL_10_VT_E,BAL_10,BAL,NY,Core,44.16008,73.66681,918,Vermont,E,2,7,1,2,7,200
BAL_10_NC_E,BAL_10,BAL,NY,Core,44.16008,73.66681,918,North_Carolina,E,2,40,3,2,12,202
BAL_10_MD_B,BAL_10,BAL,NY,Core,44.16008,73.66681,918,Maryland,B,5,46,4,5,4,204
BAL_10_MD_C,BAL_10,BAL,NY,Core,44.16008,73.66681,918,Maryland,C,6,64,5,6,8,202
BAL_10_MD_E,BAL_10,BAL,NY,Core,44.16008,73.66681,918,Maryland,E,2,26,2,2,12,203
BBE_01_VT_A,BBE_01,BBE,NH,Core,43.83596,71.55484,365,Vermont,A,4,29,3,4,1,195
BBE_01_NC_A,BBE_01,BBE,NH,Core,43.83596,71.55484,365,North_Carolina,A,4,5,1,4,5,202
BBE_01_NC_D,BBE_01,BBE,NH,Core,43.83596,71.55484,365,North_Carolina,D,6,37,3,6,9,197
BBE_01_NC_E,BBE_01,BBE,NH,Core,43.83596,71.55484,365,North_Carolina,E,2,21,2,2,7,202
BBE_01_VT_B,BBE_01,BBE,NH,Core,43.83596,71.55484,365,Vermont,B,6,37,3,6,9,236
BBE_01_VT_E,BBE_01,BBE,NH,Core,43.83596,71.55484,365,Vermont,E,4,6,1,4,6,209
BBE_01_VT_C,BBE_01,BBE,NH,Core,43.83596,71.55484,365,Vermont,C,2,35,3,2,7,209
BBE_01_VT_D,BBE_01,BBE,NH,Core,43.83596,71.55484,365,Vermont,D,4,5,1,4,5,271
BBE_01_MD_D,BBE_01,BBE,NH,Core,43.83596,71.55484,365,Maryland,D,4,15,2,4,1,202
BBE_02_VT_E,BBE_02,BBE,NH,Core,43.83457,71.54906,368,Vermont,E,4,3,1,4,3,209
BBE_02_VT_B,BBE_02,BBE,NH,Core,43.83457,71.54906,368,Vermont,B,5,66,5,5,10,271
BBE_02_VT_C,BBE_02,BBE,NH,Core,43.83457,71.54906,368,Vermont,C,4,27,2,4,13,249
BBE_02_VT_D,BBE_02,BBE,NH,Core,43.83457,71.54906,368,Vermont,D,2,52,4,2,10,249
BBE_02_MD_A,BBE_02,BBE,NH,Core,43.83457,71.54906,368,Maryland,A,3,5,1,3,5,209
BBE_02_MD_B,BBE_02,BBE,NH,Core,43.83457,71.54906,368,Maryland,B,2,52,4,2,10,199
BBE_02_MD_C,BBE_02,BBE,NH,Core,43.83457,71.54906,368,Maryland,C,4,68,5,4,12,202
BBE_02_MD_D,BBE_02,BBE,NH,Core,43.83457,71.54906,368,Maryland,D,4,14,1,4,14,224
BBE_02_NC_A,BBE_02,BBE,NH,Core,43.83457,71.54906,368,North_Carolina,A,2,24,2,2,10,195
BBE_02_VT_A,BBE_02,BBE,NH,Core,43.83457,71.54906,368,Vermont,A,4,57,5,4,1,236
BBE_02_NC_B,BBE_02,BBE,NH,Core,43.83457,71.54906,368,North_Carolina,B,4,68,5,4,12,196
BBE_02_NC_C,BBE_02,BBE,NH,Core,43.83457,71.54906,368,North_Carolina,C,4,14,1,4,14,202
BBE_02_NC_E,BBE_02,BBE,NH,Core,43.83457,71.54906,368,North_Carolina,E,4,55,4,4,13,198
BBE_03_NC_C,BBE_03,BBE,NH,Core,43.83484,71.53966,373,North_Carolina,C,6,56,4,6,14,200
BBE_03_NC_D,BBE_03,BBE,NH,Core,43.83484,71.53966,373,North_Carolina,D,3,35,3,3,7,197
BBE_03_VT_A,BBE_03,BBE,NH,Core,43.83484,71.53966,373,Vermont,A,6,56,4,6,14,209
BBE_03_VT_D,BBE_03,BBE,NH,Core,43.83484,71.53966,373,Vermont,D,2,17,2,2,3,271
BBE_03_VT_E,BBE_03,BBE,NH,Core,43.83484,71.53966,373,Vermont,E,4,58,5,4,2,249
BBE_03_VT_B,BBE_03,BBE,NH,Core,43.83484,71.53966,373,Vermont,B,3,35,3,3,7,222
BBE_03_VT_C,BBE_03,BBE,NH,Core,43.83484,71.53966,373,Vermont,C,3,46,4,3,4,236
BBE_03_MD_A,BBE_03,BBE,NH,Core,43.83484,71.53966,373,Maryland,A,3,21,2,3,7,209
BBE_03_MD_B,BBE_03,BBE,NH,Core,43.83484,71.53966,373,Maryland,B,2,17,2,2,3,216
BBE_03_MD_C,BBE_03,BBE,NH,Core,43.83484,71.53966,373,Maryland,C,4,13,1,4,13,201
BBE_03_MD_D,BBE_03,BBE,NH,Core,43.83484,71.53966,373,Maryland,D,6,42,3,6,14,235
BBE_03_MD_E,BBE_03,BBE,NH,Core,43.83484,71.53966,373,Maryland,E,3,18,2,3,4,203
BBE_03_NC_A,BBE_03,BBE,NH,Core,43.83484,71.53966,373,North_Carolina,A,2,45,4,2,3,241
BBE_03_NC_B,BBE_03,BBE,NH,Core,43.83484,71.53966,373,North_Carolina,B,4,13,1,4,13,196
BBE_04_MD_E,BBE_04,BBE,NH,Core,43.83367,71.53963,383,Maryland,E,6,12,1,6,12,240
BBE_04_NC_A,BBE_04,BBE,NH,Core,43.83367,71.53963,383,North_Carolina,A,4,36,3,4,8,241
BBE_04_NC_B,BBE_04,BBE,NH,Core,43.83367,71.53963,383,North_Carolina,B,3,24,2,3,10,221
BBE_04_NC_C,BBE_04,BBE,NH,Core,43.83367,71.53963,383,North_Carolina,C,4,38,3,4,10,200
BBE_04_NC_E,BBE_04,BBE,NH,Core,43.83367,71.53963,383,North_Carolina,E,6,12,1,6,12,197
BBE_04_VT_B,BBE_04,BBE,NH,Core,43.83367,71.53963,383,Vermont,B,3,37,3,3,9,222
BBE_04_VT_C,BBE_04,BBE,NH,Core,43.83367,71.53963,383,Vermont,C,6,12,1,6,12,236
BBE_04_VT_D,BBE_04,BBE,NH,Core,43.83367,71.53963,383,Vermont,D,4,36,3,4,8,263
BBE_04_VT_E,BBE_04,BBE,NH,Core,43.83367,71.53963,383,Vermont,E,3,38,3,3,10,236
BBE_04_VT_A,BBE_04,BBE,NH,Core,43.83367,71.53963,383,Vermont,A,4,24,2,4,10,236
BBE_04_MD_A,BBE_04,BBE,NH,Core,43.83367,71.53963,383,Maryland,A,3,23,2,3,9,209
BBE_04_MD_C,BBE_04,BBE,NH,Core,43.83367,71.53963,383,Maryland,C,3,24,2,3,10,210
BBE_04_MD_D,BBE_04,BBE,NH,Core,43.83367,71.53963,383,Maryland,D,4,52,4,4,10,212
BBE_05_VT_C,BBE_05,BBE,NH,Core,43.83176,71.54305,374,Vermont,C,2,49,4,2,7,209
BBE_05_VT_B,BBE_05,BBE,NH,Core,43.83176,71.54305,374,Vermont,B,6,6,1,6,6,222
BBE_05_VT_D,BBE_05,BBE,NH,Core,43.83176,71.54305,374,Vermont,D,6,32,3,6,4,195
BBE_05_VT_A,BBE_05,BBE,NH,Core,43.83176,71.54305,374,Vermont,A,3,68,5,3,12,222
BBE_05_MD_A,BBE_05,BBE,NH,Core,43.83176,71.54305,374,Maryland,A,2,65,5,2,9,251
BBE_05_MD_B,BBE_05,BBE,NH,Core,43.83176,71.54305,374,Maryland,B,6,32,3,6,4,199
BBE_05_MD_C,BBE_05,BBE,NH,Core,43.83176,71.54305,374,Maryland,C,5,46,4,5,4,210
BBE_05_VT_E,BBE_05,BBE,NH,Core,43.83176,71.54305,374,Vermont,E,5,46,4,5,4,197
BBE_05_MD_D,BBE_05,BBE,NH,Core,43.83176,71.54305,374,Maryland,D,5,3,1,5,3,202
BBE_05_MD_E,BBE_05,BBE,NH,Core,43.83176,71.54305,374,Maryland,E,2,21,2,2,7,240
