"plant_ID","Family","Population","Region","Latitude","Longitude","Elevation","Bed","mBed","Garden","pPC1","pPC2","gPC1","gPC2","pEXT","pDD_0","gEXT","gDD_0","cGDD","BudSet","Growth"
"CR_04_NC_A","CR_04","CR","Edge",35.750184,82.270068,1811,"A","North_Carolina_A","North_Carolina",-2.81158963741422,3.75900168349418,-9.85361058869086,-5.01016433622286,30.6,305,37.75,53.5,750.9,195,15.5
"CR_04_NC_D","CR_04","CR","Edge",35.750184,82.270068,1811,"D","North_Carolina_D","North_Carolina",-2.81158963741422,3.75900168349418,-9.85361058869086,-5.01016433622286,30.6,305,37.75,53.5,684.95,202,16
"CR_04_MD_D","CR_04","CR","Edge",35.750184,82.270068,1811,"D","Maryland_D","Maryland",-2.81158963741422,3.75900168349418,-4.79104440324931,-3.53774746780395,30.6,305,36.4,282.5,683.5,202,13
"CR_04_NC_B","CR_04","CR","Edge",35.750184,82.270068,1811,"B","North_Carolina_B","North_Carolina",-2.81158963741422,3.75900168349418,-9.85361058869086,-5.01016433622286,30.6,305,37.75,53.5,725.5,234,30.5
"CR_04_MD_B","CR_04","CR","Edge",35.750184,82.270068,1811,"B","Maryland_B","Maryland",-2.81158963741422,3.75900168349418,-4.79104440324931,-3.53774746780395,30.6,305,36.4,282.5,657.5,204,12
"CR_05_MD_D","CR_05","CR","Edge",35.75331,82.270147,1792,"D","Maryland_D","Maryland",-2.75775987048047,3.71049535257442,-4.79104440324931,-3.53774746780395,30.7,302,36.4,282.5,642.5,251,4
"CR_05_MD_B","CR_05","CR","Edge",35.75331,82.270147,1792,"B","Maryland_B","Maryland",-2.75775987048047,3.71049535257442,-4.79104440324931,-3.53774746780395,30.7,302,36.4,282.5,696.9,199,20.3
"CR_05_VT_A","CR_05","CR","Edge",35.75331,82.270147,1792,"A","Vermont_A","Vermont",-2.75775987048047,3.71049535257442,-3.44541897005897,-5.80837560984597,30.7,302,39.25,531.5,591.2,249,10.5
"CR_05_VT_C","CR_05","CR","Edge",35.75331,82.270147,1792,"C","Vermont_C","Vermont",-2.75775987048047,3.71049535257442,-3.44541897005897,-5.80837560984597,30.7,302,39.25,531.5,591.2,249,8.5
"CR_05_NC_E","CR_05","CR","Edge",35.75331,82.270147,1792,"E","North_Carolina_E","North_Carolina",-2.75775987048047,3.71049535257442,-9.85361058869086,-5.01016433622286,30.7,302,37.75,53.5,725.5,197,5.5
"CR_05_NC_C","CR_05","CR","Edge",35.75331,82.270147,1792,"C","North_Carolina_C","North_Carolina",-2.75775987048047,3.71049535257442,-9.85361058869086,-5.01016433622286,30.7,302,37.75,53.5,750.9,227,12.5
"CR_05_VT_D","CR_05","CR","Edge",35.75331,82.270147,1792,"D","Vermont_D","Vermont",-2.75775987048047,3.71049535257442,-3.44541897005897,-5.80837560984597,30.7,302,39.25,531.5,554.55,236,9
"CR_05_VT_B","CR_05","CR","Edge",35.75331,82.270147,1792,"B","Vermont_B","Vermont",-2.75775987048047,3.71049535257442,-3.44541897005897,-5.80837560984597,30.7,302,39.25,531.5,591.2,278,40.5
"CR_05_MD_A","CR_05","CR","Edge",35.75331,82.270147,1792,"A","Maryland_A","Maryland",-2.75775987048047,3.71049535257442,-4.79104440324931,-3.53774746780395,30.7,302,36.4,282.5,674.8,237,15.7
"CR_05_MD_E","CR_05","CR","Edge",35.75331,82.270147,1792,"E","Maryland_E","Maryland",-2.75775987048047,3.71049535257442,-4.79104440324931,-3.53774746780395,30.7,302,36.4,282.5,662.4,207,17
"CR_05_NC_D","CR_05","CR","Edge",35.75331,82.270147,1792,"D","North_Carolina_D","North_Carolina",-2.75775987048047,3.71049535257442,-9.85361058869086,-5.01016433622286,30.7,302,37.75,53.5,750.9,221,21.5
"CR_05_MD_C","CR_05","CR","Edge",35.75331,82.270147,1792,"C","Maryland_C","Maryland",-2.75775987048047,3.71049535257442,-4.79104440324931,-3.53774746780395,30.7,302,36.4,282.5,NA,201,9.5
"CR_06_MD_C","CR_06","CR","Edge",35.755691,82.269877,1776,"C","Maryland_C","Maryland",-2.74348194538442,3.693513312086,-4.79104440324931,-3.53774746780395,30.7,299,36.4,282.5,683.5,201,10.5
"CR_06_MD_B","CR_06","CR","Edge",35.755691,82.269877,1776,"B","Maryland_B","Maryland",-2.74348194538442,3.693513312086,-4.79104440324931,-3.53774746780395,30.7,299,36.4,282.5,665.65,199,16
"CR_06_VT_A","CR_06","CR","Edge",35.755691,82.269877,1776,"A","Vermont_A","Vermont",-2.74348194538442,3.693513312086,-3.44541897005897,-5.80837560984597,30.7,299,39.25,531.5,568.5,209,14.5
"CR_06_MD_E","CR_06","CR","Edge",35.755691,82.269877,1776,"E","Maryland_E","Maryland",-2.74348194538442,3.693513312086,-4.79104440324931,-3.53774746780395,30.7,299,36.4,282.5,669.6,203,22
"CR_06_MD_A","CR_06","CR","Edge",35.755691,82.269877,1776,"A","Maryland_A","Maryland",-2.74348194538442,3.693513312086,-4.79104440324931,-3.53774746780395,30.7,299,36.4,282.5,674.8,197,10.3
"CR_06_VT_E","CR_06","CR","Edge",35.755691,82.269877,1776,"E","Vermont_E","Vermont",-2.74348194538442,3.693513312086,-3.44541897005897,-5.80837560984597,30.7,299,39.25,531.5,591.2,236,16
"CR_06_MD_D","CR_06","CR","Edge",35.755691,82.269877,1776,"D","Maryland_D","Maryland",-2.74348194538442,3.693513312086,-4.79104440324931,-3.53774746780395,30.7,299,36.4,282.5,NA,202,14
"CR_06_NC_E","CR_06","CR","Edge",35.755691,82.269877,1776,"E","North_Carolina_E","North_Carolina",-2.74348194538442,3.693513312086,-9.85361058869086,-5.01016433622286,30.7,299,37.75,53.5,750.9,197,17.5
"CR_06_NC_A","CR_06","CR","Edge",35.755691,82.269877,1776,"A","North_Carolina_A","North_Carolina",-2.74348194538442,3.693513312086,-9.85361058869086,-5.01016433622286,30.7,299,37.75,53.5,777.7,195,-0.5
"CR_06_NC_D","CR_06","CR","Edge",35.755691,82.269877,1776,"D","North_Carolina_D","North_Carolina",-2.74348194538442,3.693513312086,-9.85361058869086,-5.01016433622286,30.7,299,37.75,53.5,725.5,247,12
"CR_07_NC_E","CR_07","CR","Edge",35.758106,82.267885,1763,"E","North_Carolina_E","North_Carolina",-2.78916147096746,3.6525552806812,-9.85361058869086,-5.01016433622286,30.8,296,37.75,53.5,684.95,247,19
"CR_07_MD_E","CR_07","CR","Edge",35.758106,82.267885,1763,"E","Maryland_E","Maryland",-2.78916147096746,3.6525552806812,-4.79104440324931,-3.53774746780395,30.8,296,36.4,282.5,693.8,203,15
"CR_07_VT_E","CR_07","CR","Edge",35.758106,82.267885,1763,"E","Vermont_E","Vermont",-2.78916147096746,3.6525552806812,-3.44541897005897,-5.80837560984597,30.8,296,39.25,531.5,568.5,236,20
"CR_07_VT_C","CR_07","CR","Edge",35.758106,82.267885,1763,"C","Vermont_C","Vermont",-2.78916147096746,3.6525552806812,-3.44541897005897,-5.80837560984597,30.8,296,39.25,531.5,591.2,236,17.5
"CR_07_NC_B","CR_07","CR","Edge",35.758106,82.267885,1763,"B","North_Carolina_B","North_Carolina",-2.78916147096746,3.6525552806812,-9.85361058869086,-5.01016433622286,30.8,296,37.75,53.5,750.9,206,12
"CR_07_NC_D","CR_07","CR","Edge",35.758106,82.267885,1763,"D","North_Carolina_D","North_Carolina",-2.78916147096746,3.6525552806812,-9.85361058869086,-5.01016433622286,30.8,296,37.75,53.5,777.7,197,5
"CR_07_MD_D","CR_07","CR","Edge",35.758106,82.267885,1763,"D","Maryland_D","Maryland",-2.78916147096746,3.6525552806812,-4.79104440324931,-3.53774746780395,30.8,296,36.4,282.5,696.9,205,15.5
"CR_07_VT_B","CR_07","CR","Edge",35.758106,82.267885,1763,"B","Vermont_B","Vermont",-2.78916147096746,3.6525552806812,-3.44541897005897,-5.80837560984597,30.8,296,39.25,531.5,591.2,256,14.5
"CR_07_MD_A","CR_07","CR","Edge",35.758106,82.267885,1763,"A","Maryland_A","Maryland",-2.78916147096746,3.6525552806812,-4.79104440324931,-3.53774746780395,30.8,296,36.4,282.5,665.65,204,13.5
"CR_07_MD_B","CR_07","CR","Edge",35.758106,82.267885,1763,"B","Maryland_B","Maryland",-2.78916147096746,3.6525552806812,-4.79104440324931,-3.53774746780395,30.8,296,36.4,282.5,683.5,199,13.5
"CR_07_VT_D","CR_07","CR","Edge",35.758106,82.267885,1763,"D","Vermont_D","Vermont",-2.78916147096746,3.6525552806812,-3.44541897005897,-5.80837560984597,30.8,296,39.25,531.5,591.2,200,13.5
"CR_07_MD_C","CR_07","CR","Edge",35.758106,82.267885,1763,"C","Maryland_C","Maryland",-2.78916147096746,3.6525552806812,-4.79104440324931,-3.53774746780395,30.8,296,36.4,282.5,665.65,202,10.5
"CR_07_NC_C","CR_07","CR","Edge",35.758106,82.267885,1763,"C","North_Carolina_C","North_Carolina",-2.78916147096746,3.6525552806812,-9.85361058869086,-5.01016433622286,30.8,296,37.75,53.5,750.9,221,12.5
"CR_07_VT_A","CR_07","CR","Edge",35.758106,82.267885,1763,"A","Vermont_A","Vermont",-2.78916147096746,3.6525552806812,-3.44541897005897,-5.80837560984597,30.8,296,39.25,531.5,601.1,222,11
"CRA_01_MD_E","CRA_01","CRA","Edge",38.1888,80.27092,1072,"E","Maryland_E","Maryland",-2.1520078271224,-0.342802442322968,-4.79104440324931,-3.53774746780395,34.4,422,36.4,282.5,693.8,203,14
"CRA_01_NC_E","CRA_01","CRA","Edge",38.1888,80.27092,1072,"E","North_Carolina_E","North_Carolina",-2.1520078271224,-0.342802442322968,-9.85361058869086,-5.01016433622286,34.4,422,37.75,53.5,750.9,202,10
"CRA_01_MD_D","CRA_01","CRA","Edge",38.1888,80.27092,1072,"D","Maryland_D","Maryland",-2.1520078271224,-0.342802442322968,-4.79104440324931,-3.53774746780395,34.4,422,36.4,282.5,683.5,202,20.5
"CRA_01_NC_A","CRA_01","CRA","Edge",38.1888,80.27092,1072,"A","North_Carolina_A","North_Carolina",-2.1520078271224,-0.342802442322968,-9.85361058869086,-5.01016433622286,34.4,422,37.75,53.5,750.9,200,18
"CRA_01_NC_B","CRA_01","CRA","Edge",38.1888,80.27092,1072,"B","North_Carolina_B","North_Carolina",-2.1520078271224,-0.342802442322968,-9.85361058869086,-5.01016433622286,34.4,422,37.75,53.5,750.9,214,13.5
"CRA_01_VT_A","CRA_01","CRA","Edge",38.1888,80.27092,1072,"A","Vermont_A","Vermont",-2.1520078271224,-0.342802442322968,-3.44541897005897,-5.80837560984597,34.4,422,39.25,531.5,568.5,215,14.5
"CRA_01_NC_C","CRA_01","CRA","Edge",38.1888,80.27092,1072,"C","North_Carolina_C","North_Carolina",-2.1520078271224,-0.342802442322968,-9.85361058869086,-5.01016433622286,34.4,422,37.75,53.5,684.95,196,14
"CRA_01_VT_C","CRA_01","CRA","Edge",38.1888,80.27092,1072,"C","Vermont_C","Vermont",-2.1520078271224,-0.342802442322968,-3.44541897005897,-5.80837560984597,34.4,422,39.25,531.5,591.2,197,13
"CRA_01_VT_D","CRA_01","CRA","Edge",38.1888,80.27092,1072,"D","Vermont_D","Vermont",-2.1520078271224,-0.342802442322968,-3.44541897005897,-5.80837560984597,34.4,422,39.25,531.5,591.2,195,10.5
"CRA_01_MD_A","CRA_01","CRA","Edge",38.1888,80.27092,1072,"A","Maryland_A","Maryland",-2.1520078271224,-0.342802442322968,-4.79104440324931,-3.53774746780395,34.4,422,36.4,282.5,674.8,204,12
"CRA_01_VT_B","CRA_01","CRA","Edge",38.1888,80.27092,1072,"B","Vermont_B","Vermont",-2.1520078271224,-0.342802442322968,-3.44541897005897,-5.80837560984597,34.4,422,39.25,531.5,568.5,222,16.5
"CRA_01_NC_D","CRA_01","CRA","Edge",38.1888,80.27092,1072,"D","North_Carolina_D","North_Carolina",-2.1520078271224,-0.342802442322968,-9.85361058869086,-5.01016433622286,34.4,422,37.75,53.5,684.95,221,18
"CRA_01_VT_E","CRA_01","CRA","Edge",38.1888,80.27092,1072,"E","Vermont_E","Vermont",-2.1520078271224,-0.342802442322968,-3.44541897005897,-5.80837560984597,34.4,422,39.25,531.5,591.2,200,12
"CRA_01_MD_B","CRA_01","CRA","Edge",38.1888,80.27092,1072,"B","Maryland_B","Maryland",-2.1520078271224,-0.342802442322968,-4.79104440324931,-3.53774746780395,34.4,422,36.4,282.5,683.5,199,15.5
"CRA_02_NC_D","CRA_02","CRA","Edge",38.19923,80.27311,1026,"D","North_Carolina_D","North_Carolina",-2.08755663666846,-0.306735481433345,-9.85361058869086,-5.01016433622286,34.4,429,37.75,53.5,750.9,197,18
"CRA_02_NC_E","CRA_02","CRA","Edge",38.19923,80.27311,1026,"E","North_Carolina_E","North_Carolina",-2.08755663666846,-0.306735481433345,-9.85361058869086,-5.01016433622286,34.4,429,37.75,53.5,750.9,221,14.5
"CRA_02_VT_C","CRA_02","CRA","Edge",38.19923,80.27311,1026,"C","Vermont_C","Vermont",-2.08755663666846,-0.306735481433345,-3.44541897005897,-5.80837560984597,34.4,429,39.25,531.5,591.2,249,15
"CRA_02_MD_A","CRA_02","CRA","Edge",38.19923,80.27311,1026,"A","Maryland_A","Maryland",-2.08755663666846,-0.306735481433345,-4.79104440324931,-3.53774746780395,34.4,429,36.4,282.5,657.5,216,25
"CRA_02_VT_E","CRA_02","CRA","Edge",38.19923,80.27311,1026,"E","Vermont_E","Vermont",-2.08755663666846,-0.306735481433345,-3.44541897005897,-5.80837560984597,34.4,429,39.25,531.5,554.55,278,29
"CRA_02_NC_C","CRA_02","CRA","Edge",38.19923,80.27311,1026,"C","North_Carolina_C","North_Carolina",-2.08755663666846,-0.306735481433345,-9.85361058869086,-5.01016433622286,34.4,429,37.75,53.5,725.5,202,11
"CRA_02_MD_D","CRA_02","CRA","Edge",38.19923,80.27311,1026,"D","Maryland_D","Maryland",-2.08755663666846,-0.306735481433345,-4.79104440324931,-3.53774746780395,34.4,429,36.4,282.5,662.4,202,12.5
"CRA_02_VT_D","CRA_02","CRA","Edge",38.19923,80.27311,1026,"D","Vermont_D","Vermont",-2.08755663666846,-0.306735481433345,-3.44541897005897,-5.80837560984597,34.4,429,39.25,531.5,554.55,249,8.5
"CRA_02_NC_B","CRA_02","CRA","Edge",38.19923,80.27311,1026,"B","North_Carolina_B","North_Carolina",-2.08755663666846,-0.306735481433345,-9.85361058869086,-5.01016433622286,34.4,429,37.75,53.5,626.35,241,37.5
"CRA_02_NC_A","CRA_02","CRA","Edge",38.19923,80.27311,1026,"A","North_Carolina_A","North_Carolina",-2.08755663666846,-0.306735481433345,-9.85361058869086,-5.01016433622286,34.4,429,37.75,53.5,684.95,241,19.5
"CRA_02_VT_A","CRA_02","CRA","Edge",38.19923,80.27311,1026,"A","Vermont_A","Vermont",-2.08755663666846,-0.306735481433345,-3.44541897005897,-5.80837560984597,34.4,429,39.25,531.5,601.1,236,16
"CRA_02_MD_E","CRA_02","CRA","Edge",38.19923,80.27311,1026,"E","Maryland_E","Maryland",-2.08755663666846,-0.306735481433345,-4.79104440324931,-3.53774746780395,34.4,429,36.4,282.5,642.5,203,13
"CRA_02_MD_C","CRA_02","CRA","Edge",38.19923,80.27311,1026,"C","Maryland_C","Maryland",-2.08755663666846,-0.306735481433345,-4.79104440324931,-3.53774746780395,34.4,429,36.4,282.5,595.9,217,5.5
"CRA_02_MD_B","CRA_02","CRA","Edge",38.19923,80.27311,1026,"B","Maryland_B","Maryland",-2.08755663666846,-0.306735481433345,-4.79104440324931,-3.53774746780395,34.4,429,36.4,282.5,613.55,216,10
"CRA_03_MD_B","CRA_03","CRA","Edge",38.19989,80.27286,1023,"B","Maryland_B","Maryland",-2.09068936711594,-0.302579527227423,-4.79104440324931,-3.53774746780395,34.4,429,36.4,282.5,657.5,199,14.5
"CRA_03_VT_A","CRA_03","CRA","Edge",38.19989,80.27286,1023,"A","Vermont_A","Vermont",-2.09068936711594,-0.302579527227423,-3.44541897005897,-5.80837560984597,34.4,429,39.25,531.5,538.3,244,5.5
"CRA_03_MD_E","CRA_03","CRA","Edge",38.19989,80.27286,1023,"E","Maryland_E","Maryland",-2.09068936711594,-0.302579527227423,-4.79104440324931,-3.53774746780395,34.4,429,36.4,282.5,693.8,203,16.5
"CRA_03_NC_A","CRA_03","CRA","Edge",38.19989,80.27286,1023,"A","North_Carolina_A","North_Carolina",-2.09068936711594,-0.302579527227423,-9.85361058869086,-5.01016433622286,34.4,429,37.75,53.5,777.7,213,15.5
"CRA_03_MD_A","CRA_03","CRA","Edge",38.19989,80.27286,1023,"A","Maryland_A","Maryland",-2.09068936711594,-0.302579527227423,-4.79104440324931,-3.53774746780395,34.4,429,36.4,282.5,657.5,204,12.2
"CRA_03_NC_E","CRA_03","CRA","Edge",38.19989,80.27286,1023,"E","North_Carolina_E","North_Carolina",-2.09068936711594,-0.302579527227423,-9.85361058869086,-5.01016433622286,34.4,429,37.75,53.5,684.95,197,10.5
"CRA_03_VT_E","CRA_03","CRA","Edge",38.19989,80.27286,1023,"E","Vermont_E","Vermont",-2.09068936711594,-0.302579527227423,-3.44541897005897,-5.80837560984597,34.4,429,39.25,531.5,554.55,249,16
"CRA_03_NC_C","CRA_03","CRA","Edge",38.19989,80.27286,1023,"C","North_Carolina_C","North_Carolina",-2.09068936711594,-0.302579527227423,-9.85361058869086,-5.01016433622286,34.4,429,37.75,53.5,725.5,196,16.5
"CRA_03_NC_D","CRA_03","CRA","Edge",38.19989,80.27286,1023,"D","North_Carolina_D","North_Carolina",-2.09068936711594,-0.302579527227423,-9.85361058869086,-5.01016433622286,34.4,429,37.75,53.5,684.95,247,22.5
"CRA_03_NC_B","CRA_03","CRA","Edge",38.19989,80.27286,1023,"B","North_Carolina_B","North_Carolina",-2.09068936711594,-0.302579527227423,-9.85361058869086,-5.01016433622286,34.4,429,37.75,53.5,777.7,241,21.5
"CRA_03_MD_D","CRA_03","CRA","Edge",38.19989,80.27286,1023,"D","Maryland_D","Maryland",-2.09068936711594,-0.302579527227423,-4.79104440324931,-3.53774746780395,34.4,429,36.4,282.5,683.5,202,19
"CRA_03_VT_B","CRA_03","CRA","Edge",38.19989,80.27286,1023,"B","Vermont_B","Vermont",-2.09068936711594,-0.302579527227423,-3.44541897005897,-5.80837560984597,34.4,429,39.25,531.5,501.85,222,15
"CRA_03_MD_C","CRA_03","CRA","Edge",38.19989,80.27286,1023,"C","Maryland_C","Maryland",-2.09068936711594,-0.302579527227423,-4.79104440324931,-3.53774746780395,34.4,429,36.4,282.5,613.55,217,13
"CRA_04_MD_C","CRA_04","CRA","Edge",38.20064,80.27233,1023,"C","Maryland_C","Maryland",-2.06903537981396,-0.316582655496202,-4.79104440324931,-3.53774746780395,34.4,430,36.4,282.5,696.9,210,17.5
"CRA_04_MD_E","CRA_04","CRA","Edge",38.20064,80.27233,1023,"E","Maryland_E","Maryland",-2.06903537981396,-0.316582655496202,-4.79104440324931,-3.53774746780395,34.4,430,36.4,282.5,693.8,203,19
"CRA_04_NC_D","CRA_04","CRA","Edge",38.20064,80.27233,1023,"D","North_Carolina_D","North_Carolina",-2.06903537981396,-0.316582655496202,-9.85361058869086,-5.01016433622286,34.4,430,37.75,53.5,750.9,197,21
"CRA_04_MD_D","CRA_04","CRA","Edge",38.20064,80.27233,1023,"D","Maryland_D","Maryland",-2.06903537981396,-0.316582655496202,-4.79104440324931,-3.53774746780395,34.4,430,36.4,282.5,683.5,212,23
"CRA_04_VT_D","CRA_04","CRA","Edge",38.20064,80.27233,1023,"D","Vermont_D","Vermont",-2.06903537981396,-0.316582655496202,-3.44541897005897,-5.80837560984597,34.4,430,39.25,531.5,591.2,188,16
"CRA_04_NC_A","CRA_04","CRA","Edge",38.20064,80.27233,1023,"A","North_Carolina_A","North_Carolina",-2.06903537981396,-0.316582655496202,-9.85361058869086,-5.01016433622286,34.4,430,37.75,53.5,750.9,213,16
"CRA_04_MD_A","CRA_04","CRA","Edge",38.20064,80.27233,1023,"A","Maryland_A","Maryland",-2.06903537981396,-0.316582655496202,-4.79104440324931,-3.53774746780395,34.4,430,36.4,282.5,703.95,209,19
"CRA_04_NC_B","CRA_04","CRA","Edge",38.20064,80.27233,1023,"B","North_Carolina_B","North_Carolina",-2.06903537981396,-0.316582655496202,-9.85361058869086,-5.01016433622286,34.4,430,37.75,53.5,777.7,196,15.5
"CRA_04_MD_B","CRA_04","CRA","Edge",38.20064,80.27233,1023,"B","Maryland_B","Maryland",-2.06903537981396,-0.316582655496202,-4.79104440324931,-3.53774746780395,34.4,430,36.4,282.5,674.8,216,21
"CRA_04_VT_B","CRA_04","CRA","Edge",38.20064,80.27233,1023,"B","Vermont_B","Vermont",-2.06903537981396,-0.316582655496202,-3.44541897005897,-5.80837560984597,34.4,430,39.25,531.5,591.2,228,10
"CRA_04_VT_A","CRA_04","CRA","Edge",38.20064,80.27233,1023,"A","Vermont_A","Vermont",-2.06903537981396,-0.316582655496202,-3.44541897005897,-5.80837560984597,34.4,430,39.25,531.5,591.2,228,16
"CRA_05_MD_B","CRA_05","CRA","Edge",38.20126,80.27228,1021,"B","Maryland_B","Maryland",-2.06838308262796,-0.312184816760266,-4.79104440324931,-3.53774746780395,34.4,431,36.4,282.5,715.1,199,19
"CRA_05_NC_B","CRA_05","CRA","Edge",38.20126,80.27228,1021,"B","North_Carolina_B","North_Carolina",-2.06838308262796,-0.312184816760266,-9.85361058869086,-5.01016433622286,34.4,431,37.75,53.5,725.5,196,22
"CRA_05_NC_E","CRA_05","CRA","Edge",38.20126,80.27228,1021,"E","North_Carolina_E","North_Carolina",-2.06838308262796,-0.312184816760266,-9.85361058869086,-5.01016433622286,34.4,431,37.75,53.5,750.9,202,12
"CRA_05_VT_D","CRA_05","CRA","Edge",38.20126,80.27228,1021,"D","Vermont_D","Vermont",-2.06838308262796,-0.312184816760266,-3.44541897005897,-5.80837560984597,34.4,431,39.25,531.5,591.2,249,19.5
"CRA_05_VT_C","CRA_05","CRA","Edge",38.20126,80.27228,1021,"C","Vermont_C","Vermont",-2.06838308262796,-0.312184816760266,-3.44541897005897,-5.80837560984597,34.4,431,39.25,531.5,610.9,236,19
"CRA_05_MD_D","CRA_05","CRA","Edge",38.20126,80.27228,1021,"D","Maryland_D","Maryland",-2.06838308262796,-0.312184816760266,-4.79104440324931,-3.53774746780395,34.4,431,36.4,282.5,696.9,235,27
"CRA_05_MD_A","CRA_05","CRA","Edge",38.20126,80.27228,1021,"A","Maryland_A","Maryland",-2.06838308262796,-0.312184816760266,-4.79104440324931,-3.53774746780395,34.4,431,36.4,282.5,657.5,209,16.3
"CRA_05_VT_B","CRA_05","CRA","Edge",38.20126,80.27228,1021,"B","Vermont_B","Vermont",-2.06838308262796,-0.312184816760266,-3.44541897005897,-5.80837560984597,34.4,431,39.25,531.5,568.5,249,17.5
"CRA_05_MD_C","CRA_05","CRA","Edge",38.20126,80.27228,1021,"C","Maryland_C","Maryland",-2.06838308262796,-0.312184816760266,-4.79104440324931,-3.53774746780395,34.4,431,36.4,282.5,715.1,201,39
"CRA_05_VT_A","CRA_05","CRA","Edge",38.20126,80.27228,1021,"A","Vermont_A","Vermont",-2.06838308262796,-0.312184816760266,-3.44541897005897,-5.80837560984597,34.4,431,39.25,531.5,591.2,256,21
"CRA_05_MD_E","CRA_05","CRA","Edge",38.20126,80.27228,1021,"E","Maryland_E","Maryland",-2.06838308262796,-0.312184816760266,-4.79104440324931,-3.53774746780395,34.4,431,36.4,282.5,693.8,203,18
"CRA_05_VT_E","CRA_05","CRA","Edge",38.20126,80.27228,1021,"E","Vermont_E","Vermont",-2.06838308262796,-0.312184816760266,-3.44541897005897,-5.80837560984597,34.4,431,39.25,531.5,591.2,209,12.5
"CRA_05_NC_A","CRA_05","CRA","Edge",38.20126,80.27228,1021,"A","North_Carolina_A","North_Carolina",-2.06838308262796,-0.312184816760266,-9.85361058869086,-5.01016433622286,34.4,431,37.75,53.5,750.9,213,27
"CRA_06_MD_E","CRA_06","CRA","Edge",38.19853,80.27083,1026,"E","Maryland_E","Maryland",-2.12395177389203,-0.349331700344882,-4.79104440324931,-3.53774746780395,34.4,428,36.4,282.5,679.3,203,23
