plant_ID,Family,Population,Location,Region,Latitude,Longitude,Elevation,Garden,Bed,BedRow,BedCol,Rack,RackRow,RackCol,BudBreak,cGDD,mBed,pPC1,pPC2,gPC1,gPC2,pEXT,pDD_0,gEXT,gDD_0
G13_01_NC_E,G13_01,G13,PA,Margin,41.41342,76.29673,641,North_Carolina,E,4,50,4,4,8,118,725.5,North_Carolina_E,-1.170871486,-0.829780277,-9.853610589,-5.010164336,34.9,631,37.75,53.5
G13_01_VT_D,G13_01,G13,PA,Margin,41.41342,76.29673,641,Vermont,D,3,60,5,3,4,148,601.1,Vermont_D,-1.170871486,-0.829780277,-3.44541897,-5.80837561,34.9,631,39.25,531.5
G13_01_VT_C,G13_01,G13,PA,Margin,41.41342,76.29673,641,Vermont,C,4,22,2,4,8,146,591.2,Vermont_C,-1.170871486,-0.829780277,-3.44541897,-5.80837561,34.9,631,39.25,531.5
G13_01_MD_D,G13_01,G13,PA,Margin,41.41342,76.29673,641,Maryland,D,6,52,4,6,10,149,715.1,Maryland_D,-1.170871486,-0.829780277,-4.791044403,-3.537747468,34.9,631,36.4,282.5
G13_01_NC_B,G13_01,G13,PA,Margin,41.41342,76.29673,641,North_Carolina,B,5,6,1,5,6,111,684.95,North_Carolina_B,-1.170871486,-0.829780277,-9.853610589,-5.010164336,34.9,631,37.75,53.5
G13_01_MD_C,G13_01,G13,PA,Margin,41.41342,76.29673,641,Maryland,C,5,6,1,5,6,143,683.5,Maryland_C,-1.170871486,-0.829780277,-4.791044403,-3.537747468,34.9,631,36.4,282.5
G13_01_MD_E,G13_01,G13,PA,Margin,41.41342,76.29673,641,Maryland,E,4,36,3,4,8,140,669.6,Maryland_E,-1.170871486,-0.829780277,-4.791044403,-3.537747468,34.9,631,36.4,282.5
G13_01_NC_C,G13_01,G13,PA,Margin,41.41342,76.29673,641,North_Carolina,C,6,38,3,6,10,128,797.4,North_Carolina_C,-1.170871486,-0.829780277,-9.853610589,-5.010164336,34.9,631,37.75,53.5
G13_01_VT_B,G13_01,G13,PA,Margin,41.41342,76.29673,641,Vermont,B,3,51,4,3,9,143,568.5,Vermont_B,-1.170871486,-0.829780277,-3.44541897,-5.80837561,34.9,631,39.25,531.5
G13_01_VT_A,G13_01,G13,PA,Margin,41.41342,76.29673,641,Vermont,A,6,24,2,6,10,159,666.7,Vermont_A,-1.170871486,-0.829780277,-3.44541897,-5.80837561,34.9,631,39.25,531.5
G13_02_NC_B,G13_02,G13,PA,Margin,41.41315,76.29758,639,North_Carolina,B,2,23,2,2,9,104,626.35,North_Carolina_B,-1.179955681,-0.844103915,-9.853610589,-5.010164336,34.9,631,37.75,53.5
G13_02_NC_E,G13_02,G13,PA,Margin,41.41315,76.29758,639,North_Carolina,E,3,36,3,3,8,105,634.4,North_Carolina_E,-1.179955681,-0.844103915,-9.853610589,-5.010164336,34.9,631,37.75,53.5
G13_02_VT_A,G13_02,G13,PA,Margin,41.41315,76.29758,639,Vermont,A,2,37,3,2,9,146,591.2,Vermont_A,-1.179955681,-0.844103915,-3.44541897,-5.80837561,34.9,631,39.25,531.5
G13_02_NC_D,G13_02,G13,PA,Margin,41.41315,76.29758,639,North_Carolina,D,5,64,5,5,8,125,777.7,North_Carolina_D,-1.179955681,-0.844103915,-9.853610589,-5.010164336,34.9,631,37.75,53.5
G13_02_VT_E,G13_02,G13,PA,Margin,41.41315,76.29758,639,Vermont,E,2,37,3,2,9,146,591.2,Vermont_E,-1.179955681,-0.844103915,-3.44541897,-5.80837561,34.9,631,39.25,531.5
G13_02_NC_C,G13_02,G13,PA,Margin,41.41315,76.29758,639,North_Carolina,C,2,23,2,2,9,122,750.9,North_Carolina_C,-1.179955681,-0.844103915,-9.853610589,-5.010164336,34.9,631,37.75,53.5
G13_02_VT_C,G13_02,G13,PA,Margin,41.41315,76.29758,639,Vermont,C,3,50,4,3,8,146,591.2,Vermont_C,-1.179955681,-0.844103915,-3.44541897,-5.80837561,34.9,631,39.25,531.5
G13_02_VT_B,G13_02,G13,PA,Margin,41.41315,76.29758,639,Vermont,B,3,7,1,3,7,141,554.55,Vermont_B,-1.179955681,-0.844103915,-3.44541897,-5.80837561,34.9,631,39.25,531.5
G13_02_MD_B,G13_02,G13,PA,Margin,41.41315,76.29758,639,Maryland,B,6,69,5,6,13,143,683.5,Maryland_B,-1.179955681,-0.844103915,-4.791044403,-3.537747468,34.9,631,36.4,282.5
G13_02_VT_D,G13_02,G13,PA,Margin,41.41315,76.29758,639,Vermont,D,2,2,1,2,2,146,591.2,Vermont_D,-1.179955681,-0.844103915,-3.44541897,-5.80837561,34.9,631,39.25,531.5
G13_02_NC_A,G13_02,G13,PA,Margin,41.41315,76.29758,639,North_Carolina,A,2,2,1,2,2,121,748.65,North_Carolina_A,-1.179955681,-0.844103915,-9.853610589,-5.010164336,34.9,631,37.75,53.5
G13_02_MD_D,G13_02,G13,PA,Margin,41.41315,76.29758,639,Maryland,D,2,23,2,2,9,149,715.1,Maryland_D,-1.179955681,-0.844103915,-4.791044403,-3.537747468,34.9,631,36.4,282.5
G13_02_MD_E,G13_02,G13,PA,Margin,41.41315,76.29758,639,Maryland,E,3,22,2,3,8,138,662.4,Maryland_E,-1.179955681,-0.844103915,-4.791044403,-3.537747468,34.9,631,36.4,282.5
G13_02_MD_C,G13_02,G13,PA,Margin,41.41315,76.29758,639,Maryland,C,2,23,2,2,9,146,696.9,Maryland_C,-1.179955681,-0.844103915,-4.791044403,-3.537747468,34.9,631,36.4,282.5
G13_02_MD_A,G13_02,G13,PA,Margin,41.41315,76.29758,639,Maryland,A,5,64,5,5,8,144,687.4,Maryland_A,-1.179955681,-0.844103915,-4.791044403,-3.537747468,34.9,631,36.4,282.5
G13_03_NC_E,G13_03,G13,PA,Margin,41.41275,76.29931,634,North_Carolina,E,4,19,2,4,5,118,725.5,North_Carolina_E,-1.186670081,-0.8582698,-9.853610589,-5.010164336,34.9,631,37.75,53.5
G13_03_MD_D,G13_03,G13,PA,Margin,41.41275,76.29931,634,Maryland,D,6,15,2,6,1,138,662.4,Maryland_D,-1.186670081,-0.8582698,-4.791044403,-3.537747468,34.9,631,36.4,282.5
G13_03_NC_C,G13_03,G13,PA,Margin,41.41275,76.29931,634,North_Carolina,C,6,15,2,6,1,122,750.9,North_Carolina_C,-1.186670081,-0.8582698,-9.853610589,-5.010164336,34.9,631,37.75,53.5
G13_03_MD_C,G13_03,G13,PA,Margin,41.41275,76.29931,634,Maryland,C,3,48,4,3,6,143,683.5,Maryland_C,-1.186670081,-0.8582698,-4.791044403,-3.537747468,34.9,631,36.4,282.5
G13_03_NC_A,G13_03,G13,PA,Margin,41.41275,76.29931,634,North_Carolina,A,4,56,4,4,14,125,777.7,North_Carolina_A,-1.186670081,-0.8582698,-9.853610589,-5.010164336,34.9,631,37.75,53.5
G13_03_NC_D,G13_03,G13,PA,Margin,41.41275,76.29931,634,North_Carolina,D,6,38,3,6,10,111,684.95,North_Carolina_D,-1.186670081,-0.8582698,-9.853610589,-5.010164336,34.9,631,37.75,53.5
G13_03_VT_A,G13_03,G13,PA,Margin,41.41275,76.29931,634,Vermont,A,6,29,3,6,1,146,591.2,Vermont_A,-1.186670081,-0.8582698,-3.44541897,-5.80837561,34.9,631,39.25,531.5
G13_03_VT_D,G13_03,G13,PA,Margin,41.41275,76.29931,634,Vermont,D,4,28,2,4,14,150,610.9,Vermont_D,-1.186670081,-0.8582698,-3.44541897,-5.80837561,34.9,631,39.25,531.5
G13_03_NC_B,G13_03,G13,PA,Margin,41.41275,76.29931,634,North_Carolina,B,3,34,3,3,6,118,725.5,North_Carolina_B,-1.186670081,-0.8582698,-9.853610589,-5.010164336,34.9,631,37.75,53.5
G13_03_VT_B,G13_03,G13,PA,Margin,41.41275,76.29931,634,Vermont,B,6,38,3,6,10,146,591.2,Vermont_B,-1.186670081,-0.8582698,-3.44541897,-5.80837561,34.9,631,39.25,531.5
G13_03_VT_C,G13_03,G13,PA,Margin,41.41275,76.29931,634,Vermont,C,4,33,3,4,5,146,591.2,Vermont_C,-1.186670081,-0.8582698,-3.44541897,-5.80837561,34.9,631,39.25,531.5
G13_03_MD_E,G13_03,G13,PA,Margin,41.41275,76.29931,634,Maryland,E,4,47,4,4,5,140,669.6,Maryland_E,-1.186670081,-0.8582698,-4.791044403,-3.537747468,34.9,631,36.4,282.5
G13_03_MD_B,G13_03,G13,PA,Margin,41.41275,76.29931,634,Maryland,B,4,28,2,4,14,141,674.8,Maryland_B,-1.186670081,-0.8582698,-4.791044403,-3.537747468,34.9,631,36.4,282.5
G13_03_MD_A,G13_03,G13,PA,Margin,41.41275,76.29931,634,Maryland,A,6,24,2,6,10,139,665.65,Maryland_A,-1.186670081,-0.8582698,-4.791044403,-3.537747468,34.9,631,36.4,282.5
G13_04_VT_A,G13_04,G13,PA,Margin,41.41232,76.29998,637,Vermont,A,4,5,1,4,5,146,591.2,Vermont_A,-1.176813738,-0.844280574,-3.44541897,-5.80837561,34.9,632,39.25,531.5
G13_04_VT_E,G13_04,G13,PA,Margin,41.41232,76.29998,637,Vermont,E,2,41,3,2,13,143,568.5,Vermont_E,-1.176813738,-0.844280574,-3.44541897,-5.80837561,34.9,632,39.25,531.5
G13_04_NC_C,G13_04,G13,PA,Margin,41.41232,76.29998,637,North_Carolina,C,4,66,5,4,10,122,750.9,North_Carolina_C,-1.176813738,-0.844280574,-9.853610589,-5.010164336,34.9,632,37.75,53.5
G13_04_NC_D,G13_04,G13,PA,Margin,41.41232,76.29998,637,North_Carolina,D,5,36,3,5,8,97,570.9,North_Carolina_D,-1.176813738,-0.844280574,-9.853610589,-5.010164336,34.9,632,37.75,53.5
G13_04_NC_A,G13_04,G13,PA,Margin,41.41232,76.29998,637,North_Carolina,A,5,54,4,5,12,122,750.9,North_Carolina_A,-1.176813738,-0.844280574,-9.853610589,-5.010164336,34.9,632,37.75,53.5
G13_04_MD_C,G13_04,G13,PA,Margin,41.41232,76.29998,637,Maryland,C,2,27,2,2,13,141,674.8,Maryland_C,-1.176813738,-0.844280574,-4.791044403,-3.537747468,34.9,632,36.4,282.5
G13_04_NC_E,G13_04,G13,PA,Margin,41.41232,76.29998,637,North_Carolina,E,2,18,2,2,4,105,634.4,North_Carolina_E,-1.176813738,-0.844280574,-9.853610589,-5.010164336,34.9,632,37.75,53.5
G13_04_MD_E,G13_04,G13,PA,Margin,41.41232,76.29998,637,Maryland,E,2,46,4,2,4,133,629.9,Maryland_E,-1.176813738,-0.844280574,-4.791044403,-3.537747468,34.9,632,36.4,282.5
G13_04_MD_B,G13_04,G13,PA,Margin,41.41232,76.29998,637,Maryland,B,5,26,2,5,12,139,665.65,Maryland_B,-1.176813738,-0.844280574,-4.791044403,-3.537747468,34.9,632,36.4,282.5
G13_04_VT_B,G13_04,G13,PA,Margin,41.41232,76.29998,637,Vermont,B,5,36,3,5,8,146,591.2,Vermont_B,-1.176813738,-0.844280574,-3.44541897,-5.80837561,34.9,632,39.25,531.5
G13_04_VT_C,G13_04,G13,PA,Margin,41.41232,76.29998,637,Vermont,C,2,32,3,2,4,146,591.2,Vermont_C,-1.176813738,-0.844280574,-3.44541897,-5.80837561,34.9,632,39.25,531.5
G13_04_MD_A,G13_04,G13,PA,Margin,41.41232,76.29998,637,Maryland,A,5,22,2,5,8,135,642.5,Maryland_A,-1.176813738,-0.844280574,-4.791044403,-3.537747468,34.9,632,36.4,282.5
G13_04_MD_D,G13_04,G13,PA,Margin,41.41232,76.29998,637,Maryland,D,4,66,5,4,10,146,696.9,Maryland_D,-1.176813738,-0.844280574,-4.791044403,-3.537747468,34.9,632,36.4,282.5
G13_04_VT_D,G13_04,G13,PA,Margin,41.41232,76.29998,637,Vermont,D,5,26,2,5,12,148,601.1,Vermont_D,-1.176813738,-0.844280574,-3.44541897,-5.80837561,34.9,632,39.25,531.5
G13_05_NC_E,G13_05,G13,PA,Margin,41.41286,76.2958,640,North_Carolina,E,5,8,1,5,8,122,750.9,North_Carolina_E,-1.180595065,-0.843744107,-9.853610589,-5.010164336,34.9,630,37.75,53.5
G13_05_VT_C,G13_05,G13,PA,Margin,41.41286,76.2958,640,Vermont,C,5,8,1,5,8,146,591.2,Vermont_C,-1.180595065,-0.843744107,-3.44541897,-5.80837561,34.9,630,39.25,531.5
G13_05_VT_D,G13_05,G13,PA,Margin,41.41286,76.2958,640,Vermont,D,3,68,5,3,12,141,554.55,Vermont_D,-1.180595065,-0.843744107,-3.44541897,-5.80837561,34.9,630,39.25,531.5
G13_05_VT_B,G13_05,G13,PA,Margin,41.41286,76.2958,640,Vermont,B,2,40,3,2,12,146,591.2,Vermont_B,-1.180595065,-0.843744107,-3.44541897,-5.80837561,34.9,630,39.25,531.5
G13_05_NC_D,G13_05,G13,PA,Margin,41.41286,76.2958,640,North_Carolina,D,2,40,3,2,12,122,750.9,North_Carolina_D,-1.180595065,-0.843744107,-9.853610589,-5.010164336,34.9,630,37.75,53.5
G13_05_VT_A,G13_05,G13,PA,Margin,41.41286,76.2958,640,Vermont,A,4,55,4,4,13,143,568.5,Vermont_A,-1.180595065,-0.843744107,-3.44541897,-5.80837561,34.9,630,39.25,531.5
G13_05_MD_A,G13_05,G13,PA,Margin,41.41286,76.2958,640,Maryland,A,2,26,2,2,12,141,674.8,Maryland_A,-1.180595065,-0.843744107,-4.791044403,-3.537747468,34.9,630,36.4,282.5
G13_05_MD_E,G13_05,G13,PA,Margin,41.41286,76.2958,640,Maryland,E,5,8,1,5,8,138,662.4,Maryland_E,-1.180595065,-0.843744107,-4.791044403,-3.537747468,34.9,630,36.4,282.5
G13_05_NC_B,G13_05,G13,PA,Margin,41.41286,76.2958,640,North_Carolina,B,5,24,2,5,10,122,750.9,North_Carolina_B,-1.180595065,-0.843744107,-9.853610589,-5.010164336,34.9,630,37.75,53.5
G13_05_MD_C,G13_05,G13,PA,Margin,41.41286,76.2958,640,Maryland,C,5,24,2,5,10,141,674.8,Maryland_C,-1.180595065,-0.843744107,-4.791044403,-3.537747468,34.9,630,36.4,282.5
G13_05_MD_D,G13_05,G13,PA,Margin,41.41286,76.2958,640,Maryland,D,4,41,3,4,13,138,662.4,Maryland_D,-1.180595065,-0.843744107,-4.791044403,-3.537747468,34.9,630,36.4,282.5
G13_05_NC_A,G13_05,G13,PA,Margin,41.41286,76.2958,640,North_Carolina,A,3,68,5,3,12,111,684.95,North_Carolina_A,-1.180595065,-0.843744107,-9.853610589,-5.010164336,34.9,630,37.75,53.5
G13_05_MD_B,G13_05,G13,PA,Margin,41.41286,76.2958,640,Maryland,B,5,3,1,5,3,149,715.1,Maryland_B,-1.180595065,-0.843744107,-4.791044403,-3.537747468,34.9,630,36.4,282.5
G13_05_NC_C,G13_05,G13,PA,Margin,41.41286,76.2958,640,North_Carolina,C,4,55,4,4,13,111,684.95,North_Carolina_C,-1.180595065,-0.843744107,-9.853610589,-5.010164336,34.9,630,37.75,53.5
G18_01_NC_D,G18_01,G18,PA,Margin,41.09564,75.4884,538,North_Carolina,D,3,53,4,3,11,118,725.5,North_Carolina_D,-0.81457936,-1.712819087,-9.853610589,-5.010164336,35.6,649,37.75,53.5
G18_01_VT_E,G18_01,G18,PA,Margin,41.09564,75.4884,538,Vermont,E,6,12,1,6,12,141,554.55,Vermont_E,-0.81457936,-1.712819087,-3.44541897,-5.80837561,35.6,649,39.25,531.5
G18_01_NC_A,G18_01,G18,PA,Margin,41.09564,75.4884,538,North_Carolina,A,6,27,2,6,13,118,725.5,North_Carolina_A,-0.81457936,-1.712819087,-9.853610589,-5.010164336,35.6,649,37.75,53.5
G18_01_VT_A,G18_01,G18,PA,Margin,41.09564,75.4884,538,Vermont,A,3,18,2,3,4,146,591.2,Vermont_A,-0.81457936,-1.712819087,-3.44541897,-5.80837561,35.6,649,39.25,531.5
G18_01_VT_B,G18_01,G18,PA,Margin,41.09564,75.4884,538,Vermont,B,3,25,2,3,11,146,591.2,Vermont_B,-0.81457936,-1.712819087,-3.44541897,-5.80837561,35.6,649,39.25,531.5
G18_01_NC_C,G18_01,G18,PA,Margin,41.09564,75.4884,538,North_Carolina,C,3,32,3,3,4,118,725.5,North_Carolina_C,-0.81457936,-1.712819087,-9.853610589,-5.010164336,35.6,649,37.75,53.5
G18_01_MD_C,G18_01,G18,PA,Margin,41.09564,75.4884,538,Maryland,C,2,59,5,2,3,146,696.9,Maryland_C,-0.81457936,-1.712819087,-4.791044403,-3.537747468,35.6,649,36.4,282.5
G18_01_NC_E,G18_01,G18,PA,Margin,41.09564,75.4884,538,North_Carolina,E,3,12,1,3,12,122,750.9,North_Carolina_E,-0.81457936,-1.712819087,-9.853610589,-5.010164336,35.6,649,37.75,53.5
G18_01_MD_D,G18_01,G18,PA,Margin,41.09564,75.4884,538,Maryland,D,3,46,4,3,4,149,715.1,Maryland_D,-0.81457936,-1.712819087,-4.791044403,-3.537747468,35.6,649,36.4,282.5
G18_01_MD_A,G18_01,G18,PA,Margin,41.09564,75.4884,538,Maryland,A,3,53,4,3,11,144,687.4,Maryland_A,-0.81457936,-1.712819087,-4.791044403,-3.537747468,35.6,649,36.4,282.5
G18_01_VT_D,G18_01,G18,PA,Margin,41.09564,75.4884,538,Vermont,D,6,55,4,6,13,146,591.2,Vermont_D,-0.81457936,-1.712819087,-3.44541897,-5.80837561,35.6,649,39.25,531.5
G18_01_MD_E,G18_01,G18,PA,Margin,41.09564,75.4884,538,Maryland,E,3,12,1,3,12,142,679.3,Maryland_E,-0.81457936,-1.712819087,-4.791044403,-3.537747468,35.6,649,36.4,282.5
G18_01_MD_B,G18_01,G18,PA,Margin,41.09564,75.4884,538,Maryland,B,6,55,4,6,13,146,696.9,Maryland_B,-0.81457936,-1.712819087,-4.791044403,-3.537747468,35.6,649,36.4,282.5
G18_01_VT_C,G18_01,G18,PA,Margin,41.09564,75.4884,538,Vermont,C,3,12,1,3,12,146,591.2,Vermont_C,-0.81457936,-1.712819087,-3.44541897,-5.80837561,35.6,649,39.25,531.5
G18_01_NC_B,G18_01,G18,PA,Margin,41.09564,75.4884,538,North_Carolina,B,2,59,5,2,3,111,684.95,North_Carolina_B,-0.81457936,-1.712819087,-9.853610589,-5.010164336,35.6,649,37.75,53.5
G18_02_MD_D,G18_02,G18,PA,Margin,41.09326,75.49049,552,Maryland,D,6,4,1,6,4,143,683.5,Maryland_D,-0.775919281,-1.639246087,-4.791044403,-3.537747468,35.5,648,36.4,282.5
G18_02_MD_B,G18_02,G18,PA,Margin,41.09326,75.49049,552,Maryland,B,5,64,5,5,8,139,665.65,Maryland_B,-0.775919281,-1.639246087,-4.791044403,-3.537747468,35.5,648,36.4,282.5
G18_02_NC_E,G18_02,G18,PA,Margin,41.09326,75.49049,552,North_Carolina,E,4,13,1,4,13,122,750.9,North_Carolina_E,-0.775919281,-1.639246087,-9.853610589,-5.010164336,35.5,648,37.75,53.5
G18_02_NC_A,G18_02,G18,PA,Margin,41.09326,75.49049,552,North_Carolina,A,3,7,1,3,7,118,725.5,North_Carolina_A,-0.775919281,-1.639246087,-9.853610589,-5.010164336,35.5,648,37.75,53.5
G18_02_NC_B,G18_02,G18,PA,Margin,41.09326,75.49049,552,North_Carolina,B,3,19,2,3,5,122,750.9,North_Carolina_B,-0.775919281,-1.639246087,-9.853610589,-5.010164336,35.5,648,37.75,53.5
G18_02_VT_B,G18_02,G18,PA,Margin,41.09326,75.49049,552,Vermont,B,4,63,5,4,7,143,568.5,Vermont_B,-0.775919281,-1.639246087,-3.44541897,-5.80837561,35.5,648,39.25,531.5
G18_02_NC_C,G18_02,G18,PA,Margin,41.09326,75.49049,552,North_Carolina,C,6,4,1,6,4,118,725.5,North_Carolina_C,-0.775919281,-1.639246087,-9.853610589,-5.010164336,35.5,648,37.75,53.5
G18_02_VT_C,G18_02,G18,PA,Margin,41.09326,75.49049,552,Vermont,C,4,13,1,4,13,146,591.2,Vermont_C,-0.775919281,-1.639246087,-3.44541897,-5.80837561,35.5,648,39.25,531.5
G18_02_VT_E,G18_02,G18,PA,Margin,41.09326,75.49049,552,Vermont,E,3,33,3,3,5,141,554.55,Vermont_E,-0.775919281,-1.639246087,-3.44541897,-5.80837561,35.5,648,39.25,531.5
G18_02_NC_D,G18_02,G18,PA,Margin,41.09326,75.49049,552,North_Carolina,D,4,8,1,4,8,118,725.5,North_Carolina_D,-0.775919281,-1.639246087,-9.853610589,-5.010164336,35.5,648,37.75,53.5
G18_02_MD_A,G18_02,G18,PA,Margin,41.09326,75.49049,552,Maryland,A,4,8,1,4,8,141,674.8,Maryland_A,-0.775919281,-1.639246087,-4.791044403,-3.537747468,35.5,648,36.4,282.5
G18_02_MD_C,G18_02,G18,PA,Margin,41.09326,75.49049,552,Maryland,C,3,19,2,3,5,146,696.9,Maryland_C,-0.775919281,-1.639246087,-4.791044403,-3.537747468,35.5,648,36.4,282.5
G18_02_MD_E,G18_02,G18,PA,Margin,41.09326,75.49049,552,Maryland,E,4,13,1,4,13,142,679.3,Maryland_E,-0.775919281,-1.639246087,-4.791044403,-3.537747468,35.5,648,36.4,282.5
G18_02_VT_A,G18_02,G18,PA,Margin,41.09326,75.49049,552,Vermont,A,2,67,5,2,11,146,591.2,Vermont_A,-0.775919281,-1.639246087,-3.44541897,-5.80837561,35.5,648,39.25,531.5
G18_02_VT_D,G18_02,G18,PA,Margin,41.09326,75.49049,552,Vermont,D,3,7,1,3,7,141,554.55,Vermont_D,-0.775919281,-1.639246087,-3.44541897,-5.80837561,35.5,648,39.25,531.5
G18_03_MD_C,G18_03,G18,PA,Margin,41.09363,75.48915,560,Maryland,C,4,44,4,4,2,135,642.5,Maryland_C,-0.75771314,-1.599596552,-4.791044403,-3.537747468,35.5,648,36.4,282.5
G18_03_MD_B,G18_03,G18,PA,Margin,41.09363,75.48915,560,Maryland,B,5,52,4,5,10,141,674.8,Maryland_B,-0.75771314,-1.599596552,-4.791044403,-3.537747468,35.5,648,36.4,282.5
G18_03_VT_C,G18_03,G18,PA,Margin,41.09363,75.48915,560,Vermont,C,6,7,1,6,7,148,601.1,Vermont_C,-0.75771314,-1.599596552,-3.44541897,-5.80837561,35.5,648,39.25,531.5
G18_03_NC_D,G18_03,G18,PA,Margin,41.09363,75.48915,560,North_Carolina,D,6,24,2,6,10,105,634.4,North_Carolina_D,-0.75771314,-1.599596552,-9.853610589,-5.010164336,35.5,648,37.75,53.5
G18_03_MD_A,G18_03,G18,PA,Margin,41.09363,75.48915,560,Maryland,A,6,38,3,6,10,141,674.8,Maryland_A,-0.75771314,-1.599596552,-4.791044403,-3.537747468,35.5,648,36.4,282.5
G18_03_NC_B,G18_03,G18,PA,Margin,41.09363,75.48915,560,North_Carolina,B,4,30,3,4,2,128,797.4,North_Carolina_B,-0.75771314,-1.599596552,-9.853610589,-5.010164336,35.5,648,37.75,53.5
G18_03_VT_D,G18_03,G18,PA,Margin,41.09363,75.48915,560,Vermont,D,5,52,4,5,10,146,591.2,Vermont_D,-0.75771314,-1.599596552,-3.44541897,-5.80837561,35.5,648,39.25,531.5
G18_03_VT_A,G18_03,G18,PA,Margin,41.09363,75.48915,560,Vermont,A,4,31,3,4,3,148,601.1,Vermont_A,-0.75771314,-1.599596552,-3.44541897,-5.80837561,35.5,648,39.25,531.5
G18_03_NC_E,G18_03,G18,PA,Margin,41.09363,75.48915,560,North_Carolina,E,6,7,1,6,7,122,750.9,North_Carolina_E,-0.75771314,-1.599596552,-9.853610589,-5.010164336,35.5,648,37.75,53.5
G18_03_VT_B,G18_03,G18,PA,Margin,41.09363,75.48915,560,Vermont,B,6,52,4,6,10,132,501.85,Vermont_B,-0.75771314,-1.599596552,-3.44541897,-5.80837561,35.5,648,39.25,531.5
G18_03_NC_C,G18_03,G18,PA,Margin,41.09363,75.48915,560,North_Carolina,C,4,17,2,4,3,118,725.5,North_Carolina_C,-0.75771314,-1.599596552,-9.853610589,-5.010164336,35.5,648,37.75,53.5
G18_03_MD_E,G18_03,G18,PA,Margin,41.09363,75.48915,560,Maryland,E,6,7,1,6,7,147,703.95,Maryland_E,-0.75771314,-1.599596552,-4.791044403,-3.537747468,35.5,648,36.4,282.5
G57_01_NC_B,G57_01,G57,PA,Margin,41.38781,76.25086,644,North_Carolina,B,3,28,2,3,14,111,684.95,North_Carolina_B,-0.988841916,-0.520190365,-9.853610589,-5.010164336,34.8,645,37.75,53.5
G57_01_NC_C,G57_01,G57,PA,Margin,41.38781,76.25086,644,North_Carolina,C,4,4,1,4,4,118,725.5,North_Carolina_C,-0.988841916,-0.520190365,-9.853610589,-5.010164336,34.8,645,37.75,53.5
G57_01_MD_C,G57_01,G57,PA,Margin,41.38781,76.25086,644,Maryland,C,3,28,2,3,14,139,665.65,Maryland_C,-0.988841916,-0.520190365,-4.791044403,-3.537747468,34.8,645,36.4,282.5
G57_01_NC_A,G57_01,G57,PA,Margin,41.38781,76.25086,644,North_Carolina,A,4,31,3,4,3,111,684.95,North_Carolina_A,-0.988841916,-0.520190365,-9.853610589,-5.010164336,34.8,645,37.75,53.5
G57_01_NC_E,G57_01,G57,PA,Margin,41.38781,76.25086,644,North_Carolina,E,5,17,2,5,3,118,725.5,North_Carolina_E,-0.988841916,-0.520190365,-9.853610589,-5.010164336,34.8,645,37.75,53.5
G57_01_VT_C,G57_01,G57,PA,Margin,41.38781,76.25086,644,Vermont,C,5,31,3,5,3,136,523.95,Vermont_C,-0.988841916,-0.520190365,-3.44541897,-5.80837561,34.8,645,39.25,531.5
G57_01_MD_B,G57_01,G57,PA,Margin,41.38781,76.25086,644,Maryland,B,4,31,3,4,3,143,683.5,Maryland_B,-0.988841916,-0.520190365,-4.791044403,-3.537747468,34.8,645,36.4,282.5
G57_01_VT_D,G57_01,G57,PA,Margin,41.38781,76.25086,644,Vermont,D,4,31,3,4,3,143,568.5,Vermont_D,-0.988841916,-0.520190365,-3.44541897,-5.80837561,34.8,645,39.25,531.5
G57_01_MD_D,G57_01,G57,PA,Margin,41.38781,76.25086,644,Maryland,D,4,4,1,4,4,135,642.5,Maryland_D,-0.988841916,-0.520190365,-4.791044403,-3.537747468,34.8,645,36.4,282.5
G57_01_MD_A,G57_01,G57,PA,Margin,41.38781,76.25086,644,Maryland,A,2,17,2,2,3,130,613.55,Maryland_A,-0.988841916,-0.520190365,-4.791044403,-3.537747468,34.8,645,36.4,282.5
G57_01_NC_D,G57_01,G57,PA,Margin,41.38781,76.25086,644,North_Carolina,D,2,31,3,2,3,122,750.9,North_Carolina_D,-0.988841916,-0.520190365,-9.853610589,-5.010164336,34.8,645,37.75,53.5
G57_01_MD_E,G57_01,G57,PA,Margin,41.38781,76.25086,644,Maryland,E,5,45,4,5,3,142,679.3,Maryland_E,-0.988841916,-0.520190365,-4.791044403,-3.537747468,34.8,645,36.4,282.5
G57_01_VT_A,G57_01,G57,PA,Margin,41.38781,76.25086,644,Vermont,A,4,67,5,4,11,146,591.2,Vermont_A,-0.988841916,-0.520190365,-3.44541897,-5.80837561,34.8,645,39.25,531.5
G57_01_VT_E,G57_01,G57,PA,Margin,41.38781,76.25086,644,Vermont,E,3,42,3,3,14,141,554.55,Vermont_E,-0.988841916,-0.520190365,-3.44541897,-5.80837561,34.8,645,39.25,531.5
G57_01_VT_B,G57_01,G57,PA,Margin,41.38781,76.25086,644,Vermont,B,2,31,3,2,3,139,538.3,Vermont_B,-0.988841916,-0.520190365,-3.44541897,-5.80837561,34.8,645,39.25,531.5
G57_02_MD_E,G57_02,G57,PA,Margin,41.38786,76.24996,644,Maryland,E,5,27,2,5,13,140,669.6,Maryland_E,-0.991345119,-0.520669172,-4.791044403,-3.537747468,34.8,645,36.4,282.5
